,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Mood (feat. iann dior),0.221,0.7,0.722,0.0,0.272,-3.558,0,0.0369,90.989,4,0.756,4847499,Germany,3tjFYV6RSFtuktYl3ZtYcq
1,Fuckst mich nur ab,0.233,0.817,0.468,0.0894,0.0905,-10.945,1,0.287,104.875,4,0.237,4301642,Germany,0y8mJFmm4ogCHnfe0oTuT6
2,Ihr Hobby,0.204,0.774,0.814,0.456,0.118,-6.145,0,0.0584,109.019,4,0.254,4155079,Germany,4aZfvvgfoSfmSZpfwQYzC0
3,Unterwegs,0.195,0.88,0.607,0.0537,0.15,-7.067,1,0.0777,126.039,4,0.823,3733537,Germany,7mrWTjhYctgEQb0lJKrVWy
4,Papa ist in Hollywood,0.215,0.761,0.487,0.716,0.11,-10.012,1,0.0699,91.018,4,0.156,2974535,Germany,5N92YoWttffe7U5v2j2ZA6
5,187 Gang,0.087,0.742,0.557,0.00358,0.124,-8.03,1,0.334,173.957,4,0.372,2862242,Germany,3lHuDW8SiPtnIMmaTiDFVe
6,Frühstück in Paris,0.229,0.744,0.644,0.0,0.204,-5.562,0,0.0641,96.852,4,0.577,2602382,Germany,6qAxQhNfM909QrDGLYEocf
7,Head & Heart (feat. MNEK),0.168,0.734,0.874,1.14e-05,0.0489,-3.158,1,0.0662,122.953,4,0.905,2581836,Germany,6cx06DFPPHchuUAcTxznu9
8,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.8,0.658,0.0,0.111,-6.142,0,0.079,140.042,4,0.462,2562770,Germany,2DQNYMRjisN3KAPj1bEwOI
9,2012,0.218,0.805,0.619,0.0,0.114,-7.907,0,0.0771,98.995,4,0.476,2427640,Germany,6bM4daGlfZHtKMQp8tEqVz
10,Savage Love (Laxed - Siren Beat),0.234,0.767,0.481,0.0,0.269,-8.52,0,0.0803,150.076,4,0.761,2402393,Germany,1xQ6trAsedVPCdbtDAmk0c
11,Tilidin Weg,0.118,0.882,0.526,0.484,0.0835,-8.553,0,0.237,109.075,4,0.182,2348644,Germany,7idxewQZ24F0gQy2EWE6Ug
12,Berlin lebt immer noch,0.0865,0.544,0.537,0.0,0.467,-8.911,0,0.519,88.001,4,0.25,2313980,Germany,6R6on0ldJcSDfi2whJziJ1
13,Wild Wild West,0.369,0.697,0.414,4.13e-05,0.107,-8.67,1,0.408,130.232,5,0.407,2246542,Germany,2cMOccdzRqwVuQOyxLR42W
14,Bläulich,0.069,0.79,0.704,0.000658,0.113,-7.935,0,0.417,154.007,4,0.212,2170755,Germany,2WRTnY0slmFgWcrmEr8dPj
15,Grabstein,0.363,0.862,0.604,0.00302,0.0911,-9.684,1,0.175,97.52,4,0.503,2111123,Germany,37f1XhwJtItXOEFBpbymS1
16,Handschuhfach,0.321,0.835,0.507,0.0117,0.133,-10.749,1,0.244,123.006,4,0.288,2028127,Germany,7kSJYMFNxCMh1K9GtrMAIj
17,Head Shoulders Knees & Toes (feat. Norma Jean Martine),0.0247,0.798,0.828,2.55e-06,0.121,-5.36,1,0.193,124.962,4,0.6,2021250,Germany,6i7zAdNhzUN2k1HcrBxPHG
18,Roadrunner,0.137,0.804,0.606,0.245,0.111,-9.045,1,0.242,99.024,4,0.247,1969568,Germany,0atjNG0rNW2m6zPaiK4Co7
19,Zehnte Etage,0.16,0.788,0.713,0.0,0.343,-6.318,0,0.285,103.732,4,0.695,1965873,Germany,7A7N6FXN4JKZoFa4yg8HSg
20,WAP (feat. Megan Thee Stallion),0.0194,0.935,0.454,0.0,0.0824,-7.509,1,0.375,133.073,4,0.357,1932877,Germany,4Oun2ylbjFKMPTiaSbbCih
21,Hollywood,0.00851,0.744,0.793,0.000231,0.363,-6.02,0,0.0291,116.0,4,0.325,1912857,Germany,1XdMp6v9Q3N80WnKSbGfl4
22,Panik,0.458,0.581,0.454,0.147,0.124,-7.896,1,0.125,129.343,5,0.216,1864238,Germany,0VHGT45cMj6VlT9na7qA3E
23,Games,0.0822,0.833,0.66,1.74e-06,0.346,-7.464,1,0.128,89.992,4,0.138,1854058,Germany,3P4uSN2VJ7asF4xdw1lDEf
24,AUGEN ZU (feat. Samra),0.125,0.685,0.693,1.81e-06,0.275,-6.741,0,0.217,167.957,4,0.493,1770274,Germany,6ikiAn9th3TUfS3bYS7gDX
25,AMG,0.18,0.736,0.623,0.0,0.328,-4.688,0,0.163,85.952,4,0.368,1721707,Germany,4EmiHs5KnkApKW8pkfWdWW
26,Never Let Me Down,0.207,0.758,0.848,0.0,0.114,-3.84,1,0.0456,127.948,4,0.706,1699480,Germany,5TGcyccg8Hkgn9jB7gUpMN
27,Lovefool,0.0219,0.677,0.766,6.81e-06,0.129,-6.896,1,0.0568,123.062,4,0.198,1688515,Germany,51Of5p3lKZeOg6itfs4og4
28,Gierig,0.141,0.712,0.577,0.0432,0.112,-8.709,0,0.246,92.174,4,0.379,1684488,Germany,6zQvlSyUvZkaDb15K2RpvO
29,In meinem Benz,0.158,0.784,0.668,0.0,0.252,-5.237,1,0.551,154.911,4,0.737,1672718,Germany,3dy7SaVShdnjwtx9IXhtzg
30,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,1665143,Germany,7ytR5pFWmSjzHJIeQkgog4
31,Take You Dancing,0.0332,0.789,0.711,0.0,0.0876,-4.248,1,0.041,112.985,4,0.753,1637192,Germany,59qrUpoplZxbIZxk6X0Bm3
32,Aww Johnny,0.538,0.813,0.488,0.125,0.245,-11.195,0,0.408,87.939,4,0.422,1577330,Germany,08cpbxZFlDyXSsxqiXA0dp
33,BAD,0.0341,0.914,0.427,0.0,0.0735,-9.96,1,0.29,141.118,4,0.377,1569835,Germany,56mXjNLDvA3HN2ATNLgiGk
34,Lonely,0.0607,0.667,0.823,0.0,0.0771,-3.797,1,0.0673,127.903,4,0.35,1508692,Germany,5LOJdJPzuevskkoAtLj8hb
35,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,1504563,Germany,6UelLqGlWMcVH1E5c4H7lY
