,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Roadrunner,0.128,0.795,0.607,0.19,0.111,-9.04,1,0.23,99.012,4,0.25,6113368,Germany,0BwO44CBPFWxAIO5ZbPf3N
1,Komm Komm,0.251,0.485,0.793,0.0,0.146,-3.836,1,0.426,87.629,4,0.371,4733284,Germany,3US6RbELvvrPw3DcvtJmis
2,Fame,0.184,0.811,0.645,0.0,0.103,-8.008,0,0.104,129.967,4,0.474,4640084,Germany,3goH7O78TLkV9RhCAyM4AT
3,Airwaves,0.0739,0.885,0.578,0.0903,0.102,-7.416,0,0.0783,131.999,4,0.388,4271620,Germany,5CqkgDH8QZjSqqI3HmYxDD
4,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,3580100,Germany,7ytR5pFWmSjzHJIeQkgog4
5,Emotions,0.351,0.814,0.459,0.0165,0.107,-10.859,1,0.282,131.518,5,0.211,3405095,Germany,6lU4BQWZomCWRfKSowfezE
6,GOOBA,0.0264,0.611,0.688,0.0,0.251,-5.688,1,0.341,178.462,4,0.393,2697500,Germany,4NhDYoQTYCdWHTvlbGVgwo
7,FAVELA,0.0505,0.851,0.797,0.0,0.0535,-6.504,0,0.0483,120.021,4,0.741,2635905,Germany,1MFaAT6ewSgEw7vD9j6kyr
8,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,2484051,Germany,0VjIjW4GlUZAMYd2vXMi3b
9,Nicht verdient,0.381,0.719,0.65,0.0,0.167,-7.274,0,0.232,77.981,4,0.488,2439299,Germany,7v8OynJxOxHoeS5C2UA9Y7
10,Roses - Imanbek Remix,0.0167,0.77,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898,2409131,Germany,24Yi9hE78yPEbZ4kxyoXAI
11,Toosie Slide,0.289,0.83,0.49,3.04e-06,0.113,-8.82,0,0.209,81.604,4,0.845,1967320,Germany,466cKvZn1j45IpxDdYZqdA
12,ily (i love you baby) (feat. Emilee),0.0686,0.674,0.774,0.00188,0.393,-7.567,0,0.0892,112.05,4,0.33,1892135,Germany,62aP9fBQKYKxi7PDXwcUAS
13,GEHT NICH GIBS NICH,0.0793,0.73,0.594,0.000417,0.128,-9.04,1,0.347,139.855,4,0.427,1860303,Germany,2MpaGhvIcWxGpTppgQWM1D
14,Late Night,0.137,0.922,0.523,0.0244,0.189,-10.059,1,0.108,120.04,4,0.437,1852305,Germany,33jaF6gknsRif8HzH1RMAB
15,WEISSER RAUCH,0.0589,0.63,0.777,0.000126,0.142,-5.79,0,0.136,127.094,4,0.751,1807681,Germany,24UgOPKL5S1vwzLwUtPsz7
16,Ich würd' lügen,0.0337,0.772,0.599,0.0,0.0729,-7.259,0,0.193,92.027,4,0.458,1783721,Germany,4K9BEykCbkN1y0by5VAruR
17,Roller,0.0256,0.941,0.758,0.00258,0.193,-6.47,0,0.17,128.017,4,0.683,1782514,Germany,6hw1Sy9wZ8UCxYGdpKrU6M
18,Maison,0.0113,0.926,0.446,1.22e-06,0.0692,-8.509,1,0.296,142.977,4,0.62,1759239,Germany,78YdCUtMzJEPdWeFEtTnIO
19,Breaking Me,0.223,0.789,0.72,0.0,0.129,-5.652,0,0.218,122.031,4,0.664,1718879,Germany,3H7ihDc1dqLriiWXwsc2po
20,Rain On Me (with Ariana Grande),0.021,0.672,0.855,0.0,0.323,-3.764,1,0.0397,123.056,4,0.646,1650220,Germany,24ySl2hOPGCDcxBxFIqWBu
21,Tränen aus Kajal,0.386,0.619,0.53,0.0,0.466,-6.631,0,0.266,169.791,4,0.364,1598772,Germany,1vZqDXhvyXAwSM8V6MU0N5
22,Never Let Me Down,0.207,0.758,0.848,0.0,0.114,-3.84,1,0.0456,127.948,4,0.706,1572605,Germany,5TGcyccg8Hkgn9jB7gUpMN
23,Kings & Queens,0.00775,0.638,0.688,0.0,0.126,-4.056,0,0.0407,129.856,4,0.434,1504923,Germany,76nqCfJOcFFWBJN32PAksn
24,death bed (coffee for your head),0.731,0.726,0.431,0.0,0.696,-8.765,0,0.135,144.026,4,0.348,1488873,Germany,7eJMfftS33KTjuF7lTsMCx
25,Anders,0.567,0.837,0.622,0.0,0.117,-7.157,0,0.125,116.998,4,0.638,1469191,Germany,5BGNoSjmaufev4ubnT50Dp
26,THE SCOTTS,0.233,0.716,0.537,0.0,0.157,-7.648,0,0.0514,129.979,4,0.28,1457437,Germany,39Yp9wwQiSRIDOvrVg7mbk
27,WIEDER MAL,0.0298,0.81,0.555,0.00109,0.105,-8.154,1,0.063,144.992,4,0.329,1445240,Germany,7AEvIcvuFeQr3iuCICrFgS
28,Some Say - Felix Jaehn Remix,0.406,0.682,0.7,0.0,0.174,-5.591,1,0.0397,120.03,4,0.637,1441957,Germany,7C1trmcQQ5n5RNy4l6ziCv
29,90-60-111,0.103,0.8,0.628,0.0,0.391,-6.615,1,0.285,143.979,4,0.745,1430998,Germany,3ZdDYeaZzeYnrP4crgXzPk
30,Salt,0.131,0.693,0.835,0.0,0.073,-3.242,1,0.0623,128.057,4,0.743,1401228,Germany,7vgv8KZBSo0TPzyIWG9yzV
31,Te Amo Mi Amor,0.201,0.715,0.777,0.0,0.0694,-3.667,1,0.0465,95.523,4,0.909,1396930,Germany,5pmXZqUacxdwwF9fdWQEzw
32,BaeBae,0.282,0.628,0.712,0.0,0.156,-4.864,0,0.156,86.628,4,0.45,1391241,Germany,20rTzps5LFpeylWrzM84zS
33,MAMACITA,0.193,0.894,0.635,0.00105,0.0823,-6.929,1,0.0473,105.013,4,0.428,1375218,Germany,14wf185UxfNbSy8dwt4r4q
34,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,1372966,Germany,1rgnBhdG2JDFTbYkYRZAku
35,In Your Eyes (feat. Alida),0.172,0.57,0.672,1.04e-06,0.0768,-5.888,0,0.0716,120.018,4,0.461,1324986,Germany,61ZM92T2zaXIVsqncThQzC
36,Like I Love You,0.115,0.727,0.877,9.49e-06,0.316,-2.411,0,0.0414,126.056,4,0.699,1274869,Germany,7hr6WRm7HUlVdkfnhSTm0G
37,Supalonely,0.305,0.863,0.631,3.04e-05,0.123,-4.689,1,0.0534,128.977,4,0.817,1273166,Germany,4nK5YrxbMGZstTLbvj6Gxw
38,Trendsetter,0.0553,0.853,0.621,0.0,0.721,-7.545,1,0.177,99.011,4,0.319,1257539,Germany,5DvTCC5k50T8InS6xGqW2K
39,Modela,0.163,0.904,0.512,0.0,0.108,-5.314,1,0.123,108.005,4,0.473,1185228,Germany,0lapcUAia7RnutxUxM4LP0
40,H <3 T E L,0.0642,0.673,0.647,0.000114,0.113,-6.95,0,0.102,134.616,4,0.549,1167838,Germany,4n0Ke1KJsPHvd7xRoU29E2
41,Namen,0.194,0.723,0.559,0.0,0.122,-8.098,1,0.164,154.956,4,0.505,1115120,Germany,4SeuiNnF2n9yA0KztuIFc8
42,Conan x Xenia,0.235,0.781,0.755,2.6e-05,0.295,-6.607,1,0.213,147.972,4,0.52,1090927,Germany,1mfmCQWZhV30L4Aj8ytMLz
43,Rollercoaster,0.662,0.815,0.493,0.0,0.11,-9.709,0,0.0937,142.112,4,0.544,1090835,Germany,4j13mrwctaHuhWc6tMpH7a
44,Rückspiegel,0.331,0.761,0.628,0.0,0.0919,-5.294,1,0.195,180.101,4,0.389,1075983,Germany,1tZ3erHffxPjwCIrFhfl52
45,Shotz Fired,0.249,0.839,0.594,0.0264,0.165,-9.087,1,0.139,76.007,4,0.58,1075338,Germany,0dy5NFDnx5fuZvE8ZXEX35
46,Sehe schwarz,0.154,0.678,0.729,0.0,0.247,-6.892,1,0.497,83.355,4,0.415,1071900,Germany,2ur33DlGMVIuHDWQppRltP
47,What's Luv,0.0053,0.652,0.585,0.000417,0.138,-5.856,1,0.0523,176.025,4,0.176,1046621,Germany,3UE1ojFN1y0GybCNSyKGdK
48,200 km/h,0.269,0.899,0.67,1.38e-05,0.105,-6.455,0,0.163,148.065,4,0.413,1041326,Germany,2PGA1AsJal6cyMNmKyE56q
49,Hauseingang,0.168,0.549,0.396,0.0777,0.147,-8.435,0,0.437,79.559,4,0.284,1036301,Germany,1IikW5aCjY08gagX94j3fJ
50,Angels Sippen,0.0984,0.892,0.571,1.65e-06,0.257,-10.54,1,0.285,82.52,4,0.872,1023174,Germany,0gThlZWwZWkDqRKGOz2CN1
51,Stuck with U (with Justin Bieber),0.223,0.597,0.45,0.0,0.382,-6.658,1,0.0418,178.765,3,0.537,997632,Germany,4HBZA5flZLE435QTztThqH
52,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,981717,Germany,0nbXyq5TXYPCO7pr3N8S4I
53,The Passenger (LaLaLa) [feat. MOKABY],0.0609,0.673,0.771,0.000277,0.209,-6.178,0,0.137,125.061,4,0.687,980781,Germany,2A0CxheiQGQdCiKtOR7jMP
54,Übermorgen,0.0218,0.583,0.829,0.0,0.137,-4.715,1,0.103,183.975,4,0.393,934058,Germany,1NP7bzm8UksJUWXsuFoOwE
55,Boss Bitch,0.127,0.707,0.955,0.0,0.202,-4.593,0,0.222,125.989,4,0.575,933981,Germany,78qd8dvwea0Gosb6Fe6j3k
56,Du bist mein,0.138,0.761,0.556,0.000175,0.0976,-6.943,1,0.364,187.81,4,0.521,923781,Germany,719aY5gAzJbx2PHjyalZQu
57,Falling,0.123,0.784,0.43,0.0,0.0887,-8.756,0,0.0364,127.087,4,0.236,909734,Germany,2rRJrJEo19S2J82BDsQ3F7
58,Lose Somebody,0.344,0.58,0.586,0.0,0.0755,-6.883,1,0.0357,147.988,4,0.507,892826,Germany,7xbWAw3LMgRMn4omR5yVn3
59,Click Click,0.129,0.814,0.571,0.00294,0.127,-7.265,0,0.255,139.923,4,0.352,884446,Germany,29h5iihKpahcTTSzaUji1R
60,SICKO,0.102,0.72,0.773,0.0,0.181,-5.453,0,0.098,125.101,4,0.372,881742,Germany,2vDxrqUKTkgSxn7x3JYms9
61,WHATS POPPIN,0.017,0.923,0.604,0.0,0.272,-6.671,0,0.245,145.062,4,0.826,872881,Germany,1jaTQ3nqY3oAAYyCTbIvnM
62,Don't Start Now,0.0123,0.793,0.793,0.0,0.0951,-4.521,0,0.083,123.95,4,0.679,865420,Germany,3PfIrDoz19wz7qK7tYeu62
63,Fingertips,0.0707,0.718,0.698,0.0,0.132,-5.375,0,0.0252,88.022,4,0.692,856407,Germany,0X4hMHBj4Ra6h1tIQGl1CH
64,Blueberry Faygo,0.207,0.774,0.554,0.0,0.132,-7.909,1,0.0383,99.034,4,0.349,845981,Germany,22LAwLoDA5b4AaGSkg6bKW
65,Treppenhaus,0.0702,0.623,0.716,1.8e-06,0.0838,-6.057,1,0.136,161.724,4,0.229,830251,Germany,3l72nWivgNKYMFC7OwMEO0
66,HIGHEST IN THE ROOM,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0,0.0317,76.469,4,0.0605,824551,Germany,3eekarcy7kvN4yt5ZFzltW
67,Gimme! Gimme! Gimme!,0.0151,0.62,0.748,0.016,0.0729,-5.36,0,0.058,125.999,4,0.417,823391,Germany,4zLSkwZaiMfzzapPCbdG90
68,GOALGETTER,0.338,0.906,0.616,0.0,0.0644,-4.954,0,0.234,95.021,4,0.407,816041,Germany,4sClRHhZXIuWqCwaXObnMr
69,Take My Hand,0.000273,0.797,0.782,0.0,0.0848,-4.024,0,0.0894,134.999,4,0.345,808517,Germany,7My1iCGUznwNztIokee32S
70,Baby,0.166,0.771,0.921,0.000211,0.119,-4.228,0,0.109,128.021,4,0.56,807182,Germany,1V7JaMp11LKGwKiVmSetf0
71,110,0.533,0.48,0.749,0.0,0.0997,-5.057,0,0.432,179.056,4,0.419,793129,Germany,67ojvEGRPAUCOohuMPqoRC
72,Close Your Eyes,0.0663,0.818,0.823,1.17e-05,0.133,-3.563,0,0.2,128.136,4,0.52,789655,Germany,7N06jo3EnV792VFaG8vuW6
73,365 Tage,0.434,0.527,0.836,0.0,0.128,-4.848,1,0.463,87.417,4,0.496,786434,Germany,6I2jabBRzwhiYHsSTqnrRC
74,KICKDOWN,0.107,0.812,0.481,0.0,0.267,-12.233,0,0.637,80.081,4,0.797,775859,Germany,5MGwvgh1hqUah3nrjLsNh2
75,Break My Heart,0.167,0.73,0.729,1.39e-06,0.349,-3.434,0,0.0883,113.013,4,0.467,775558,Germany,017PF4Q3l4DBUiWoXk4OWT
76,Allein sein,0.0379,0.774,0.588,0.0,0.258,-8.529,1,0.225,75.978,4,0.392,771432,Germany,3zu4LFZ5qruUJwtDpCRQW4
77,2002,0.213,0.657,0.691,0.0,0.099,-7.907,0,0.236,160.106,4,0.493,768684,Germany,2u8AXJyk8pICzj2wyPBL0b
78,Ride It,0.177,0.88,0.751,6.43e-05,0.106,-4.258,0,0.0874,117.948,4,0.884,753856,Germany,2tnVG71enUj33Ic2nFN6kZ
79,goosebumps,0.0847,0.841,0.728,0.0,0.149,-3.37,1,0.0484,130.049,4,0.43,753638,Germany,6gBFPUFcJLzWGx4lenP6h2
80,Vermissen (feat. Henning May),0.169,0.717,0.668,0.0,0.0673,-5.003,0,0.0554,89.045,4,0.464,748924,Germany,07f2b3CTdgKKlhv0mqUksz
