,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,45168581,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Havana (feat. Young Thug)","Camila Cabello",27840951,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
3,rockstar,"Post Malone",26312718,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
4,"River (feat. Ed Sheeran)",Eminem,21443004,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
5,Wolves,"Selena Gomez",19444440,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
6,"Finesse - Remix; feat. Cardi B","Bruno Mars",19294059,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
7,"Never Be the Same","Camila Cabello",19083169,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
8,"Échame La Culpa","Luis Fonsi",18512448,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
9,"Him & I (with Halsey)",G-Eazy,18016456,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
10,IDGAF,"Dua Lipa",17952837,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
11,"New Rules","Dua Lipa",17749086,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
12,"Let You Down",NF,17635951,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
13,Perfect,"Ed Sheeran",17307923,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
14,"All The Stars (with SZA)","Kendrick Lamar",14988209,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
15,"Sick Boy","The Chainsmokers",14505810,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
16,"Shape of You","Ed Sheeran",14477947,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
17,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",14451000,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
18,"I Fall Apart","Post Malone",14267064,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
19,"Diplomatic Immunity",Drake,14166956,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh
