,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,rockstar,Post Malone,1382363,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,Camila Cabello,1009242,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,River (feat. Ed Sheeran),Eminem,918983,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
4,Him & I (with Halsey),G-Eazy,791456,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
5,Wolves,Selena Gomez,742634,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
6,New Rules,Dua Lipa,736931,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
7,Bartier Cardi (feat. 21 Savage),Cardi B,727813,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
8,No Limit,G-Eazy,702504,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
9,Silence,Marshmello,679370,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
10,Gucci Gang,Lil Pump,656665,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
11,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,651576,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
12,Let You Down,NF,641471,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
13,Perfect,Ed Sheeran,623455,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
14,What Lovers Do (feat. SZA),Maroon 5,620078,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
15,I Fall Apart,Post Malone,580852,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
16,Perfect Duet (Ed Sheeran & Beyonc?),Ed Sheeran,564333,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
17,Ric Flair Drip (& Metro Boomin),Offset,554709,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
18,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,547793,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
19,Shape of You,Ed Sheeran,539980,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
20,Unforgettable,French Montana,513924,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
21,Despacito - Remix,Luis Fonsi,512387,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
22,Too Good At Goodbyes,Sam Smith,510220,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
23,XO Tour Llif3,Lil Uzi Vert,506016,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
24,Bank Account,21 Savage,501194,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
25,Young Dumb & Broke,Khalid,474656,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
26,HUMBLE.,Kendrick Lamar,470856,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
27,Congratulations,Post Malone,465682,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
28,Thunder,Imagine Dragons,463695,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
29,MotorSport,Migos,457217,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
30,1-800-273-8255,Logic,457192,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
31,Codeine Dreaming (feat. Lil Wayne),Kodak Black,445297,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
32,Dusk Till Dawn - Radio Edit,ZAYN,439421,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
33,How Long,Charlie Puth,437742,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
34,Bodak Yellow,Cardi B,428953,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
35,Candy Paint,Post Malone,425973,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
36,Feel It Still,Portugal. The Man,425511,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
37,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,421143,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
38,Plain Jane,A$AP Ferg,400584,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
39,Never Be the Same,Camila Cabello,376659,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5
40,Stargazing,Kygo,372485,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
41,Betrayed,Lil Xan,367166,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
42,PICK IT UP (feat. A$AP Rocky),Famous Dex,363301,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
43,BUTTERFLY EFFECT,Travis Scott,359056,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
44,Man's Not Hot,Big Shaq,358639,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
45,I Miss You (feat. Julia Michaels),Clean Bandit,354045,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
46,Wanted You (feat. Lil Uzi Vert),NAV,353673,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
47,Tip Toe (feat. French Montana),Jason Derulo,348600,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
48,I Get the Bag (feat. Migos),Gucci Mane,346032,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
49,Attention,Charlie Puth,337386,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
50,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,332217,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
51,Real Friends,Camila Cabello,329710,https://open.spotify.com/track/4V6MRo0CEAC9MwAm7dkPuL
52,Mi Gente,J Balvin,323987,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
53,Bad At Love,Halsey,319206,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
54,LOVE. FEAT. ZACARI.,Kendrick Lamar,311253,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
55,Sorry Not Sorry,Demi Lovato,310979,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
56,End Game,Taylor Swift,310000,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
57,Sober,G-Eazy,308186,https://open.spotify.com/track/3qk4wRMDlaeagZGjSYbsOV
58,Tell Me You Love Me,Demi Lovato,305810,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
59,Ghostface Killers,21 Savage,301671,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
60,Believer,Imagine Dragons,297859,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
61,Stir Fry,Migos,295813,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm
62,goosebumps,Travis Scott,283363,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
63,Strip That Down,Liam Payne,281286,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
64,Saint,Huncho Jack,278414,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
65,Body Like A Back Road,Sam Hunt,277333,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
66,There's Nothing Holdin' Me Back,Shawn Mendes,276165,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
67,One Dance,Drake,275714,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
68,Location,Khalid,268879,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
69,Closer,The Chainsmokers,264944,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
70,All Falls Down (feat. Juliander),Alan Walker,263755,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
71,Slow Hands,Niall Horan,263745,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
72,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,263313,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
73,Slippery (feat. Gucci Mane),Migos,259544,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
74,Something Just Like This,The Chainsmokers,258089,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
75,Jocelyn Flores,XXXTENTACION,255652,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
76,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,252489,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
77,?chame La Culpa,Luis Fonsi,251686,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
78,Slide (feat. Frank Ocean & Migos),Calvin Harris,244539,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
79,Stay,Zedd,242594,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
80,Danger (with Migos & Marshmello),Migos,241789,https://open.spotify.com/track/0nhVrTiCGiGRCoZOJiWzm1
81,Fuck Love (feat. Trippie Redd),XXXTENTACION,239186,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
82,Go Flex,Post Malone,238820,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
83,Signs,Drake,236305,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
84,I Like Me Better,Lauv,235382,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
85,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,234901,https://open.spotify.com/track/2YzmfPLqUx5CJOaw5ThsBV
86,Better Days,Hedley,234668,https://open.spotify.com/track/5Kelvlf6aU6is8muBjaZ4S
87,IDGAF,Dua Lipa,233687,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
88,Wait,Maroon 5,233247,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
89,Mask Off,Future,231548,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
90,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,230944,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
91,It Ain't Me (with Selena Gomez),Kygo,230922,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
92,Redbone,Childish Gambino,230335,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
93,Sky Walker (feat. Travis Scott),Miguel,229909,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
94,DNA.,Kendrick Lamar,229171,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
95,Galway Girl,Ed Sheeran,227104,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
96,Dubai Shit,Huncho Jack,225020,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh
97,Say You Won't Let Go,James Arthur,224960,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
98,Passionfruit,Drake,222300,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
99,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,217873,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
100,Bad and Boujee (feat. Lil Uzi Vert),Migos,215892,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
101,New Freezer (feat. Kendrick Lamar),Rich The Kid,213829,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
102,Roll in Peace (feat. XXXTENTACION),Kodak Black,210604,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
103,Homemade Dynamite - REMIX,Lorde,208795,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep
104,Lonely Together (feat. Rita Ora),Avicii,208673,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
105,More Than You Know,Axwell /\ Ingrosso,207925,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
106,GUMMO,6ix9ine,207429,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
107,Issues,Julia Michaels,206837,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
108,White Iverson,Post Malone,206055,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
109,Get It Right (feat. M?),Diplo,203791,https://open.spotify.com/track/68m6iwhKElLTBaGRG1LLwE
110,Take Back Home Girl (Feat. Tori Kelly),Chris Lane,203183,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
