,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,God's Plan,Drake,2189930,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,Psycho (feat. Ty Dolla $ign),Post Malone,1673364,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,Look Alive (feat. Drake),BlocBoy JB,1338681,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
4,All The Stars (with SZA),Kendrick Lamar,1151662,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
5,SAD!,XXXTENTACION,1044574,https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL
6,Pray For Me (with Kendrick Lamar),The Weeknd,1013188,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
7,The Middle,Zedd,929566,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
8,Love Lies (with Normani),Khalid,899437,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
9,FRIENDS,Marshmello,848050,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
10,rockstar,Post Malone,845993,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
11,Everyday,Logic,806342,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
12,Mine,Bazzi,794741,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
13,Ric Flair Drip (& Metro Boomin),Offset,723384,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
14,Stir Fry,Migos,701307,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
15,44 More,Logic,692762,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
16,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,662068,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
17,IDGAF,Dua Lipa,648790,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
18,Havana (feat. Young Thug),Camila Cabello,626808,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
19,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,614842,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
20,I Fall Apart,Post Malone,613991,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
