,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,rockstar,Post Malone,1301913,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,All I Want for Christmas Is You,Mariah Carey,1138157,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,River (feat. Ed Sheeran),Eminem,969873,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
4,Havana,Camila Cabello,917212,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,Last Christmas,Wham!,753935,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
6,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,709818,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
7,Gucci Gang,Lil Pump,699651,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
8,Do They Know It's Christmas? - 1984 Version,Band Aid,698650,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06
9,It's the Most Wonderful Time of the Year,Andy Williams,666526,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
10,Him & I (with Halsey),G-Eazy,663736,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
11,Jingle Bell Rock,Bobby Helms,628325,https://open.spotify.com/track/1cImYkHOQMFE7AZC9aOk4y
12,Bartier Cardi (feat. 21 Savage),Cardi B,618237,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
13,Wolves,Selena Gomez,608035,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
14,Perfect,Ed Sheeran,605673,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
15,No Limit,G-Eazy,592901,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
16,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,590401,https://open.spotify.com/track/299lFlaAsNQdgbIZNPmIA0
17,Silence,Marshmello,584028,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
18,Let You Down,NF,582790,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
19,New Rules,Dua Lipa,565561,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
20,Perfect Duet (Ed Sheeran & Beyonc?),Ed Sheeran,554819,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
21,White Christmas,Bing Crosby,554421,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
22,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,551945,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
23,Ric Flair Drip (& Metro Boomin),Offset,543256,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
24,A Holly Jolly Christmas - Single Version,Burl Ives,531703,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
25,I Fall Apart,Post Malone,527145,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
26,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,522628,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
27,Bank Account,21 Savage,504248,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
28,Winter Wonderland,Bing Crosby,497258,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
29,It's Beginning to Look a Lot like Christmas,Michael Bubl?,496047,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
30,Blue Christmas,Elvis Presley,494339,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
31,What Lovers Do (feat. SZA),Maroon 5,488141,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
32,XO Tour Llif3,Lil Uzi Vert,486233,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
33,Too Good At Goodbyes,Sam Smith,486226,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
34,Mistletoe,Justin Bieber,476581,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS
35,The Christmas Song (Merry Christmas To You),Nat King Cole,474890,https://open.spotify.com/track/5humEOJehpAwMJEJmb0JJ2
36,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,469796,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
37,Feliz Navidad,Jos? Feliciano,463313,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
38,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,459871,https://open.spotify.com/track/6IeK3Ap5m3HabwJxgI6eSE
39,MotorSport,Migos,448189,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
40,Congratulations,Post Malone,446114,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
41,Unforgettable,French Montana,445032,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
42,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,437921,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
43,Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,435159,https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7
44,HUMBLE.,Kendrick Lamar,433454,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
45,Carol of the Bells,Mykola Dmytrovych Leontovych,431455,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
