,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,SAD!,XXXTENTACION,1616275,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2,Better Now,Post Malone,1457967,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,Lucid Dreams,Juice WRLD,1399790,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
4,I Like It,Cardi B,1320517,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
5,Moonlight,XXXTENTACION,1268694,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
6,Girls Like You (feat. Cardi B),Maroon 5,1195622,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
7,Taste (feat. Offset),Tyga,1144148,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
8,Jackie Chan,Ti?sto,1134090,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
9,Nice For What,Drake,1126612,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
10,I'm Upset,Drake,1074210,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
11,Jocelyn Flores,XXXTENTACION,1002672,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
12,Back To You,Selena Gomez,931678,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
13,changes,XXXTENTACION,926999,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
14,One Kiss (with Dua Lipa),Calvin Harris,885497,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
15,Body,Loud Luxury,880571,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
16,Youngblood,5 Seconds of Summer,823895,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,All Mine,Kanye West,806180,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
18,Ocean (feat. Khalid),Martin Garrix,805869,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
19,Yes Indeed,Lil Baby,802253,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
20,Psycho (feat. Ty Dolla $ign),Post Malone,796817,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
21,no tears left to cry,Ariana Grande,786685,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
22,Look Alive (feat. Drake),BlocBoy JB,750414,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
23,Fuck Love (feat. Trippie Redd),XXXTENTACION,707205,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
24,God's Plan,Drake,697496,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
25,Solo (feat. Demi Lovato),Clean Bandit,692603,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
26,Bed (feat. Ariana Grande),Nicki Minaj,690284,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
27,Born To Be Yours,Kygo,655604,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
28,OTW,Khalid,649325,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
29,rockstar (feat. 21 Savage),Post Malone,618765,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
30,Everybody Dies In Their Nightmares,XXXTENTACION,595798,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
31,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,578616,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
32,the remedy for a broken heart (why am I so in love),XXXTENTACION,573340,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
33,Ball For Me (feat. Nicki Minaj),Post Malone,572372,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
34,Playinwitme (feat. Kehlani),KYLE,565102,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
35,lovely (with Khalid),Billie Eilish,560513,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
36,Yikes,Kanye West,555203,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
37,Somebody,The Chainsmokers,550629,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
38,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,514039,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
39,Plug Walk,Rich The Kid,511063,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
40,This Is America,Childish Gambino,505229,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
41,Nevermind,Dennis Lloyd,501705,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
42,All Girls Are The Same,Juice WRLD,493312,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
43,Look At Me!,XXXTENTACION,492618,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
44,Simple,Florida Georgia Line,491573,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
45,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,487618,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
46,Start Again (feat. Logic),OneRepublic,479682,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
47,Hope,XXXTENTACION,465235,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
48,The Middle,Zedd,457514,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
49,Bigger Than You (feat. Drake & Quavo),2 Chainz,453127,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
50,Walk It Talk It,Migos,449224,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
51,Guatemala - From Swaecation,Rae Sremmurd,411908,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
52,NUMB,XXXTENTACION,405801,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
53,JAPAN,Famous Dex,398159,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
54,Champion (feat. Travis Scott),NAV,397639,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
55,Ric Flair Drip (& Metro Boomin),Offset,393060,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
56,FRIENDS,Marshmello,392018,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
57,Love Lies (with Normani),Khalid,388814,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
58,Reborn,KIDS SEE GHOSTS,377138,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
59,Havana (feat. Young Thug),Camila Cabello,375471,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
60,Flames,David Guetta,373664,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
61,APESHIT,The Carters,373543,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
62,Rise,Jonas Blue,370844,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
