,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Nice For What,Drake,2385920,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,KOD,J. Cole,1614850,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
3,no tears left to cry,Ariana Grande,1604078,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
4,God's Plan,Drake,1598500,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,Psycho (feat. Ty Dolla $ign),Post Malone,1391863,https://open.spotify.com/track/7wrDRQgHlvDnimrRHfQZxt
6,ATM,J. Cole,1239331,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
7,Look Alive (feat. Drake),BlocBoy JB,1145573,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
8,Call Out My Name,The Weeknd,1104113,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
9,I Like It,Cardi B,1100833,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,Motiv8,J. Cole,1077235,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
11,KevinÅfs Heart,J. Cole,1066308,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
12,1985 - Intro to ÅgThe Fall OffÅh,J. Cole,1038995,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
13,Photograph,J. Cole,1022691,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
14,SAD!,XXXTENTACION,988304,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
15,Plug Walk,Rich The Kid,927113,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
16,The Middle,Zedd,871236,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
17,Love Lies (with Normani),Khalid,864718,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
18,FRIENDS,Marshmello,854746,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
19,OTW,Khalid,845371,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
20,One Kiss (with Dua Lipa),Calvin Harris,837020,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
21,Walk It Talk It,Migos,830526,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
22,The Cut Off (feat. kiLL edward),J. Cole,797610,https://open.spotify.com/track/3rFF7kSm5qBOOPs6ljFgPp
23,BRACKETS,J. Cole,754272,https://open.spotify.com/track/5sWbwccBcyHsg5LEKWGZo9
24,Freaky Friday (feat. Chris Brown),Lil Dicky,742966,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
25,All The Stars (with SZA),Kendrick Lamar,734250,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
26,JAPAN,Famous Dex,732306,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
27,Body,Loud Luxury,720818,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
28,Ric Flair Drip (& Metro Boomin),Offset,697396,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
29,Mine,Bazzi,679891,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
