,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Nonstop,Drake,2848726,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
2,DonÅft Matter To Me,Drake,2405822,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
3,In My Feelings,Drake,2066967,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
4,Mob Ties,Drake,1921241,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
5,I'm Upset,Drake,1886926,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
6,Emotionless,Drake,1875816,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
7,Elevate,Drake,1811667,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
8,Talk Up,Drake,1761482,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP
9,8 Out Of 10,Drake,1721112,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN
10,Survival,Drake,1712489,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
11,God's Plan,Drake,1707828,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
12,Nice For What,Drake,1670812,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
13,CanÅft Take A Joke,Drake,1631262,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
14,SandraÅfs Rose,Drake,1302012,https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq
15,I Like It,Cardi B,1281059,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
16,SAD!,XXXTENTACION,1272342,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
17,Summer Games,Drake,1269617,https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL
18,Lucid Dreams,Juice WRLD,1259975,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
19,Better Now,Post Malone,1254423,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
20,Blue Tint,Drake,1195713,https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g
21,Girls Like You (feat. Cardi B),Maroon 5,1136599,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
22,Jackie Chan,Ti?sto,1091736,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
23,Is There More,Drake,1057132,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT
24,Peak,Drake,1055472,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV
25,Taste (feat. Offset),Tyga,1051377,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
26,Jaded,Drake,1042137,https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx
27,ThatÅfs How You Feel,Drake,1038662,https://open.spotify.com/track/0SVsEdvot6vU4byv5yW0oj
28,Finesse,Drake,1016359,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn
