,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Nice For What,Drake,1598688,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,Better Now,Post Malone,1533462,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,This Is America,Childish Gambino,1465106,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
4,Yes Indeed,Lil Baby,1244776,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
5,God's Plan,Drake,1064631,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,Psycho (feat. Ty Dolla $ign),Post Malone,1050265,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
7,I Like It,Cardi B,919278,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,Look Alive (feat. Drake),BlocBoy JB,904731,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
9,Back To You,Selena Gomez,876189,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
10,no tears left to cry,Ariana Grande,855311,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
11,One Kiss (with Dua Lipa),Calvin Harris,812019,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
12,Body,Loud Luxury,803289,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
13,rockstar (feat. 21 Savage),Post Malone,757790,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
14,Paranoid,Post Malone,743081,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
15,The Middle,Zedd,704569,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
16,OTW,Khalid,697486,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
17,Plug Walk,Rich The Kid,685957,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
18,Ball For Me (feat. Nicki Minaj),Post Malone,674297,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
19,Love Lies (with Normani),Khalid,670654,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
20,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,653102,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
21,FAKE LOVE,BTS,639193,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
22,Playinwitme (feat. Kehlani),KYLE,638501,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
23,FRIENDS,Marshmello,635789,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
24,Walk It Talk It,Migos,622945,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
