,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Better Now,Post Malone,2367912,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,Psycho (feat. Ty Dolla $ign),Post Malone,2038390,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
3,Nice For What,Drake,1882034,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,Paranoid,Post Malone,1814923,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
5,Spoil My Night (feat. Swae Lee),Post Malone,1416550,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
6,God's Plan,Drake,1390302,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
7,rockstar (feat. 21 Savage),Post Malone,1363807,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
8,Rich & Sad,Post Malone,1359725,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
9,Ball For Me (feat. Nicki Minaj),Post Malone,1296796,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
10,Stay,Post Malone,1295040,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
11,Over Now,Post Malone,1265540,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
12,Zack And Codeine,Post Malone,1225189,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
13,Same Bitches (feat. G-Eazy & YG),Post Malone,1185611,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
14,Takin' Shots,Post Malone,1146543,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
15,no tears left to cry,Ariana Grande,1108618,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
16,92 Explorer,Post Malone,1083819,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
17,Candy Paint,Post Malone,1018875,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
18,Look Alive (feat. Drake),BlocBoy JB,1000004,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
19,Otherside,Post Malone,999394,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
20,I Like It,Cardi B,949424,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
21,KOD,J. Cole,925022,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
22,Blame It On Me,Post Malone,901280,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
23,Call Out My Name,The Weeknd,876935,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
24,SAD!,XXXTENTACION,848096,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
25,Sugar Wraith,Post Malone,809247,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
26,Love Lies (with Normani),Khalid,789164,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
27,FRIENDS,Marshmello,783427,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
28,Plug Walk,Rich The Kid,775051,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
29,The Middle,Zedd,762018,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
30,OTW,Khalid,750446,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
31,One Kiss (with Dua Lipa),Calvin Harris,736166,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
32,Body,Loud Luxury,692579,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
33,Walk It Talk It,Migos,683586,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
34,JAPAN,Famous Dex,658644,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
35,Jonestown (Interlude),Post Malone,644954,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
36,All The Stars (with SZA),Kendrick Lamar,622394,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
37,Ric Flair Drip (& Metro Boomin),Offset,610697,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
38,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,604511,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
39,Remind Me to Forget,Kygo,596353,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
40,ATM,J. Cole,574045,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
41,Freaky Friday (feat. Chris Brown),Lil Dicky,571742,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
42,Mine,Bazzi,565730,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
43,Powerglide (feat. Juicy J),Rae Sremmurd,560665,https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG
44,Playinwitme (feat. Kehlani),KYLE,551226,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
45,Nevermind,Dennis Lloyd,521375,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
46,Famous,Mason Ramsey,512353,https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF
47,In My Blood,Shawn Mendes,505871,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
48,Chun-Li,Nicki Minaj,503145,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
49,KevinÅfs Heart,J. Cole,496673,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
50,Be Careful,Cardi B,482825,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
51,I Fall Apart,Post Malone,477480,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
52,Havana (feat. Young Thug),Camila Cabello,464374,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
53,1985 - Intro to ÅgThe Fall OffÅh,J. Cole,451809,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
54,Delicate,Taylor Swift,432327,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
55,Guatemala (feat. Slim Jxmmi) - From Swaecation,Rae Sremmurd,430576,https://open.spotify.com/track/6sTDhYVVXU3HSDuG7mBLRU
56,Esskeetit,Lil Pump,430510,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
57,Motiv8,J. Cole,425481,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
58,Stir Fry,Migos,423643,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
59,Moonlight,XXXTENTACION,412298,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
60,Wasted Times,The Weeknd,402692,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
61,Like I Do,David Guetta,402576,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
62,Somebody,The Chainsmokers,398350,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
63,1950,King Princess,393488,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
64,Ye vs. the People (starring TI as the People),Kanye West,381730,https://open.spotify.com/track/69b0SDYOymaqYwm3la237H
65,IDGAF,Dua Lipa,368323,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
66,Pray For Me (with Kendrick Lamar),The Weeknd,365400,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
67,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,360808,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
68,Youngblood,5 Seconds of Summer,357453,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
69,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,356112,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
70,Photograph,J. Cole,353090,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
71,New Rules,Dua Lipa,352617,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
72,Congratulations,Post Malone,349480,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
73,X,Nicky Jam,348079,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
74,XO Tour Llif3,Lil Uzi Vert,347342,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
75,Say Something (feat. Chris Stapleton),Justin Timberlake,344561,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
76,Wake Me Up - Radio Edit,Avicii,342202,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
77,1942 (feat. Yo Gotti & YBN Nahmir),G-Eazy,341201,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
78,Let Me,ZAYN,340003,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
79,HUMBLE.,Kendrick Lamar,333102,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
80,Unforgettable,French Montana,326763,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
81,I Wanna Know (feat. Bea Miller),NOTD,326290,https://open.spotify.com/track/2og9I9rQwr2XdTLJUupfT1
82,Everyday,Logic,325126,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
83,2002,Anne-Marie,324481,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
84,Mad Love,Sean Paul,321268,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
85,Never Be the Same,Camila Cabello,321125,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
86,Shape of You,Ed Sheeran,319807,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
87,Flames,David Guetta,317989,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
88,I Do (feat. SZA),Cardi B,314639,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
89,Silence,Marshmello,313792,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
90,lovely (with Khalid),Billie Eilish,307250,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
91,Bodak Yellow,Cardi B,305295,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
92,Perfect,Ed Sheeran,305294,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
93,Familiar,Liam Payne,304189,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
94,Beautiful,Bazzi,296661,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
95,Young Dumb & Broke,Khalid,296365,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
96,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,295445,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
97,Bartier Cardi (feat. 21 Savage),Cardi B,294653,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
98,PICK IT UP (feat. A$AP Rocky),Famous Dex,294101,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
99,Thunder,Imagine Dragons,290906,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
100,Lemon (feat. Drake) - Drake Remix,N.E.R.D,288611,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
101,New Freezer (feat. Kendrick Lamar),Rich The Kid,287254,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
102,Let You Down,NF,282025,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
103,CLOSE (feat. Travis Scott) - From SR3MM,Rae Sremmurd,281248,https://open.spotify.com/track/3qKCDFZp192KBEEtFj7fDa
104,River (feat. Ed Sheeran),Eminem,274589,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
105,Drip (feat. Migos),Cardi B,274153,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
106,GOTTI,6ix9ine,272347,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
107,Tequila,Dan + Shay,269811,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
108,Wolves,Selena Gomez,268150,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
109,Plain Jane,A$AP Ferg,265803,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
110,Ain't Easy - THE LAUNCH,Elijah Woods x Jamie Fine,263657,https://open.spotify.com/track/2pia5xldH8dTPOzxqn5dvC
111,Finesse - Remix; feat. Cardi B,Bruno Mars,260760,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
112,Home With You,Madison Beer,260589,https://open.spotify.com/track/11GGSyTB8cS9TgONHBOhEX
113,Bank Account,21 Savage,260567,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
114,Pineapple (feat. Gucci Mane & Quavo),Ty Dolla $ign,258069,https://open.spotify.com/track/0TFVOjSvPTjFHkiZZekK5k
115,Jocelyn Flores,XXXTENTACION,256086,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
116,goosebumps,Travis Scott,255978,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
117,BRACKETS,J. Cole,255047,https://open.spotify.com/track/5sWbwccBcyHsg5LEKWGZo9
118,Location,Khalid,253836,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
119,1-800-273-8255,Logic,252986,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
120,No Limit,G-Eazy,250962,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
121,BUTTERFLY EFFECT,Travis Scott,250317,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
122,I Like Me Better,Lauv,249418,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
123,Barbie Tingz,Nicki Minaj,248918,https://open.spotify.com/track/2qsQ8eVDPmobZpvDxQCVQu
124,Despacito - Remix,Luis Fonsi,248837,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
125,The Cut Off (feat. kiLL edward),J. Cole,248580,https://open.spotify.com/track/3rFF7kSm5qBOOPs6ljFgPp
126,Bounce Out With That,YBN Nahmir,247970,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
127,Believer,Imagine Dragons,247801,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
128,Try Me,The Weeknd,247693,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
129,Creeping (feat. Rich the Kid),Lil Skies,244589,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
130,Without You (feat. Sandro Cavazza),Avicii,242533,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
131,changes,XXXTENTACION,242138,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
132,Whatever It Takes,Imagine Dragons,239629,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
133,Red Roses (feat. Landon Cube),Lil Skies,239173,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
134,Levels - Radio Edit,Avicii,238910,https://open.spotify.com/track/5B03nSG8pLE48jh7kmasuL
135,Heaven,Kane Brown,237037,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
136,A$AP Forever (feat. Moby),A$AP Rocky,236970,https://open.spotify.com/track/1YmF9PvLhIISIANoMLIYGq
137,Go Flex,Post Malone,234412,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
138,Lift Yourself,Kanye West,234267,https://open.spotify.com/track/3uYDO9dPLTVrgfwg7EYXSf
139,Body Like A Back Road,Sam Hunt,232473,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
140,You Make It Easy,Jason Aldean,231643,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
141,Feel It Still,Portugal. The Man,230238,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
142,Him & I (with Halsey),G-Eazy,230037,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
143,Betrayed,Lil Xan,228541,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
144,Chasing Fire,Lauv,227923,https://open.spotify.com/track/1xy4apMFecGGkgBeaHFZ2M
145,MotorSport,Migos,226627,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
146,Aries (YuGo) (feat. Pharrell & Station Wagon P),Mike WiLL Made-It,225773,https://open.spotify.com/track/59LUh4amaXhgrWh6mWKbCn
147,Marry Me,Thomas Rhett,225323,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
