,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,rockstar,Post Malone,1806341,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,Camila Cabello,1158150,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,Gucci Gang,Lil Pump,1022324,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
4,Too Good At Goodbyes,Sam Smith,959549,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
5,Walk On Water (feat. Beyonc?),Eminem,908307,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ
6,What Lovers Do (feat. SZA),Maroon 5,849253,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
7,Wolves,Selena Gomez,828516,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
8,Perfect,Ed Sheeran,793065,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
9,Silence,Marshmello,745110,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
10,1-800-273-8255,Logic,725091,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
11,New Rules,Dua Lipa,714286,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
12,Plain Jane,A$AP Ferg,685555,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
13,Let You Down,NF,683871,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
14,Bank Account,21 Savage,672669,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
15,Ric Flair Drip (& Metro Boomin),Offset,672011,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
16,I Fall Apart,Post Malone,660949,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
17,Ghostface Killers,21 Savage,634514,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
18,Wanted You (feat. Lil Uzi Vert),NAV,621308,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
19,XO Tour Llif3,Lil Uzi Vert,614525,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
20,Dusk Till Dawn - Radio Edit,ZAYN,612200,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
21,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,610964,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
22,MotorSport,Migos,599421,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
23,Unforgettable,French Montana,581992,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
24,Bodak Yellow,Cardi B,556758,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
25,Sorry Not Sorry,Demi Lovato,543906,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
26,No Limit,G-Eazy,543168,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
27,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,524789,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
28,Stargazing,Kygo,520341,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
29,Young Dumb & Broke,Khalid,502287,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
30,Congratulations,Post Malone,497391,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
31,How Long,Charlie Puth,495492,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
32,I Get the Bag (feat. Migos),Gucci Mane,488331,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
33,HUMBLE.,Kendrick Lamar,457601,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
34,Feel It Still,Portugal. The Man,457329,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
35,BUTTERFLY EFFECT,Travis Scott,448783,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
36,Thunder,Imagine Dragons,445359,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
37,Lonely Together (feat. Rita Ora),Avicii,440544,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
