,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,rockstar,Post Malone,1332061,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,Camila Cabello,1022630,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,River (feat. Ed Sheeran),Eminem,1019747,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
4,Finesse - Remix; feat. Cardi B,Bruno Mars,922847,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
5,Him & I (with Halsey),G-Eazy,846117,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
6,Bartier Cardi (feat. 21 Savage),Cardi B,820542,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
7,No Limit,G-Eazy,800366,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
8,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,723569,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
9,Wolves,Selena Gomez,723066,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
10,Let You Down,NF,722443,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
11,All The Stars (with SZA),Kendrick Lamar,703151,https://open.spotify.com/track/66kQ7wr4d2LwwSjr7HXcyr
12,New Rules,Dua Lipa,699720,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
13,Silence,Marshmello,696175,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
14,Perfect,Ed Sheeran,636454,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
15,I Fall Apart,Post Malone,627743,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
16,Ric Flair Drip (& Metro Boomin),Offset,610524,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
17,What Lovers Do (feat. SZA),Maroon 5,598075,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
18,Filthy,Justin Timberlake,595343,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL
19,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,581688,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
20,Perfect Duet (Ed Sheeran & Beyonc?),Ed Sheeran,576103,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
21,Gucci Gang,Lil Pump,570652,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
22,Codeine Dreaming (feat. Lil Wayne),Kodak Black,544093,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
23,Too Good At Goodbyes,Sam Smith,529450,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
24,XO Tour Llif3,Lil Uzi Vert,500802,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
25,HUMBLE.,Kendrick Lamar,496490,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
26,Unforgettable,French Montana,490793,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
27,Bank Account,21 Savage,488815,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
