,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,In My Feelings,Drake,1528596,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,SICKO MODE,Travis Scott,1485135,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
3,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,1202066,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
4,Girls Like You (feat. Cardi B),Maroon 5,1088241,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
5,Eastside (with Halsey & Khalid),benny blanco,1065449,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
6,Taste (feat. Offset),Tyga,1043179,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
7,No Brainer,DJ Khaled,1026613,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
8,Lucid Dreams,Juice WRLD,984822,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
9,breathin,Ariana Grande,950165,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
10,I Like It,Cardi B,917020,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,Body (feat. brando),Loud Luxury,907152,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
12,God is a woman,Ariana Grande,863424,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
13,Nonstop,Drake,861431,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
14,Jackie Chan,Ti?sto,833426,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
15,Better Now,Post Malone,823191,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
16,Youngblood,5 Seconds of Summer,795382,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,Promises (with Sam Smith),Calvin Harris,712751,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
18,STARGAZING,Travis Scott,710011,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
19,Happier,Marshmello,680857,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
20,SAD!,XXXTENTACION,646341,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
21,In My Mind,Dynoro,635541,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
22,Solo (feat. Demi Lovato),Clean Bandit,612300,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
23,Rise,Jonas Blue,584645,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
24,Moonlight,XXXTENTACION,566024,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
25,Nice For What,Drake,553437,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
26,God's Plan,Drake,539550,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
