,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,In My Feelings,Drake,2398884,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,SICKO MODE,Travis Scott,2229672,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
3,STARGAZING,Travis Scott,1799589,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
4,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,1576520,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
5,No Brainer,DJ Khaled,1396510,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
6,Girls Like You (feat. Cardi B),Maroon 5,1133725,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
7,Eastside (with Halsey & Khalid),benny blanco,1109847,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
8,I Like It,Cardi B,1104364,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
9,Taste (feat. Offset),Tyga,1093599,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
10,Better Now,Post Malone,1062309,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
11,CAROUSEL,Travis Scott,1027786,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
12,YOSEMITE,Travis Scott,1026028,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
13,Lucid Dreams,Juice WRLD,1018236,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
14,Jackie Chan,Ti?sto,995872,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
15,Body (feat. brando),Loud Luxury,966469,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
16,WAKE UP,Travis Scott,961719,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
17,R.I.P. SCREW,Travis Scott,930295,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
18,NO BYSTANDERS,Travis Scott,869929,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
19,STOP TRYING TO BE GOD,Travis Scott,867319,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
20,Nonstop,Drake,864281,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
21,5% TINT,Travis Scott,835880,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds
22,CAN'T SAY,Travis Scott,826350,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
23,God is a woman,Ariana Grande,812001,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
24,Youngblood,5 Seconds of Summer,774785,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
25,NC-17,Travis Scott,769795,https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2
26,WHO? WHAT!,Travis Scott,752420,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq
27,SAD!,XXXTENTACION,751707,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
28,BUTTERFLY EFFECT,Travis Scott,743342,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
29,SKELETONS,Travis Scott,741134,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl
30,Solo (feat. Demi Lovato),Clean Bandit,718377,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
31,ASTROTHUNDER,Travis Scott,707165,https://open.spotify.com/track/4MXhiYIRDMGAuvZc5IFTwC
32,Nice For What,Drake,698354,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
33,HOUSTONFORNICATION,Travis Scott,660241,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2
34,Ocean (feat. Khalid),Martin Garrix,651789,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
35,DonÅft Matter To Me (with Michael Jackson),Drake,644256,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
36,Rise,Jonas Blue,633459,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
37,God's Plan,Drake,619950,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
38,Moonlight,XXXTENTACION,608543,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
39,One Kiss (with Dua Lipa),Calvin Harris,590486,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
40,Psycho (feat. Ty Dolla $ign),Post Malone,567277,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
41,Born To Be Yours,Kygo,556264,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
42,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,546151,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
43,In My Mind,Dynoro,540886,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
44,Ball For Me (feat. Nicki Minaj),Post Malone,525550,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
45,COFFEE BEAN,Travis Scott,518354,https://open.spotify.com/track/6vnfObZ4Ys70SBAtti1xZ9
46,Yes Indeed,Lil Baby,515928,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
47,rockstar (feat. 21 Savage),Post Malone,500653,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
48,Look Alive (feat. Drake),BlocBoy JB,489045,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
49,I'm Upset,Drake,487690,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
50,SWISH,Tyga,479702,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
51,Back To You - From 13 Reasons Why ? Season 2 Soundtrack,Selena Gomez,459515,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
52,Happy Now,Zedd,457546,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
53,Mob Ties,Drake,450177,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
54,Nevermind,Dennis Lloyd,435676,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
55,Summertime Magic,Childish Gambino,416887,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
56,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,412422,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
57,no tears left to cry,Ariana Grande,394377,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
58,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,393559,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
59,Jocelyn Flores,XXXTENTACION,386161,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
60,High Hopes,Panic! At The Disco,381327,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
61,Simple,Florida Georgia Line,368720,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
62,OTW,Khalid,366661,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
63,Bed (feat. Ariana Grande),Nicki Minaj,366000,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
64,changes,XXXTENTACION,358993,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
65,Natural,Imagine Dragons,350888,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
66,you should see me in a crown,Billie Eilish,349810,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
67,Guatemala - From Swaecation,Rae Sremmurd,345066,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
68,Lie,NF,343554,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
69,I'm a Mess,Bebe Rexha,340344,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
70,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,339002,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
71,Havana (feat. Young Thug),Camila Cabello,328966,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
72,2002,Anne-Marie,325380,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
73,Love Lies (with Normani),Khalid,323289,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
74,Wasted (feat. Lil Uzi Vert),Juice WRLD,322688,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
75,Plug Walk,Rich The Kid,320608,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
76,The Middle,Zedd,318935,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
77,Beautiful (feat. Camila Cabello),Bazzi,316149,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
78,Playinwitme (feat. Kehlani),KYLE,315714,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
79,lovely (with Khalid),Billie Eilish,310193,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
