,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,rockstar,Post Malone,12722566,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Gucci Gang,Lil Pump,8786208,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
3,I Fall Apart,Post Malone,7141154,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
4,Havana,Camila Cabello,6175956,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,Candy Paint,Post Malone,6172064,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
6,Ric Flair Drip (& Metro Boomin),Offset,6129485,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
7,No Limit,G-Eazy,5982425,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
8,Plain Jane,A$AP Ferg,5963090,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
9,Bank Account,21 Savage,5845017,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
10,Too Good At Goodbyes,Sam Smith,5619244,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
11,Wolves,Selena Gomez,5211212,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
12,MotorSport,Migos,5131897,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
13,Perfect,Ed Sheeran,5057808,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
14,XO Tour Llif3,Lil Uzi Vert,4923983,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
15,1-800-273-8255,Logic,4863270,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
16,Young Dumb & Broke,Khalid,4862860,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
17,Let You Down,NF,4854094,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
18,I Get the Bag (feat. Migos),Gucci Mane,4715808,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
19,All I Want for Christmas Is You,Mariah Carey,4531340,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
20,What Lovers Do (feat. SZA),Maroon 5,4519168,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
21,Congratulations,Post Malone,4419783,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
22,New Rules,Dua Lipa,4321759,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
23,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4135890,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
24,Silence,Marshmello,4089164,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
