,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,MONTERO (Call Me By Your Name),Lil Nas X,14538057,https://open.spotify.com/track/3BZEcbdtXQSo7OrvKRJ6mb
2,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,11843594,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
3,deja vu,Olivia Rodrigo,8916140,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
4,Up,Cardi B,7055344,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
5,Astronaut In The Ocean,Masked Wolf,6786324,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
6,Calling My Phone,Lil Tjay,6248820,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
7,Levitating (feat. DaBaby),Dua Lipa,6166000,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
8,Leave The Door Open,Bruno Mars,5996454,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
9,telepatía,Kali Uchis,5806178,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
10,Heartbreak Anniversary,Giveon,5711623,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
11,drivers license,Olivia Rodrigo,5682358,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
12,What’s Next,Drake,5291172,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
13,Save Your Tears,The Weeknd,5249292,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
14,Good Days,SZA,4975399,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
15,Streets,Doja Cat,4962785,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
16,Heat Waves,Glass Animals,4699184,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
17,Best Friend (feat. Doja Cat),Saweetie,4694986,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
18,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,4539026,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
19,Hold On,Justin Bieber,4478521,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
20,Wants and Needs (feat. Lil Baby),Drake,4377180,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
21,Met Him Last Night (feat. Ariana Grande),Demi Lovato,4303217,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
22,Back In Blood (feat. Lil Durk),Pooh Shiesty,4296401,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
23,Blinding Lights,The Weeknd,4083029,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,DÁKITI,Bad Bunny,3686889,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
25,Mood (feat. iann dior),24kGoldn,3622979,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
26,As I Am (feat. Khalid),Justin Bieber,3589644,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
27,WITHOUT YOU,The Kid LAROI,3528528,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
28,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,3504289,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
29,Richer (feat. Polo G),Rod Wave,3350690,https://open.spotify.com/track/7HsjuVBM93Z2RoxjpWLgTT
30,What You Know Bout Love,Pop Smoke,3160844,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
31,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,3127308,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
32,On Me,Lil Baby,3112524,https://open.spotify.com/track/4Iedi94TIaB2GGb1nMB68v
33,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,3036962,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
34,Anyone,Justin Bieber,3025875,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
35,Holy (feat. Chance The Rapper),Justin Bieber,2978896,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
36,Sweater Weather,The Neighbourhood,2977057,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
37,Goosebumps - Remix,Travis Scott,2975243,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
38,my ex's best friend (with blackbear),Machine Gun Kelly,2927013,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
39,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,2908375,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
40,ROCKSTAR (feat. Roddy Ricch),DaBaby,2877473,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
41,WAP (feat. Megan Thee Stallion),Cardi B,2870563,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
42,Martin & Gina,Polo G,2857268,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
43,positions,Ariana Grande,2844465,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
44,We're Good,Dua Lipa,2804462,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
45,34+35,Ariana Grande,2782803,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
46,Beat Box 3 (feat. DaBaby),SpotemGottem,2758540,https://open.spotify.com/track/6toQdWWc4noiOk3Eo5mVDS
47,Whoopty,CJ,2744920,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
48,Laugh Now Cry Later (feat. Lil Durk),Drake,2744846,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
49,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,2672685,https://open.spotify.com/track/7l2tmgUhV7Y2aJHjiszifg
50,Cloud 9,Beach Bunny,2671030,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
51,Tombstone,Rod Wave,2669616,https://open.spotify.com/track/5pRTz4O2qOkr5nawemy6Wb
52,Street Runner,Rod Wave,2625165,https://open.spotify.com/track/3JYxIozjRsvEmHrIvfFhud
53,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2529583,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
54,you broke me first,Tate McRae,2520083,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
55,Circles,Post Malone,2511841,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
56,All Girls Are The Same,Juice WRLD,2487987,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
57,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,2462115,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
58,Wishing Well,Juice WRLD,2456507,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
59,Therefore I Am,Billie Eilish,2447695,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
60,Bang!,AJR,2414046,https://open.spotify.com/track/5FQPpxOXsvkMN6v18gtpwY
61,Come & Go (with Marshmello),Juice WRLD,2399068,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
62,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,2385407,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
63,Lucid Dreams,Juice WRLD,2384071,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
64,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),Taylor Swift,2378046,https://open.spotify.com/track/5pcjystBtalYeqaiXCcgEY
65,Watermelon Sugar,Harry Styles,2367279,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
66,Blueberry Faygo,Lil Mosey,2367177,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
67,Dreams - 2004 Remaster,Fleetwood Mac,2325582,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
68,Lemon Pepper Freestyle (feat. Rick Ross),Drake,2313065,https://open.spotify.com/track/4FRW5Nza1Ym91BGV4nFWXI
69,Wasted On You,Morgan Wallen,2297748,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
70,Time Today,Moneybagg Yo,2293445,https://open.spotify.com/track/2bo0HCDcZj8BYjoht9zYgk
71,The Business,Tiësto,2259755,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
72,Body,Megan Thee Stallion,2236734,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
73,Forever After All,Luke Combs,2230365,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
74,HOLIDAY,Lil Nas X,2212379,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
75,Someone You Loved,Lewis Capaldi,2212030,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
76,The Box,Roddy Ricch,2200153,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
77,No Role Modelz,J. Cole,2193131,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
78,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2189776,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
79,Arcade,Duncan Laurence,2182168,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
80,Robbery,Juice WRLD,2124630,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
81,Don't Start Now,Dua Lipa,2119168,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
82,Electric Love,BØRNS,2090426,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
83,Opp Stoppa (feat. 21 Savage),YBN Nahmir,2063376,https://open.spotify.com/track/78p1rF7xx1snnaKxtUzBHn
84,Life Is Good (feat. Drake),Future,2056031,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
85,Heather,Conan Gray,2050064,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
86,Talking to the Moon,Bruno Mars,2038579,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
87,Whiskey Glasses,Morgan Wallen,2033416,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
88,Big Gangsta,Kevin Gates,2030444,https://open.spotify.com/track/03ERnTvSV5fy8WAyvA4uNP
89,Track Star,Mooski,2021322,https://open.spotify.com/track/5hChuUMe5iHfjkXgzj1D4b
90,Dancing With The Devil,Demi Lovato,2002430,https://open.spotify.com/track/0VQ3GSPdl4njPOr3lyaoaD
91,Cry Baby (feat. DaBaby),Megan Thee Stallion,1994946,https://open.spotify.com/track/4aarlAfLKVCTxUDNgbwhjH
92,Real As It Gets (feat. EST Gee),Lil Baby,1986977,https://open.spotify.com/track/7eX3um6NpOQKWJMGCi97XD
93,goosebumps,Travis Scott,1985102,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
94,Daddy Issues,The Neighbourhood,1984967,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
95,Way Out (feat. Big Sean),Jack Harlow,1983885,https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W
96,Adore You,Harry Styles,1970217,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
97,LA NOCHE DE ANOCHE,Bad Bunny,1958342,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
98,Tyler Herro,Jack Harlow,1948622,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
99,Glad You Exist,Dan + Shay,1946655,https://open.spotify.com/track/472vIK1ldetTxRxG3ovaiY
100,Lonely (with benny blanco),Justin Bieber,1941208,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
101,hot girl bummer,blackbear,1925899,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
102,Mr. Brightside,The Killers,1922487,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
103,Put Your Records On,Ritt Momney,1900098,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
104,Fiel,Los Legendarios,1890721,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
105,More Than My Hometown,Morgan Wallen,1886495,https://open.spotify.com/track/5OELUCYgOHKFAvCERnAvfS
106,Sand In My Boots,Morgan Wallen,1868338,https://open.spotify.com/track/0uRrG2jRR5tuifsYIJHEao
107,Tongue Tied,Grouplove,1865687,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
108,20 Min,Lil Uzi Vert,1850489,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
109,BOP,DaBaby,1849422,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
110,Dior,Pop Smoke,1809334,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
111,SLOW DANCING IN THE DARK,Joji,1806603,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
112,SugarCrash!,ElyOtto,1786160,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
113,Jocelyn Flores,XXXTENTACION,1785048,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
114,Spicy (feat. Post Malone),Ty Dolla $ign,1774826,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
115,Bad Boy (with Young Thug),Juice WRLD,1774263,https://open.spotify.com/track/43CIWpJaJHRcI4mUSjqgc2
116,ROLLIN N CONTROLLIN FREESTYLE,DUSTY LOCANE,1763402,https://open.spotify.com/track/1xqRKo0SDFDO5Jy8yEVD0X
117,My Head & My Heart,Ava Max,1763071,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
118,POPSTAR (feat. Drake),DJ Khaled,1758528,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
119,Runnin,21 Savage,1758264,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
120,Slumber Party (feat. Princess Nokia),Ashnikko,1751043,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
121,The Hills,The Weeknd,1746811,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
122,Ghost,Justin Bieber,1743765,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G
123,Before You Go,Lewis Capaldi,1740543,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
124,21,Polo G,1738335,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
