,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,rockstar,Post Malone,15268097,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Gucci Gang,Lil Pump,9239147,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
3,Too Good At Goodbyes,Sam Smith,8138285,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
4,Havana,Camila Cabello,8017572,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,I Fall Apart,Post Malone,7851950,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
6,Bank Account,21 Savage,6675162,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
7,1-800-273-8255,Logic,6561384,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
8,Ghostface Killers,21 Savage,6006967,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
9,What Lovers Do (feat. SZA),Maroon 5,5972391,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
10,Ric Flair Drip (& Metro Boomin),Offset,5872487,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
11,MotorSport,Migos,5864166,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
12,Young Dumb & Broke,Khalid,5610478,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
13,No Limit,G-Eazy,5597102,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
14,Wolves,Selena Gomez,5571219,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
15,Bodak Yellow,Cardi B,5505005,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
16,XO Tour Llif3,Lil Uzi Vert,5503022,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
17,I Get the Bag (feat. Migos),Gucci Mane,5165125,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
18,Plain Jane,A$AP Ferg,5136705,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
19,Let You Down,NF,5112123,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
20,New Rules,Dua Lipa,4888191,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
