,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,rockstar,Post Malone,11780830,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Gucci Gang,Lil Pump,7675062,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
3,I Fall Apart,Post Malone,6929918,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
4,Ric Flair Drip (& Metro Boomin),Offset,6517305,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
5,All I Want for Christmas Is You,Mariah Carey,6487178,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
6,Candy Paint,Post Malone,6324550,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
7,No Limit,G-Eazy,6048045,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
8,Him & I,G-Eazy,5768550,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V
9,Havana,Camila Cabello,5734332,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
10,Too Good At Goodbyes,Sam Smith,5422626,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
11,Let You Down,NF,5325337,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
12,XO Tour Llif3,Lil Uzi Vert,5275038,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
13,Bank Account,21 Savage,5262314,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
14,Plain Jane,A$AP Ferg,5047011,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
15,Wolves,Selena Gomez,4896792,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
16,MotorSport,Migos,4874323,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
17,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,4834275,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
18,PICK IT UP (feat. A$AP Rocky),Famous Dex,4800762,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
19,1-800-273-8255,Logic,4784328,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
