,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,rockstar,Post Malone,10001761,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,All I Want for Christmas Is You,Mariah Carey,6960656,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,Gucci Gang,Lil Pump,6394378,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
4,I Fall Apart,Post Malone,6198073,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
5,Bartier Cardi (feat. 21 Savage),Cardi B,5873144,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
6,No Limit,G-Eazy,5793420,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
7,Ric Flair Drip (& Metro Boomin),Offset,5619691,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
8,Him & I (with Halsey),G-Eazy,5329679,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
9,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,5098977,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
10,Candy Paint,Post Malone,5082627,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
11,Havana,Camila Cabello,5020326,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
12,XO Tour Llif3,Lil Uzi Vert,4871200,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
13,River (feat. Ed Sheeran),Eminem,4728587,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
14,Bank Account,21 Savage,4696762,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
15,Let You Down,NF,4353532,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
16,Too Good At Goodbyes,Sam Smith,4345047,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
17,MotorSport,Migos,4283590,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
18,PICK IT UP (feat. A$AP Rocky),Famous Dex,4249112,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
19,Last Christmas,Wham!,4247409,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
20,Perfect,Ed Sheeran,4240483,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
21,It's the Most Wonderful Time of the Year,Andy Williams,4101683,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
22,Congratulations,Post Malone,4089383,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
23,Modern Slavery,Huncho Jack,4051455,https://open.spotify.com/track/7J6bnDDitOwfelaJNixHhL
24,Jingle Bell Rock,Bobby Helms,4039109,https://open.spotify.com/track/1cImYkHOQMFE7AZC9aOk4y
25,Codeine Dreaming (feat. Lil Wayne),Kodak Black,3933328,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
26,Dubai Shit,Huncho Jack,3925518,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh
27,1-800-273-8255,Logic,3885999,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
28,HUMBLE.,Kendrick Lamar,3879405,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
29,Black & Chinese,Huncho Jack,3861235,https://open.spotify.com/track/628Ueb4sRiXApObhcU9iPU
30,Plain Jane,A$AP Ferg,3835344,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
31,LOVE. FEAT. ZACARI.,Kendrick Lamar,3789182,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
32,Wolves,Selena Gomez,3751719,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
33,Saint,Huncho Jack,3737376,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
34,Bodak Yellow,Cardi B,3699484,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
35,A Holly Jolly Christmas - Single Version,Burl Ives,3698321,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
