,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Calling My Phone,Lil Tjay,10660899,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
2,drivers license,Olivia Rodrigo,9726007,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,Love Story (Taylor’s Version),Taylor Swift,7550597,https://open.spotify.com/track/3CeCwYWvdfXbZLXFhBrbnf
4,Good Days,SZA,6663870,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
5,Save Your Tears,The Weeknd,6516110,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
6,Up,Cardi B,6095818,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
7,Streets,Doja Cat,5705355,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
8,Blinding Lights,The Weeknd,5534956,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
9,Whoopty,CJ,4655468,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
10,Mood (feat. iann dior),24kGoldn,4169615,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
11,Levitating (feat. DaBaby),Dua Lipa,3995426,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
12,WITHOUT YOU,The Kid LAROI,3985755,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
13,34+35,Ariana Grande,3958274,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
14,DÁKITI,Bad Bunny,3791289,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
15,Best Friend (feat. Doja Cat),Saweetie,3749653,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
16,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,3702275,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
17,positions,Ariana Grande,3501331,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
18,Heat Waves,Glass Animals,3364206,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
19,Sweater Weather,The Neighbourhood,3322004,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
20,We're Good,Dua Lipa,3293542,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
21,Back In Blood (feat. Lil Durk),Pooh Shiesty,3285180,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
22,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,3283612,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
23,What You Know Bout Love,Pop Smoke,3280956,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
24,Laugh Now Cry Later (feat. Lil Durk),Drake,3229125,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
25,Wishing Well,Juice WRLD,3131827,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
26,WAP (feat. Megan Thee Stallion),Cardi B,3107050,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
27,my ex's best friend (with blackbear),Machine Gun Kelly,3059074,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
28,Wasted On You,Morgan Wallen,3049888,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
