,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,MONTERO (Call Me By Your Name),Lil Nas X,12768475,https://open.spotify.com/track/3BZEcbdtXQSo7OrvKRJ6mb
2,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,12269418,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
3,Up,Cardi B,7143313,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
4,Astronaut In The Ocean,Masked Wolf,6397642,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,telepatía,Kali Uchis,6194450,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
6,Leave The Door Open,Bruno Mars,6046578,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
7,Calling My Phone,Lil Tjay,5919155,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
8,drivers license,Olivia Rodrigo,5800724,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
9,Levitating (feat. DaBaby),Dua Lipa,5709611,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
10,Heartbreak Anniversary,Giveon,5569897,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
11,Streets,Doja Cat,5261784,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
12,Save Your Tears,The Weeknd,5260769,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
13,What’s Next,Drake,5222224,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
14,Good Days,SZA,5141788,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
15,Wants and Needs (feat. Lil Baby),Drake,5029856,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
16,Hold On,Justin Bieber,4990778,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
17,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),Taylor Swift,4792338,https://open.spotify.com/track/5pcjystBtalYeqaiXCcgEY
18,As I Am (feat. Khalid),Justin Bieber,4717594,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
19,Heat Waves,Glass Animals,4439189,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
