,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,drivers license,Olivia Rodrigo,9387295,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2,Calling My Phone,Lil Tjay,8945811,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
3,Up,Cardi B,6726509,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
4,Good Days,SZA,6676651,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
5,Save Your Tears,The Weeknd,6079813,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
6,Streets,Doja Cat,5947071,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
7,Blinding Lights,The Weeknd,5090541,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
8,telepatía,Kali Uchis,4918770,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
9,Whoopty,CJ,4518543,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
10,Mood (feat. iann dior),24kGoldn,4372514,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
11,Levitating (feat. DaBaby),Dua Lipa,4210531,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
12,Best Friend (feat. Doja Cat),Saweetie,4129037,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
13,WITHOUT YOU,The Kid LAROI,4122565,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
14,DÁKITI,Bad Bunny,4070919,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
15,test drive,Ariana Grande,4069546,https://open.spotify.com/track/3eZYOQO4UzKrUDYDghtnFw
16,34+35,Ariana Grande,4058039,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
17,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,3852247,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
18,Heat Waves,Glass Animals,3808430,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
19,Back In Blood (feat. Lil Durk),Pooh Shiesty,3694151,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
20,positions,Ariana Grande,3581062,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
21,Astronaut In The Ocean,Masked Wolf,3563532,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
22,What You Know Bout Love,Pop Smoke,3481856,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
23,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,3399448,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
24,Sweater Weather,The Neighbourhood,3362275,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
25,Heartbreak Anniversary,Giveon,3341465,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
26,Laugh Now Cry Later (feat. Lil Durk),Drake,3309251,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
27,WAP (feat. Megan Thee Stallion),Cardi B,3189041,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
28,Wasted On You,Morgan Wallen,3099274,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
29,Wishing Well,Juice WRLD,3082398,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
30,Therefore I Am,Billie Eilish,2991513,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
31,my ex's best friend (with blackbear),Machine Gun Kelly,2942533,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
32,On Me,Lil Baby,2941151,https://open.spotify.com/track/4Iedi94TIaB2GGb1nMB68v
33,All Girls Are The Same,Juice WRLD,2940808,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
34,ROCKSTAR (feat. Roddy Ricch),DaBaby,2896093,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
35,you broke me first,Tate McRae,2882518,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
36,We're Good,Dua Lipa,2869218,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
37,Goosebumps - Remix,Travis Scott,2846310,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
38,Anyone,Justin Bieber,2829371,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
39,CLOUDS,NF,2802518,https://open.spotify.com/track/5UMMPHPp6vRP6ghPpSUOzp
40,Martin & Gina,Polo G,2786671,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
