,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",2163190,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",1393097,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Young Dumb & Broke",Khalid,1260560,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
4,1-800-273-8255,Logic,1227511,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
5,"I Fall Apart","Post Malone",1208402,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
6,"New Rules","Dua Lipa",1204296,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
7,"Too Good At Goodbyes - Edit","Sam Smith",1101939,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
8,"Glorious (feat. Skylar Grey)",Macklemore,1096422,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
9,"Feel It Still","Portugal. The Man",1068767,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
10,"Dusk Till Dawn - Radio Edit",ZAYN,1067156,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
11,Silence,Marshmello,1062205,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
12,"What Lovers Do (feat. SZA)","Maroon 5",983529,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
13,"Sorry Not Sorry","Demi Lovato",963872,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
14,Perfect,"Ed Sheeran",960549,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
15,"I Like Me Better",Lauv,949388,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
16,"Good Old Days (feat. Kesha)",Macklemore,948294,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
17,Unforgettable,"French Montana",912046,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
18,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",849064,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
19,Gorgeous,"Taylor Swift",825888,https://open.spotify.com/track/5Gd19NupVe5X8bAqxf9Iaz
20,"Let You Down",NF,816158,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
21,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,805772,https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U
22,"What About Us",P!nk,805421,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
23,"Friends (with BloodPop®)","Justin Bieber",792759,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
24,"Too Much To Ask","Niall Horan",773333,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK
25,Thunder,"Imagine Dragons",770042,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
26,Congratulations,"Post Malone",724322,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
27,"Jocelyn Flores",XXXTENTACION,701243,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
28,"How Long","Charlie Puth",673162,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
29,Stargazing,Kygo,641790,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
30,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",626071,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
31,"Bodak Yellow","Cardi B",615773,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
32,"Without You (feat. Sandro Cavazza)",Avicii,608356,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
33,"Body Like A Back Road","Sam Hunt",599266,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
34,"XO Tour Llif3","Lil Uzi Vert",591065,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
35,"Strip That Down","Liam Payne",590239,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
36,"Shape of You","Ed Sheeran",581393,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
37,HUMBLE.,"Kendrick Lamar",579157,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
38,"Mi Gente (feat. Beyoncé)","J Balvin",576574,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
39,Praying,Kesha,570255,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
40,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",568135,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
41,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",563297,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
42,"Lay It on Me","Vance Joy",555196,https://open.spotify.com/track/7MUNNBJKYo3cdokp06wEOB
43,"Look What You Made Me Do","Taylor Swift",551812,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
44,Hotel,"Kita Alexander",550767,https://open.spotify.com/track/2BTw5ZxeBygVJpdMK1Ur3c
45,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",545887,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
46,"There's Nothing Holdin' Me Back","Shawn Mendes",514143,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
47,Location,Khalid,510436,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
48,Chateau,"Angus & Julia Stone",496314,https://open.spotify.com/track/62oCnK99vT8HOgwPsvXuiM
49,Attention,"Charlie Puth",486420,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
50,"Your Song","Rita Ora",460026,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
51,"Slow Hands","Niall Horan",456259,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
52,Pray,"Sam Smith",422533,https://open.spotify.com/track/0D8ZpOXVjapLXrjz5VfZSD
53,"Bank Account","21 Savage",419559,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
54,Mama,"Jonas Blue",419535,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
55,"Revenge (feat. Eminem)",P!nk,405553,https://open.spotify.com/track/3OEer2dQj1eWhSqxatGiru
56,"Bad At Love",Halsey,397564,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
57,"Gucci Gang","Lil Pump",395290,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
58,"Go Flex","Post Malone",388191,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
59,"Despacito - Remix","Luis Fonsi",375312,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
60,"Would You Ever",Skrillex,369086,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
61,"Lonely Together (feat. Rita Ora)",Avicii,368359,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
62,"Moments (feat. Gavin James)","Bliss n Eso",365333,https://open.spotify.com/track/6SlJooJullmwjBsrnRNROA
63,"Let You Down","Peking Duk",361614,https://open.spotify.com/track/2MK8xQVIFA81r32V4E1MkT
64,Redbone,"Childish Gambino",352193,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
65,"Bedroom Floor","Liam Payne",330349,https://open.spotify.com/track/1pZdegOXTZ2ftINo3oUuRZ
66,"Something Just Like This","The Chainsmokers",328564,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
67,"I Just Can't",R3HAB,319759,https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS
68,Questions,"Chris Brown",318850,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
69,"Mr. Brightside","The Killers",315485,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
70,"Most Girls","Hailee Steinfeld",315254,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
71,"A Different Way (with Lauv)","DJ Snake",311720,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
72,"Mi Gente","J Balvin",307071,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
73,"White Iverson","Post Malone",303686,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
74,"More Than You Know","Axwell /\ Ingrosso",303356,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
75,Why,"Sabrina Carpenter",300859,https://open.spotify.com/track/2jYmK1cb3Uya6FFsocdpzO
76,"Everybody Dies In Their Nightmares",XXXTENTACION,292326,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
77,"BUTTERFLY EFFECT","Travis Scott",284396,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
78,Waves,"Dean Lewis",282874,https://open.spotify.com/track/64xJ1MMFxxK6osZxJH857T
79,"Say You Won't Let Go","James Arthur",281147,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
80,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",274135,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
81,"Fallin' - Original Song from the TV Series ""The Secret Daughter""","Jessica Mauboy",274091,https://open.spotify.com/track/4sOT0ksc174RY6GJUu8Wjy
82,goosebumps,"Travis Scott",268552,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
83,Closer,"The Chainsmokers",264340,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
84,"No Promises (feat. Demi Lovato)","Cheat Codes",263530,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
85,"Symphony (feat. Zara Larsson)","Clean Bandit",262494,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
86,"Galway Girl","Ed Sheeran",257886,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
87,"If I'm Lucky","Jason Derulo",248242,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
88,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",246309,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
89,"I Get the Bag (feat. Migos)","Gucci Mane",245049,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
90,"Now Or Never",Halsey,243898,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
91,Believer,"Imagine Dragons",238838,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
92,"Ignition - Remix","R. Kelly",238498,https://open.spotify.com/track/5dNfHmqgr128gMY2tc5CeJ
93,"Candy Paint","Post Malone",237316,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
94,"Never Be Like You",Flume,235542,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr
95,Passionfruit,Drake,232501,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
96,"Stay (with Alessia Cara)",Zedd,229901,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
97,Anywhere,"Rita Ora",228048,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
98,"2U (feat. Justin Bieber)","David Guetta",227050,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
99,"Reggaetón Lento (Remix)",CNCO,223579,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
100,"Castle on the Hill","Ed Sheeran",222641,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
101,"...Ready For It?","Taylor Swift",222369,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
102,"Sun Comes Up (feat. James Arthur)",Rudimental,221154,https://open.spotify.com/track/6SUocL0caib4mLHe8ZrZzi
103,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",220861,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
104,"Plain Jane","A$AP Ferg",220710,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
105,Happier,"Ed Sheeran",213675,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
106,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",212672,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
107,"This Town","Niall Horan",211818,https://open.spotify.com/track/3UwT4FadEGWyMdaSwYcUBY
108,Issues,"Julia Michaels",211568,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
109,"Mask Off",Future,211051,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
110,Malibu,"Miley Cyrus",210529,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ
111,"There for You","Martin Garrix",206950,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
112,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,204649,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
113,"Call On Me - Ryan Riback Extended Remix",Starley,203469,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
114,"That's What I Like","Bruno Mars",202986,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
115,Starboy,"The Weeknd",201366,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
116,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",201264,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
117,"Beautiful Trauma",P!nk,200838,https://open.spotify.com/track/2DlIwu1iDTILEMXA7MUotn
118,"It Ain't Me (with Selena Gomez)",Kygo,199920,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
119,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,199362,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
120,"One Dance",Drake,198999,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
121,"Thinking out Loud","Ed Sheeran",197206,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
122,"Fake Magic","Peking Duk",196918,https://open.spotify.com/track/0lvXfUug5YmOHOyHgXufqF
123,"Slippery (feat. Gucci Mane)",Migos,196728,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
124,"Gold Digger","Kanye West",193809,https://open.spotify.com/track/5XJJdNPkwmbUwE79gv0NxK
125,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,192530,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
126,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",190678,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
127,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",190449,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
128,"Wonderwall - Remastered",Oasis,189103,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
129,"Look At Me!",XXXTENTACION,184778,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18
130,"Kids in Love",Kygo,184450,https://open.spotify.com/track/2UxfcZJCphbEkfbZ6nLiDx
131,1955,"Hilltop Hoods",184415,https://open.spotify.com/track/6oSmp7qnvAxUXeUKhl67a6
132,Starving,"Hailee Steinfeld",183247,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
133,"Came Here for Love",Sigala,183002,https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD
134,"Man's Not Hot","Big Shaq",181452,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
