,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",2339368,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Señorita,"Shawn Mendes",1883297,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
3,"Beautiful People (feat. Khalid)","Ed Sheeran",1552135,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
4,"Goodbyes (Feat. Young Thug)","Post Malone",1529174,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
5,"boyfriend (with Social House)","Ariana Grande",1521718,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
6,"How Do You Sleep?","Sam Smith",1435654,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
7,Ransom,"Lil Tecca",1253576,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
8,"No Guidance (feat. Drake)","Chris Brown",1175525,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
9,"Someone You Loved","Lewis Capaldi",1155807,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
10,"Piece Of Your Heart",MEDUZA,1105608,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
11,Lalala,Y2K,1048454,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
12,"I Don't Care (with Justin Bieber)","Ed Sheeran",1027362,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
13,"The Git Up","Blanco Brown",1012868,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
14,"It's You","Ali Gatie",1004591,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
15,Choir,"Guy Sebastian",901621,https://open.spotify.com/track/59zWQR2wQnSlkG4xTTwY9d
16,"Old Town Road - Remix","Lil Nas X",885982,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
17,"bad guy","Billie Eilish",867494,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
18,"Money In The Grave (Drake ft. Rick Ross)",Drake,867392,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
19,Panini,"Lil Nas X",857263,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
20,"One Thing Right",Marshmello,842142,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
21,"Johnny Run Away","Tones And I",832674,https://open.spotify.com/track/0vHmuAr3iAuGBAqMmraa05
22,"If I Can't Have You","Shawn Mendes",809969,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
23,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",768478,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
24,"Truth Hurts",Lizzo,747335,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
25,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",743395,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
26,Easier,"5 Seconds of Summer",742761,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
27,"Antisocial (with Travis Scott)","Ed Sheeran",734077,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
28,"Time - Edit",NF,725430,https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW
29,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",686251,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
30,"Takeaway (feat. Lennon Stella)","The Chainsmokers",681808,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
31,"Never Really Over","Katy Perry",678364,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
32,Painkiller,Ruel,671477,https://open.spotify.com/track/1abFkY2jm6KDFMZ7RD9YJh
33,"bad guy (with Justin Bieber)","Billie Eilish",670588,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
34,"Higher Love",Kygo,646488,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
35,"Then What",Illy,638728,https://open.spotify.com/track/5FfZ40feVmKy7AAcVMTgaG
36,I.F.L.Y.,Bazzi,636478,https://open.spotify.com/track/4R9ATNRRl1uth17i5qDCc0
37,"You Need To Calm Down","Taylor Swift",603898,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
38,"Never Seen the Rain","Tones And I",592129,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
39,"Rescue Me",OneRepublic,584630,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
40,"Eastside (with Halsey & Khalid)","benny blanco",580683,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
41,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",579660,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
42,"Talk (feat. Disclosure)",Khalid,557652,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
43,Sucker,"Jonas Brothers",554740,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
44,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",534465,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
45,"The Archer","Taylor Swift",528334,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k
46,"SOS (feat. Aloe Blacc)",Avicii,525863,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
47,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer",523174,https://open.spotify.com/track/5A3fPy30SN2wuzrahpcxvV
48,"3 Nights","Dominic Fike",520577,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
49,"The London (feat. J. Cole & Travis Scott)","Young Thug",517485,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
50,"Little Things","Jessica Mauboy",490282,https://open.spotify.com/track/6VR6NtDo2HSWax5P70d1I3
51,"fuck, i'm lonely",Lauv,478281,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
52,"Find U Again (feat. Camila Cabello)","Mark Ronson",460623,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
53,Youngblood,"5 Seconds of Summer",460339,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
54,Shallow,"Lady Gaga",437007,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
55,"Be Alright","Dean Lewis",423303,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
56,"Woke Up Late (feat. Hailee Steinfeld)","Drax Project",419929,https://open.spotify.com/track/3qLBz3j26AHO2jBYUQWLA6
57,Happier,Marshmello,414574,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
58,Wow.,"Post Malone",413767,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
59,"Post Malone (feat. RANI)","Sam Feldt",402193,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
60,"I Think I'm OKAY (with YUNGBLUD & Travis Barker)","Machine Gun Kelly",392517,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
61,"7 rings","Ariana Grande",382704,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
62,"Mother's Daughter","Miley Cyrus",376234,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
63,"i love you","Billie Eilish",372266,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
64,"Without Me",Halsey,370813,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
65,"Only Human","Jonas Brothers",370558,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
66,Better,Khalid,367873,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
67,"lovely (with Khalid)","Billie Eilish",364968,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
68,"when the party's over","Billie Eilish",360641,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
69,EARFQUAKE,"Tyler, The Creator",359043,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
70,"Go Loko (feat. Tyga, Jon Z)",YG,336683,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
71,"Vossi Bop",Stormzy,331094,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
