,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I Fall Apart","Post Malone",1397108,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
2,"River (feat. Ed Sheeran)",Eminem,1230663,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
3,"God's Plan",Drake,1185911,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
4,"Let You Down",NF,1132869,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
5,rockstar,"Post Malone",1084687,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
6,Silence,Marshmello,1060738,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
7,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1019476,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
8,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",1002742,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
9,"Never Be the Same","Camila Cabello",995766,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
10,"Havana (feat. Young Thug)","Camila Cabello",939067,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
11,Wolves,"Selena Gomez",934116,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
12,"Finesse - Remix; feat. Cardi B","Bruno Mars",919078,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
13,"Him & I (with Halsey)",G-Eazy,903303,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
14,IDGAF,"Dua Lipa",902826,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
15,"Feel It Still","Portugal. The Man",861526,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
16,"Go Bang",PNAU,857029,https://open.spotify.com/track/6PKxFkewPt55P5ao5tVS5o
17,"All The Stars (with SZA)","Kendrick Lamar",822032,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
18,"Young Dumb & Broke",Khalid,820304,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
19,"What Lovers Do (feat. SZA)","Maroon 5",810876,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
20,"I Miss You (feat. Julia Michaels)","Clean Bandit",800972,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
21,"Candy Paint","Post Malone",790761,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
22,"Rewrite The Stars","Zac Efron",752607,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
23,"My My My!","Troye Sivan",744739,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
24,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",733653,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
25,"This Is Me","Keala Settle",719214,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
26,"I Like Me Better",Lauv,708730,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
27,Anywhere,"Rita Ora",673331,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
28,"Homemade Dynamite - REMIX",Lorde,666504,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep
29,"Dirty Sexy Money (feat. Charli XCX & French Montana)","David Guetta",642089,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH
30,"New Rules","Dua Lipa",641322,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
31,Chateau,"Angus & Julia Stone",619361,https://open.spotify.com/track/1LIbTjMdFP15jIXGkcICSU
32,"How Long","Charlie Puth",618612,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
33,Congratulations,"Post Malone",585705,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
34,"Good Old Days (feat. Kesha)",Macklemore,575178,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
35,"Shape of You","Ed Sheeran",567858,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
36,Thunder,"Imagine Dragons",560670,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
37,"Sick Boy","The Chainsmokers",554832,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
38,NUMB,"Hayden James",552961,https://open.spotify.com/track/4bJzIbze97tZwCxxMw4hx9
39,Stargazing,Kygo,550260,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
40,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",548222,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
41,"Let You Down","Peking Duk",548019,https://open.spotify.com/track/2MK8xQVIFA81r32V4E1MkT
42,"End Game","Taylor Swift",547292,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
43,"No Limit",G-Eazy,541216,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
44,Perfect,"Ed Sheeran",531054,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
45,"Too Good At Goodbyes","Sam Smith",520291,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
