,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,2545209,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",2224678,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,"All The Stars (with SZA)","Kendrick Lamar",1679567,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
4,FRIENDS,Marshmello,1258237,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
5,"Love Lies (with Normani)",Khalid,1251468,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
6,IDGAF,"Dua Lipa",1237575,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
7,Mine,Bazzi,1230943,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
8,"The Middle",Zedd,1220193,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
9,"I Fall Apart","Post Malone",1182480,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
10,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1163793,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
11,"Pray For Me (with Kendrick Lamar)","The Weeknd",1129912,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
12,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1077922,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
13,"River (feat. Ed Sheeran)",Eminem,1029548,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
14,"Never Be the Same","Camila Cabello",927694,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
15,rockstar,"Post Malone",919923,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
16,"Stir Fry",Migos,888326,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
17,"Let You Down",NF,813123,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
18,"Go Bang",PNAU,787649,https://open.spotify.com/track/6PKxFkewPt55P5ao5tVS5o
19,"Finesse - Remix; feat. Cardi B","Bruno Mars",780757,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
20,"This Is Me","Keala Settle",777001,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
21,"I Miss You (feat. Julia Michaels)","Clean Bandit",768975,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
22,SAD!,XXXTENTACION,749808,https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL
23,"Look Alive (feat. Drake)","BlocBoy JB",745570,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
24,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",729663,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
25,"Him & I (with Halsey)",G-Eazy,724381,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
26,Wolves,"Selena Gomez",711926,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
27,"Say Something (feat. Chris Stapleton)","Justin Timberlake",695691,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
28,"Feel It Still","Portugal. The Man",692051,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
29,Heaven,"Julia Michaels",672832,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
30,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",670481,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
31,"We're Going Home","Vance Joy",660833,https://open.spotify.com/track/5J7zqPpQkN9JZiaELHNKSL
32,Silence,Marshmello,655088,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
33,"Candy Paint","Post Malone",649681,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
34,"Havana (feat. Young Thug)","Camila Cabello",646892,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
35,Chateau,"Angus & Julia Stone",633302,https://open.spotify.com/track/1LIbTjMdFP15jIXGkcICSU
36,"Do Right",Glades,632723,https://open.spotify.com/track/45w70aQhNwke1yrQZO0ffm
37,"I Like Me Better",Lauv,624283,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
38,"Capital Letters","Hailee Steinfeld",620625,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
39,"Shape of You","Ed Sheeran",618987,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
40,"Dirty Sexy Money (feat. Charli XCX & French Montana)","David Guetta",614233,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH
