,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,2265315,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"Eastside (with Halsey & Khalid)","benny blanco",2021345,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
3,"Be Alright","Dean Lewis",1858728,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
4,"No Brainer","DJ Khaled",1526174,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
5,Youngblood,"5 Seconds of Summer",1433908,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
6,"Girls Like You (feat. Cardi B)","Maroon 5",1390832,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
7,"SICKO MODE","Travis Scott",1313456,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
8,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,1256950,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
9,"Taste (feat. Offset)",Tyga,1162586,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
10,"Lucid Dreams","Juice WRLD",1157516,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
11,Rise,"Jonas Blue",1085954,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
12,STARGAZING,"Travis Scott",1073656,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
13,"God is a woman","Ariana Grande",1073130,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
14,"Better Now","Post Malone",1035056,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
15,"Jackie Chan",Tiësto,995780,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
16,"High Hopes","Panic! At The Disco",921680,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
17,Fire,"Peking Duk",881305,https://open.spotify.com/track/3BZkEOJwKUYRlkLWZB1izC
18,"Ocean (feat. Khalid)","Martin Garrix",868003,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
19,"lovely (with Khalid)","Billie Eilish",867695,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
20,"I Wanna Know (feat. Bea Miller)",NOTD,863580,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
21,SAD!,XXXTENTACION,841136,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
