,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,2331535,Netherland,1rgnBhdG2JDFTbYkYRZAku
1,Memories,0.837,0.764,0.32,0.0,0.0822,-7.209,1,0.0546,91.019,4,0.575,1708289,Netherland,2b8fOow8UzyDFAE27YhOZM
2,Pa Olvidarte (Beste Zangers Seizoen 2019),0.658,0.718,0.86,0.0,0.187,-7.515,1,0.115,89.97,4,0.914,1641709,Netherland,1RO8Q3w2Jkir8cvvGEApI0
3,Reünie,0.674,0.508,0.35,0.0,0.587,-9.205,1,0.152,96.478,4,0.509,1468040,Netherland,5S7YAM3lcfPNBSTVyciwCu
4,Lippenstift,0.0572,0.711,0.613,2.98e-06,0.203,-5.374,1,0.0535,95.017,4,0.703,1423637,Netherland,3D9MKbMaHCZjSEcCWf4wDm
5,Circles,0.192,0.695,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553,1308492,Netherland,21jGcNKet2qwijlDFuPiPb
6,Voor Je Deur,0.0403,0.469,0.552,0.0,0.0732,-9.044,1,0.469,75.611,1,0.186,1238263,Netherland,3sjn3DcHbwMnHfheOH73Ym
7,Ze Kent Mij,0.492,0.547,0.464,3.66e-05,0.0898,-8.518,1,0.0735,103.094,4,0.356,1071297,Netherland,3BiBIgQFa8K4EOxisyhXX7
8,Lose You To Love Me,0.576,0.505,0.34,0.0,0.21,-9.005,1,0.0438,101.993,4,0.0916,1068416,Netherland,1HfMVBKM75vxSfsQ5VefZ5
9,Don't Start Now,0.0125,0.794,0.793,0.0,0.0952,-4.521,0,0.0842,123.941,4,0.677,1066586,Netherland,6WrI0LAC5M1Rw2MnX2ZvEg
10,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,1059807,Netherland,7qEHsqek33rTcFNT9PFqLf
11,Liar,0.0169,0.74,0.498,0.00282,0.319,-6.684,0,0.0456,98.016,4,0.652,974617,Netherland,7LzouaWGFCy4tkXDOOnEyM
