,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Habiba,0.113,0.898,0.813,0.0,0.0854,-5.725,0,0.306,126.986,4,0.771,2978567,Netherland,6G41AeVgQkpvEbTxN5fNkW
1,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,1865747,Netherland,7qiZfU4dY1lWllzX7mPBI3
2,Slapend Rijk,0.0689,0.881,0.832,0.0,0.0625,-4.962,0,0.239,103.962,4,0.76,1753051,Netherland,3PiDnD8RhPrlmzMpAgF9xK
3,Salam,0.0933,0.617,0.878,0.0,0.154,-4.782,1,0.285,97.027,4,0.561,1556570,Netherland,5zhTxSctAPGFmXSZ7RPmxG
4,It Ain't Me (with Selena Gomez),0.119,0.64,0.533,0.0,0.0864,-6.596,1,0.0706,99.968,4,0.515,1444888,Netherland,3eR23VReFzcdmS7TYCrhCe
5,Ik Ga Weg,0.589,0.868,0.751,0.0,0.112,-5.426,1,0.0738,127.973,4,0.785,1298307,Netherland,7LQtFOR1rnk9T8cKtByX7k
6,"Tempo (feat. Sevn Alias, Bko & Boef)",0.137,0.861,0.881,0.00379,0.0938,-5.411,0,0.168,122.945,4,0.834,1260604,Netherland,2YeKWxs3kfBFt7UduCEXub
7,Passionfruit,0.256,0.809,0.463,0.085,0.109,-11.377,1,0.0396,111.98,4,0.364,1181726,Netherland,7hDc8b7IXETo14hHIHdnhd
8,Something Just Like This,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0,0.0317,103.019,4,0.446,1039518,Netherland,6RUKPb4LETWmmr3iAEQktW
9,Energie,0.102,0.848,0.598,0.0,0.151,-7.087,1,0.214,100.001,4,0.678,1009399,Netherland,1riPE3NCV1OBmSXqpYiMJY
10,Wejoow,0.648,0.849,0.948,0.0,0.0541,-3.565,1,0.151,130.044,4,0.703,1001069,Netherland,6oZuSPBQySlwY33BhdIm11
11,Stay (with Alessia Cara),0.232,0.679,0.634,0.0,0.115,-5.024,0,0.0654,102.013,4,0.498,1000280,Netherland,0dA2Mk56wEzDgegdC6R17g
12,You Don't Know Me - Radio Edit,0.163,0.876,0.669,0.0,0.185,-6.054,0,0.138,124.007,4,0.682,991065,Netherland,00lNx0OcTJrS3MKHcB80HY
13,Scared to Be Lonely,0.0895,0.584,0.54,0.0,0.261,-7.786,0,0.0576,137.972,4,0.195,980224,Netherland,3ebXMykcMXOcLeJ9xZ17XH
14,Galway Girl,0.0735,0.624,0.876,0.0,0.327,-3.374,1,0.1,99.943,4,0.781,962820,Netherland,0afhq8XCExXpqazXczTSve
15,Kangoeroe,0.0578,0.726,0.846,0.0,0.249,-4.324,1,0.388,95.352,4,0.588,836696,Netherland,3F6whybjFrbMYRUvyZF60a
