,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Psycho (feat. Ty Dolla $ign),0.546,0.75,0.56,0.0,0.111,-8.094,1,0.105,140.06,4,0.459,1739382,Australia,3swc6WTsr7rl9DqQKQA55C
1,Better Now,0.331,0.68,0.578,0.0,0.135,-5.804,1,0.04,145.038,4,0.341,1739247,Australia,7dt6x5M1jzdTEt8oCbisTK
2,Nice For What,0.0934,0.567,0.913,0.000124,0.114,-6.471,1,0.0736,93.35,4,0.792,1626595,Australia,1cTZMwcBJT0Ka3UJPXOeeN
3,no tears left to cry,0.0375,0.703,0.696,5.65e-06,0.274,-5.482,1,0.0529,121.969,4,0.366,1358688,Australia,5SxkdsY1ufZzoq9iXceLw9
4,Love Lies (with Normani),0.0956,0.708,0.648,0.0,0.134,-5.626,1,0.0449,143.955,4,0.338,1300719,Australia,45Egmo7icyopuzJN0oMEdk
5,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,4,0.592,1201008,Australia,7ef4DlsgrMEH11cDZd32M6
6,Paranoid,0.038,0.625,0.536,2.31e-05,0.167,-5.428,1,0.0776,159.914,4,0.253,1193704,Australia,3fpVWegR6YOS1Yk5HSMYIq
7,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,1,0.103,77.176,4,0.373,1152417,Australia,2XW4DbS6NddZxRPm5rMCeY
8,Freaky Friday (feat. Chris Brown),0.147,0.755,0.599,0.0,0.109,-5.042,1,0.224,133.123,4,0.755,1113926,Australia,10Igtw8bSDyyFs7KIsKngZ
9,Call Out My Name,0.218,0.489,0.598,0.0,0.35,-4.929,1,0.036,134.045,3,0.172,1089299,Australia,1gm616Plq4ScqNi7TVkZ5N
10,rockstar (feat. 21 Savage),0.124,0.585,0.52,7.01e-05,0.131,-6.136,0,0.0712,159.801,4,0.129,1065373,Australia,0e7ipj03S05BNilyu5bRzt
11,FRIENDS,0.205,0.626,0.88,0.0,0.128,-2.384,0,0.0504,95.079,4,0.534,974518,Australia,08bNPGLD8AhKpnnERrAc6G
12,I Like It,0.099,0.816,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65,916899,Australia,58q2HKrzhC3ozto2nDdN4z
13,The Middle,0.208,0.748,0.652,0.0,0.128,-3.02,1,0.058,106.914,4,0.431,892669,Australia,2ARqIya5NAuvFVHSN3bL0m
14,All The Stars (with SZA),0.0605,0.698,0.633,0.000194,0.0926,-4.946,1,0.0597,96.924,4,0.552,879605,Australia,3GCdLUSnKSMJhs4Tj6CV3s
15,Spoil My Night (feat. Swae Lee),0.341,0.672,0.717,2.4e-05,0.106,-2.714,1,0.034,160.981,4,0.225,874980,Australia,5VuxWXbt7XENQCtE9TzpTv
16,Youngblood,0.0169,0.596,0.854,0.0,0.124,-5.114,0,0.463,120.274,4,0.152,865541,Australia,55S2PQgSMYAhgoTCcGCDfw
17,Rich & Sad,0.198,0.599,0.571,0.0,0.0969,-4.998,1,0.0665,151.974,4,0.285,863116,Australia,2VdT56BGpdqNHUgOe1j5vc
18,Over Now,0.139,0.569,0.777,0.0,0.132,-4.041,0,0.0834,164.027,4,0.181,801844,Australia,09IOPhEh1OMe0HD9b36FJk
19,Stay,0.449,0.507,0.48,0.0,0.147,-5.418,1,0.0266,86.046,4,0.35,790779,Australia,4H7WNRErSbONkM06blBoGc
20,Ball For Me (feat. Nicki Minaj),0.513,0.797,0.55,0.0,0.0786,-4.166,1,0.24,134.206,4,0.543,785032,Australia,6IaieqiCVvsNvEt6Y7yOFa
21,Candy Paint,0.64,0.664,0.667,1.22e-06,0.0753,-5.941,1,0.154,180.064,4,0.381,766742,Australia,32lItqlMi4LBhb4k0BaSaC
22,Same Bitches (feat. G-Eazy & YG),0.434,0.731,0.774,3.34e-06,0.114,-5.273,0,0.0555,100.005,4,0.219,743045,Australia,688QpQAwqsLdBR6lr13wK1
23,Zack And Codeine,0.15,0.738,0.824,0.0,0.132,-5.165,0,0.0437,138.039,4,0.386,734501,Australia,5lZZmityu9TAjNvSY6GLhR
24,OTW,0.183,0.652,0.678,3.26e-05,0.106,-6.183,1,0.0541,72.989,4,0.28,727716,Australia,6Hgh47WXVKtXN5zGOu0hjI
25,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.194,0.653,0.809,0.0,0.165,-4.057,1,0.0474,92.213,4,0.55,715734,Australia,5CLGzJsGqhCEECcpnFQA8x
26,SAD!,0.258,0.74,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,688686,Australia,3ee8Jmje8o58CHK66QrVC2
27,Takin' Shots,0.61,0.762,0.621,0.0,0.464,-6.24,1,0.0866,120.056,4,0.593,685861,Australia,5ffntNJnJOeFv7b7DCd0Bw
28,I Fall Apart,0.0689,0.556,0.538,0.0,0.196,-5.408,0,0.0382,143.95,4,0.291,684435,Australia,75ZvA4QfFiZvzhj2xkaWAh
29,1950,0.648,0.6,0.535,4.7e-06,0.162,-7.043,1,0.107,71.912,4,0.269,679681,Australia,0CZ8lquoTX2Dkg7Ak2inwA
30,Nevermind,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0,0.201,99.977,4,0.0793,675383,Australia,63SevszngYpZOwf63o61K4
31,In My Blood,0.0524,0.628,0.715,0.0,0.119,-7.097,1,0.0541,139.991,4,0.429,673724,Australia,79jX8RM5CgPqDKdGEKNW9K
32,Remind Me to Forget,0.158,0.689,0.505,0.0,0.138,-6.389,1,0.0933,99.017,4,0.312,669456,Australia,6xTU6B6nFwKKTSZ9ySXS80
33,Nothing to Regret,0.243,0.697,0.521,0.0,0.189,-6.519,1,0.031,91.998,4,0.331,651705,Australia,3C2xQqHVkhA1Ht17SzPRke
34,IDGAF,0.0403,0.836,0.544,0.0,0.0824,-5.975,1,0.0943,97.028,4,0.51,646933,Australia,76cy1WJvNGJTj78UqeA5zr
35,Playinwitme (feat. Kehlani),0.302,0.687,0.587,0.0,0.278,-5.772,0,0.124,156.575,4,0.676,644523,Australia,43cFjTTCD9Cni4aSL0sORz
36,Meant to Be (feat. Florida Georgia Line),0.047,0.643,0.783,0.0,0.083,-6.458,1,0.0856,154.084,4,0.579,641982,Australia,7iDa6hUg2VgEL1o1HjmfBn
37,Mine,0.0161,0.71,0.789,2.77e-06,0.451,-3.874,1,0.0722,142.929,4,0.717,632684,Australia,7uzmGiiJyRfuViKKK3lVmR
38,Otherside,0.318,0.652,0.643,2.87e-06,0.208,-5.667,0,0.0353,104.932,4,0.109,629960,Australia,4qWCFTuNnmGNdY4egtb4ZY
39,92 Explorer,0.265,0.798,0.733,1.25e-06,0.114,-4.811,0,0.0476,146.046,4,0.861,619525,Australia,1D2L6MefbXon28PzIk9I3r
40,Look Alive (feat. Drake),0.00104,0.922,0.581,5.86e-05,0.105,-7.495,1,0.27,140.022,4,0.595,603877,Australia,4qKcDkK6siZ7Jp1Jb4m0aL
41,Hurt Somebody (With Julia Michaels),0.361,0.83,0.557,0.0,0.249,-5.146,1,0.118,114.966,4,0.492,602480,Australia,026IC4Vj88QjLlnIPDExhz
