,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Sunflower - Spider-Man: Into the Spider-Verse,0.556,0.76,0.479,0.0,0.0703,-5.574,1,0.0466,89.911,4,0.913,2088250,Australia,3KkXRkHbMCARz0aVfEt68P
1,Wow.,0.163,0.833,0.539,2.1e-06,0.101,-7.399,0,0.178,99.947,4,0.385,1686998,Australia,6MWtB6iiXyIwun0YzU6DFP
2,Without Me,0.297,0.752,0.488,9.11e-06,0.0936,-7.05,1,0.0705,136.041,4,0.533,1651564,Australia,5p7ujcrUXASCNwRaWNHR1C
3,Sweet but Psycho,0.0691,0.719,0.704,0.0,0.166,-4.724,1,0.0476,133.002,4,0.628,1467209,Australia,25sgk305KZfyuqVBQIahim
4,"thank u, next",0.28,0.724,0.647,0.0,0.102,-5.642,1,0.0658,106.96,4,0.435,1449423,Australia,2rPE9A1vEgShuZxxzR2tZH
5,Eastside (with Halsey & Khalid),0.549,0.632,0.686,0.0,0.2,-7.665,0,0.243,89.949,4,0.329,1240621,Australia,7FGq80cy8juXBCD2nrqdWU
6,SICKO MODE,0.00513,0.834,0.73,0.0,0.124,-3.714,1,0.222,155.008,4,0.446,1025721,Australia,2xLMifQCjDGFmkHkpNLD9h
7,Better,0.0765,0.596,0.552,0.334,0.104,-10.278,0,0.097,97.949,4,0.112,1014688,Australia,6zeeWid2sgw4lap2jV61PZ
8,Dancing With A Stranger (with Normani),0.45,0.741,0.52,1.97e-06,0.222,-7.513,1,0.0656,102.998,4,0.347,1010534,Australia,6Qs4SXO9dwPj5GKvVOv8Ki
9,Shotgun,0.286,0.673,0.735,0.0,0.242,-4.733,1,0.0457,115.744,4,0.754,1001776,Australia,4ofwffwvvnbSkrMSCKQDaC
10,Happier,0.191,0.687,0.792,0.0,0.167,-2.749,1,0.0452,100.015,4,0.671,954748,Australia,2dpaYNEQHiRxtZbfNsse99
11,Nothing Breaks Like a Heart (feat. Miley Cyrus),0.00987,0.601,0.794,1.36e-06,0.388,-5.844,0,0.0671,114.066,4,0.244,929391,Australia,27rdGxbavYJeBphck5MZAF
12,Body (feat. brando),0.0476,0.752,0.764,9.44e-05,0.0543,-4.399,1,0.038,121.958,4,0.582,919943,Australia,7K7MUBCnzgBAvMVW2RTWNs
13,Be Alright,0.697,0.553,0.586,0.0,0.0813,-6.319,1,0.0362,126.684,4,0.443,857542,Australia,3EPXxR3ImUwfayaurPi3cm
14,Leave Me Lonely,0.279,0.764,0.868,0.0,0.175,-5.827,1,0.0505,131.031,4,0.754,854941,Australia,03Pg5wDlaYAZlTNLeAfl2r
15,Waiting,0.372,0.787,0.448,0.0,0.0779,-7.671,0,0.0508,138.03,4,0.471,831609,Australia,0TBFJanfWaByPIi3f7RR82
16,Youngblood,0.0169,0.596,0.854,0.0,0.124,-5.114,0,0.463,120.274,4,0.152,822737,Australia,2iUXsYOEPhVqEBwsqP70rE
17,Close To Me (with Diplo) (feat. Swae Lee),0.0954,0.575,0.758,0.0,0.394,-5.029,0,0.0618,144.107,4,0.493,815900,Australia,5JEx7HbmvHQQswJCsoo9rA
18,Shallow,0.371,0.572,0.385,0.0,0.231,-6.362,1,0.0308,95.799,4,0.323,813245,Australia,2VxeLyX666F8uXCJ0dZF8B
