,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,3338234,England,2TIlqbIneP0ZY1O0EzYLlc
1,"break up with your girlfriend, i'm bored",0.0421,0.726,0.554,0.0,0.106,-5.29,0,0.0917,169.999,4,0.335,3041558,England,4kV4N9D1iKVxx1KLvtTpjS
2,Giant (with Rag'n'Bone Man),0.016,0.807,0.887,0.000503,0.0811,-4.311,0,0.0361,122.015,4,0.606,2846784,England,5itOtNx0WxtJmi1TQ3RuRd
3,7 rings,0.592,0.778,0.317,0.0,0.0881,-10.732,0,0.334,140.048,4,0.327,2836252,England,6ocbgoVGwYJhOv1GgI9NsF
4,Don't Call Me Up,0.296,0.674,0.881,3.01e-06,0.0793,-2.853,1,0.147,98.994,4,0.234,2783485,England,5WHTFyqSii0lmT9R21abT8
5,Wow.,0.163,0.833,0.539,2.1e-06,0.101,-7.399,0,0.178,99.947,4,0.385,2488501,England,6MWtB6iiXyIwun0YzU6DFP
6,Sucker,0.0427,0.842,0.734,0.0,0.106,-5.065,0,0.0588,137.958,4,0.952,2190914,England,4y3OI86AEP6PQoDE6olYhO
7,Dancing With A Stranger (with Normani),0.45,0.741,0.52,1.97e-06,0.222,-7.513,1,0.0656,102.998,4,0.347,2041358,England,6Qs4SXO9dwPj5GKvVOv8Ki
8,Shallow,0.371,0.572,0.385,0.0,0.231,-6.362,1,0.0308,95.799,4,0.323,1984056,England,2VxeLyX666F8uXCJ0dZF8B
9,Options,0.387,0.836,0.621,9.16e-05,0.104,-4.685,0,0.0892,101.995,4,0.762,1933493,England,2cytBOLpwFRX7J9URCrFIe
10,Sunflower - Spider-Man: Into the Spider-Verse,0.552,0.761,0.479,0.0,0.0704,-5.574,1,0.0466,89.913,4,0.912,1736970,England,7dbka99KTWke5o9hRp0JoB
11,bury a friend,0.74,0.905,0.389,0.162,0.106,-14.505,1,0.332,120.046,4,0.196,1674393,England,4NzMOnvSJVNKF7nw5NkXIP
12,Sweet but Psycho,0.0691,0.719,0.704,0.0,0.166,-4.724,1,0.0476,133.002,4,0.628,1645555,England,25sgk305KZfyuqVBQIahim
13,Just You and I,0.456,0.567,0.696,0.0,0.113,-5.416,1,0.301,92.061,4,0.544,1587183,England,03x2rVJRFUrvwlfxoHd9Mo
14,i'm so tired...,0.176,0.599,0.733,0.0,0.242,-7.058,1,0.203,102.211,4,0.534,1556408,England,7COXchtUOMd6uIT6HvmRaI
15,"thank u, next",0.229,0.717,0.653,0.0,0.101,-5.634,1,0.0658,106.966,4,0.412,1470504,England,3e9HZxeyfWwjeyPAMmWSSQ
16,Murder On My Mind,0.145,0.759,0.73,3.06e-06,0.11,-7.985,0,0.0516,115.007,4,0.74,1423048,England,7eBqSVxrzQZtK2mmgRG6lC
17,Talk,0.0501,0.9,0.4,0.0,0.0876,-8.443,1,0.124,136.001,4,0.338,1292816,England,0rTV5WefWd1J3OwIheTzxM
18,Going Bad (feat. Drake),0.259,0.889,0.496,0.0,0.252,-6.365,0,0.0905,86.003,4,0.544,1269806,England,2IRZnDFmlqMuOrYOLnZZyc
