,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,3230509,England,7ytR5pFWmSjzHJIeQkgog4
1,Savage Love (Laxed - Siren Beat),0.234,0.767,0.481,0.0,0.269,-8.52,0,0.0803,150.076,4,0.761,2648526,England,1xQ6trAsedVPCdbtDAmk0c
2,Rain On Me (with Ariana Grande),0.021,0.672,0.855,0.0,0.323,-3.764,1,0.0397,123.056,4,0.646,2229776,England,7ju97lgwC2rKQ6wwsf9no9
3,Breaking Me,0.223,0.789,0.72,0.0,0.129,-5.652,0,0.218,122.031,4,0.664,2141066,England,3H7ihDc1dqLriiWXwsc2po
4,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,2071367,England,6UelLqGlWMcVH1E5c4H7lY
5,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,1966407,England,0VjIjW4GlUZAMYd2vXMi3b
6,Rover (feat. DTG),0.496,0.613,0.624,0.0,0.283,-6.66,0,0.206,62.948,5,0.804,1928795,England,4slSrbTK1sNK4I1mDYEthf
7,Dinner Guest (feat. MoStack),0.265,0.867,0.648,2.62e-06,0.217,-6.942,0,0.253,108.005,4,0.527,1779769,England,5y0ekFHNfFbjKhZlguSzdf
8,Secrets,0.0412,0.848,0.768,0.000785,0.195,-5.386,0,0.0373,118.961,4,0.777,1688563,England,66W1rVTnEv86dIkFhoiElg
9,Roses - Imanbek Remix,0.0167,0.77,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898,1602652,England,24Yi9hE78yPEbZ4kxyoXAI
10,Toosie Slide,0.289,0.83,0.49,3.04e-06,0.113,-8.82,0,0.209,81.604,4,0.845,1585666,England,466cKvZn1j45IpxDdYZqdA
11,I Dunno (feat. Dutchavelli & Stormzy),0.0954,0.821,0.666,0.0,0.319,-7.237,1,0.342,145.066,4,0.739,1480725,England,3B0WbRucJ6ZIla2G9IVt2E
12,Party Girl,0.749,0.728,0.431,0.0,0.0996,-9.966,0,0.0622,130.022,4,0.629,1468339,England,5RqR4ZCCKJDcBLIn4sih9l
13,Don’t Need Love (with GRACEY),0.407,0.702,0.716,0.0,0.0749,-5.378,0,0.0867,123.893,4,0.607,1461623,England,7uBaKZZVK0OZ6cqFGpGRXI
14,Blueberry Faygo,0.207,0.774,0.554,0.0,0.132,-7.909,1,0.0383,99.034,4,0.349,1372285,England,22LAwLoDA5b4AaGSkg6bKW
15,death bed (coffee for your head),0.731,0.726,0.431,0.0,0.696,-8.765,0,0.135,144.026,4,0.348,1345236,England,7eJMfftS33KTjuF7lTsMCx
16,Break My Heart,0.167,0.73,0.729,1.39e-06,0.349,-3.434,0,0.0883,113.013,4,0.467,1243628,England,017PF4Q3l4DBUiWoXk4OWT
17,Rain,0.0266,0.87,0.87,1.95e-06,0.109,-4.797,1,0.202,150.145,4,0.83,1149500,England,7h2ozcUpSL7ulXjRPPQcDy
18,Burning (feat. M Huncho & Dutchavelli),0.0388,0.866,0.48,2.62e-05,0.109,-8.885,1,0.264,140.11,4,0.473,1123638,England,3fAa5d2KhtXJ1gxB1wobQz
19,Flowers (feat. Jaykae and MALIKA),0.015,0.672,0.925,0.0,0.289,-4.517,0,0.0774,126.096,4,0.447,1073466,England,5aYWnrsYvJk8NT7PmUcxVN
20,Savage Remix (feat. Beyoncé),0.016,0.822,0.743,0.0,0.127,-4.772,0,0.28,84.459,4,0.636,1065207,England,5v4GgrXPMghOnBBLmveLac
21,Lonely,0.0946,0.697,0.921,1.9e-05,0.159,-4.283,1,0.0424,123.988,4,0.722,1006422,England,2ZEq4HT450Ye9IFGPTl9qV
22,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,990949,England,1rgnBhdG2JDFTbYkYRZAku
23,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,971636,England,7qEHsqek33rTcFNT9PFqLf
24,Chicago Freestyle (feat. Giveon),0.629,0.735,0.449,0.0,0.113,-7.507,1,0.347,122.947,4,0.0397,951409,England,4wVOKKEHUJxHCFFNUWDn0B
25,Stuck with U (with Justin Bieber),0.223,0.597,0.45,0.0,0.382,-6.658,1,0.0418,178.765,3,0.537,948392,England,4HBZA5flZLE435QTztThqH
26,Don't Start Now,0.0123,0.793,0.793,0.0,0.0951,-4.521,0,0.083,123.95,4,0.679,932174,England,3PfIrDoz19wz7qK7tYeu62
27,This City,0.733,0.605,0.377,0.0,0.0808,-6.213,1,0.0443,73.877,4,0.519,920218,England,3H3r2nKWa3Yk5gt8xgmsEt
28,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,892402,England,0nbXyq5TXYPCO7pr3N8S4I
29,Who's That What's That,0.423,0.86,0.668,1.85e-06,0.096,-8.512,1,0.221,128.096,4,0.237,855311,England,6pRlNmiZ15mI0D0Y9VBjDe
30,Before You Go,0.604,0.459,0.575,0.0,0.0885,-4.858,1,0.0573,111.881,4,0.183,854281,England,2gMXnyrvIjhVBUZwvLZDMP
31,GOOBA,0.0264,0.611,0.688,0.0,0.251,-5.688,1,0.341,178.462,4,0.393,843620,England,4NhDYoQTYCdWHTvlbGVgwo
32,Kings & Queens,0.00775,0.638,0.688,0.0,0.126,-4.056,0,0.0407,129.856,4,0.434,842386,England,76nqCfJOcFFWBJN32PAksn
33,Houdini (feat. Swarmz & Tion Wayne),0.000286,0.549,0.522,6.32e-05,0.13,-8.471,1,0.219,104.509,4,0.708,841168,England,0znWS8K0AI1PrG7IBpllt8
34,Adore You,0.0237,0.676,0.771,7e-06,0.102,-3.675,1,0.0483,99.048,4,0.569,789885,England,3jjujdWJ72nww5eGnfs2E7
35,Location (feat. Burna Boy),0.271,0.812,0.496,0.0,0.0955,-5.969,0,0.297,109.979,4,0.55,778767,England,3z4CGd63tpUn9a6oQSG0CI
36,How You Like That,0.0694,0.828,0.782,3.41e-05,0.0544,-4.014,1,0.0918,130.013,4,0.351,771667,England,3vAn0qZzdyuHamcrpkfiX3
37,Don't Rush (feat. Headie One),0.185,0.963,0.449,0.00616,0.18,-8.701,0,0.323,108.043,4,0.337,762864,England,7LRmDx4pMTQuOBBwRT1MCT
38,Supalonely,0.305,0.863,0.631,3.04e-05,0.123,-4.689,1,0.0534,128.977,4,0.817,755167,England,4nK5YrxbMGZstTLbvj6Gxw
39,Parasite Eve,0.0289,0.589,0.797,4.35e-06,0.383,-5.464,1,0.15,102.489,4,0.232,754047,England,5OxclJsdFESni44YlpNpkR
40,If the World Was Ending - feat. Julia Michaels,0.866,0.464,0.473,0.0,0.109,-10.086,1,0.129,75.801,4,0.604,739425,England,2kJwzbxV2ppxnQoYw4GLBZ
41,goosebumps,0.0847,0.841,0.728,0.0,0.149,-3.37,1,0.0484,130.049,4,0.43,720872,England,6gBFPUFcJLzWGx4lenP6h2
42,Mr. Brightside,0.00113,0.352,0.928,0.0,0.0987,-3.71,1,0.0758,148.026,4,0.239,719155,England,7d8GetOsjbxYnlo6Y9e5Kw
43,ily (i love you baby) (feat. Emilee),0.0686,0.674,0.774,0.00188,0.393,-7.567,0,0.0892,112.05,4,0.33,706259,England,62aP9fBQKYKxi7PDXwcUAS
44,GO (feat. Juice WRLD),0.185,0.544,0.744,0.0,0.336,-5.007,1,0.0889,73.699,4,0.572,701698,England,2t7D3y0jvYjR8IP9Bosyew
45,THE SCOTTS,0.233,0.716,0.537,0.0,0.157,-7.648,0,0.0514,129.979,4,0.28,686914,England,39Yp9wwQiSRIDOvrVg7mbk
46,Life Is Good (feat. Drake),0.067,0.795,0.574,0.0,0.15,-6.903,0,0.487,142.053,4,0.537,685178,England,1K5KBOgreBi5fkEHvg5ap3
47,Lucid Dreams,0.349,0.511,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218,683886,England,285pBltuF7vW8TeWk8hdRR
48,Think About Things,0.0311,0.871,0.341,0.000124,0.0838,-8.932,0,0.0576,127.001,4,0.612,680558,England,2iRniYXjMHKmwXqA2jYXP7
49,Own It (feat. Ed Sheeran & Burna Boy),0.00838,0.817,0.781,5.21e-06,0.123,-4.178,0,0.112,104.0,4,0.359,669437,England,4QPEwDdOMhY7rNS05mTyMR
50,Go Crazy,0.316,0.755,0.578,0.0,0.25,-8.932,0,0.145,94.148,4,0.581,647143,England,1IIKrJVP1C9N7iPtG6eOsK
51,Break Up Song,0.00515,0.626,0.749,0.0,0.215,-5.406,1,0.0443,90.033,4,0.6,632352,England,3fEoJxnPpfIHwFHKiFtqbA
52,Say So,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0,0.158,110.962,4,0.786,629272,England,3Dv1eDb0MEgF93GpLXlucZ
53,After Party,0.00981,0.629,0.692,0.331,0.603,-8.045,1,0.0376,162.948,4,0.453,624886,England,527k23H0A4Q0UJN3vGs0Da
54,Ladbroke Grove,0.0939,0.903,0.839,0.0,0.102,-9.447,0,0.208,133.986,4,0.727,607714,England,7b4ky1LlQLFhXHmhZkFgqV
55,Falling,0.839,0.567,0.267,1.46e-06,0.089,-6.502,1,0.0299,110.011,4,0.0592,589320,England,1ZMiCix7XSAbfAJlEZWMCp
56,Circles,0.192,0.695,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553,587444,England,21jGcNKet2qwijlDFuPiPb
57,Tequila - Jax Jones & Martin Solveig Present Europa,0.00144,0.773,0.695,0.0167,0.111,-7.101,0,0.0954,123.999,4,0.837,585340,England,6fU55C7VdMSSkJ0ZGmX2Kg
58,Heaven On My Mind (with Sigala),0.0313,0.71,0.891,0.0,0.365,-3.116,0,0.0749,125.024,4,0.705,580705,England,7bIq1v8svANsAys7I694Up
59,Godzilla (feat. Juice WRLD),0.145,0.808,0.745,0.0,0.292,-5.26,0,0.342,165.995,4,0.829,578305,England,7FIWs0pqAYbP91WWM0vlTQ
60,Robbery,0.328,0.685,0.692,0.0,0.153,-5.122,1,0.0457,159.966,5,0.578,572484,England,6Hj9jySrnFppAI0sEMCZpJ
61,Bruises,0.946,0.736,0.308,0.0,0.186,-7.83,1,0.0677,111.202,4,0.361,566362,England,4Of7rzpRpV1mWRbhp5rAqG
62,Intentions (feat. Quavo),0.3,0.806,0.546,0.0,0.102,-6.637,1,0.0575,147.986,4,0.874,563950,England,4umIPjkehX1r7uhmGvXiSV
63,Physical,0.0137,0.647,0.844,0.000658,0.102,-3.756,1,0.0457,146.967,4,0.746,562951,England,3AzjcOeAmA57TIOr9zF1ZW
64,Dancing In The Moonlight (feat. NEIMY),0.28,0.662,0.614,0.0,0.187,-5.864,0,0.0645,119.842,4,0.198,556525,England,4Vs8RLrUdDXeaZbNeIOrtn
65,Know Your Worth,0.145,0.79,0.694,0.00252,0.281,-7.726,0,0.0708,103.007,4,0.508,554872,England,0TrPqhAMoaKUFLR7iYDokf
66,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",0.0631,0.904,0.723,0.0,0.185,-5.224,0,0.26,145.013,4,0.835,552861,England,2MbdDtCv5LUVjYy9RuGTgC
