,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,MONTERO (Call Me By Your Name),0.297,0.61,0.508,0.0,0.384,-6.682,0,0.152,178.818,4,0.758,3816813,England,3BZEcbdtXQSo7OrvKRJ6mb
1,Peaches (feat. Daniel Caesar & Giveon),0.321,0.677,0.696,0.0,0.42,-6.181,1,0.119,90.03,4,0.464,3155731,England,4iJyoBOLtHqaGxP12qzhQI
2,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,0.0076,0.824,0.862,0.000132,0.303,-3.424,1,0.126,122.98,4,0.801,1862454,England,4cG7HUWYHBV6R6tHn1gxrl
3,Calling My Phone,0.451,0.907,0.393,1.35e-06,0.135,-7.636,0,0.0539,104.949,4,0.202,1809162,England,3J8EOeKLTLXORtWPpOU5bE
4,drivers license,0.721,0.585,0.436,1.31e-05,0.105,-8.761,1,0.0601,143.874,4,0.132,1803548,England,7lPN2DXiMsVn7XUKtOW1CS
5,BED,0.0142,0.671,0.782,0.00221,0.333,-4.593,1,0.0341,123.989,4,0.618,1756816,England,0siYMEsGrzzzlWLXK5zJfS
6,The Business,0.414,0.798,0.62,0.0192,0.112,-7.079,0,0.232,120.031,4,0.235,1751479,England,6f3Slt0GbA2bPZlz0aIFXN
7,Latest Trends,0.085,0.716,0.513,0.0,0.12,-10.159,0,0.223,141.894,4,0.8,1645019,England,7pnQ23WgZca9jEfMts9qsR
8,Body,0.389,0.889,0.705,1.04e-05,0.0692,-8.683,0,0.392,141.069,4,0.815,1529669,England,3CVb6hkMrlF7eHhXi5B3PZ
9,Don't Play,0.0889,0.695,0.784,0.0,0.0843,-6.564,0,0.0402,128.031,4,0.52,1462907,England,4I5bvu2KDsrCg0EWHIcvul
10,WITHOUT YOU,0.213,0.662,0.413,0.0,0.134,-7.357,1,0.0299,93.005,4,0.467,1402377,England,27OeeYzk6klgBh83TSvGMA
11,Heat Waves,0.44,0.761,0.525,6.7e-06,0.0921,-6.9,1,0.0944,80.87,4,0.531,1384256,England,02MWAaffLxlfxAUY7c5dvx
12,Hold On,0.0104,0.658,0.634,0.0,0.12,-6.068,0,0.0431,140.002,4,0.302,1373863,England,1nahzW3kfMuwReTka28tH5
13,Your Love (9PM),0.194,0.669,0.784,6.28e-06,0.115,-5.603,1,0.112,125.993,4,0.517,1369609,England,5YaskwnGDZFDRipaqzbwQx
14,Commitment Issues,0.463,0.8,0.71,0.0,0.339,-6.403,0,0.295,147.171,4,0.795,1351652,England,0UCKUJU94sx8XBQnaNsRkB
15,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,0.0441,0.722,0.893,0.000937,0.0673,-3.255,0,0.0475,119.932,4,0.439,1333709,England,3iw6V4LH7yPj1ESORX9RIN
16,Up,0.0012,0.868,0.795,0.0193,0.0461,-6.044,1,0.269,166.0,4,0.819,1324439,England,1M4OcYkxAtu3ErzSgDEfoi
17,Save Your Tears,0.0212,0.68,0.826,1.24e-05,0.543,-5.487,1,0.0309,118.051,4,0.644,1323818,England,5QO79kh1waicV47BqGRL3g
18,Astronaut In The Ocean,0.175,0.778,0.695,0.0,0.15,-6.865,0,0.0913,149.996,4,0.472,1309220,England,3VT8hOC5vuDXBsHrR53WFh
19,Levitating (feat. DaBaby),0.00883,0.702,0.825,0.0,0.0674,-3.787,0,0.0601,102.977,4,0.915,1256578,England,5nujrmhLynf4yMoMtj8AQF
20,Head & Heart (feat. MNEK),0.168,0.734,0.874,1.14e-05,0.0489,-3.158,1,0.0662,122.953,4,0.905,1241923,England,6cx06DFPPHchuUAcTxznu9
21,Little Bit of Love,0.0833,0.689,0.706,0.0,0.105,-4.48,0,0.0312,106.52,4,0.623,1230165,England,3Iba59sFmGhQ4kbCY5L8AX
22,Ferrari Horses,0.558,0.526,0.491,0.0,0.186,-9.147,0,0.196,128.093,4,0.336,1230002,England,5erCwioOcRwP59NJUAtEK3
23,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,1169268,England,0VjIjW4GlUZAMYd2vXMi3b
24,Good Without,0.0723,0.616,0.576,0.0,0.375,-5.495,0,0.0532,89.962,4,0.269,1161477,England,15OCqNPYoLziEAsbVnqRj5
25,deja vu,0.593,0.439,0.61,1.07e-05,0.341,-7.236,1,0.116,181.088,4,0.172,1088700,England,61KpQadow081I2AsbeLcsb
26,Streets,0.208,0.749,0.463,0.0371,0.337,-8.433,1,0.0828,90.028,4,0.19,1081511,England,60ynsPSSKe6O3sfwRnIBRf
27,Paradise (feat. Dermot Kennedy),0.0689,0.632,0.595,0.0,0.209,-7.644,0,0.0401,124.114,4,0.435,1029889,England,6ft4hAq6yde8jPZY2i5zLr
28,Patience (feat. YUNGBLUD & Polo G),0.00251,0.616,0.741,0.0,0.307,-4.272,0,0.0426,122.012,4,0.431,1026398,England,5J5CpT6bgE6KYKk23jgp9W
29,Believe Me,0.129,0.629,0.876,1.39e-06,0.29,-5.572,0,0.0408,124.999,4,0.645,997181,England,44xO8889yUQHn70P73NILS
30,Leave The Door Open,0.182,0.586,0.616,0.0,0.0927,-7.964,1,0.0324,148.088,4,0.719,964114,England,7MAibcTli4IisCtbHKrGMh
31,My Head & My Heart,0.0697,0.614,0.934,0.0,0.121,-3.709,0,0.07,116.001,4,0.436,941867,England,1KixkQVDUHggZMU9dUobgm
32,Get Out My Head,0.0542,0.693,0.913,6.87e-05,0.231,-3.035,1,0.0298,123.989,4,0.795,924499,England,055Mme9ReKK99jRFA5UJ55
33,Heartbreak Anniversary,0.524,0.449,0.465,1.02e-06,0.303,-8.964,1,0.0791,89.087,3,0.543,908472,England,3FAJ6O0NOHQV8Mc5Ri6ENp
34,Mood (feat. iann dior),0.174,0.701,0.716,0.0,0.324,-3.671,0,0.0361,91.007,4,0.732,890667,England,4jPy3l0RUwlUI9T5XHBW2m
35,Mr. Brightside,0.00121,0.352,0.911,0.0,0.0995,-5.23,1,0.0747,148.033,4,0.236,881114,England,003vvx7Niy0yvhvHt4a68B
36,Let’s Go Home Together,0.454,0.661,0.486,0.0,0.0994,-4.438,1,0.0431,78.31,4,0.309,871614,England,4CH0dVylkeBPydRM7AaG8g
37,6 For 6,0.552,0.855,0.792,0.0,0.17,-4.949,1,0.143,142.965,4,0.623,863717,England,1tLV0GD0WXQ1Z8BKOQscti
38,Loading,0.732,0.85,0.68,0.0,0.0964,-6.18,0,0.338,144.006,1,0.694,863688,England,4vzJrkfHbCGaodPA5RY5BV
39,Good Days,0.499,0.436,0.655,8.1e-06,0.688,-8.37,0,0.0583,121.002,4,0.412,861387,England,3YJJjQPAbDT7mGpX3WtQ9A
40,We're Good,0.0319,0.722,0.588,0.0,0.183,-5.932,1,0.0544,134.01,4,0.59,842721,England,1diS6nkxMQc3wwC4G1j0bh
41,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.8,0.658,0.0,0.111,-6.142,0,0.079,140.042,4,0.462,834280,England,7hxHWCCAIIxFLCzvDgnQHX
42,Anyone,0.185,0.685,0.521,3.59e-06,0.111,-8.285,1,0.0345,115.885,4,0.578,819505,England,2WnAKZefdRHxtBEkRjFOHC
43,Goosebumps,0.325,0.767,0.659,0.0,0.13,-7.429,1,0.0444,124.946,4,0.439,803479,England,20McUFi8KCIVdNDLrkTDuZ
44,Latest Trends (feat. Aitch) - Remix,0.0809,0.654,0.491,0.0,0.369,-11.715,0,0.252,142.037,4,0.807,788258,England,7htmRcPbmrY9oenatxz9UL
