,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",2205117,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",1327883,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Young Dumb & Broke",Khalid,1302046,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
4,1-800-273-8255,Logic,1273532,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
5,"New Rules","Dua Lipa",1234007,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
6,"Glorious (feat. Skylar Grey)",Macklemore,1174944,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
7,"Too Good At Goodbyes - Edit","Sam Smith",1115952,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
8,"Dusk Till Dawn - Radio Edit",ZAYN,1069412,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
9,Silence,Marshmello,1061010,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
10,"Feel It Still","Portugal. The Man",1055005,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
11,"I Fall Apart","Post Malone",997186,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
12,"Sorry Not Sorry","Demi Lovato",993683,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
13,"I Like Me Better",Lauv,961606,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
14,"What Lovers Do (feat. SZA)","Maroon 5",961008,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
15,Unforgettable,"French Montana",956589,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
16,"What About Us",P!nk,923928,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
17,"Good Old Days (feat. Kesha)",Macklemore,905348,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
18,Perfect,"Ed Sheeran",901521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
19,"Friends (with BloodPop®)","Justin Bieber",867875,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
20,Thunder,"Imagine Dragons",831999,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
21,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,774704,https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U
22,"Jocelyn Flores",XXXTENTACION,768492,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
23,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",755287,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
24,Congratulations,"Post Malone",723516,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
25,"Without You (feat. Sandro Cavazza)",Avicii,713112,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
26,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",671160,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
27,"Look What You Made Me Do","Taylor Swift",671109,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
28,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",666988,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
29,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",661215,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
30,"Strip That Down","Liam Payne",639709,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
31,Stargazing,Kygo,636086,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
32,"Bodak Yellow","Cardi B",627671,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
33,"Body Like A Back Road","Sam Hunt",620123,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
34,"Mi Gente (feat. Beyoncé)","J Balvin",614316,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
35,Praying,Kesha,601778,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
36,"How Long","Charlie Puth",596065,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
