,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",167086,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Was du Liebe nennst",Bausa,131152,https://open.spotify.com/track/4hKWUzhQWsOkgT6LnDEASe
3,"Dusk Till Dawn - Radio Edit",ZAYN,125186,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
4,"More Than You Know","Axwell /\ Ingrosso",110514,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
5,"I Like Me Better",Lauv,101622,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
6,Havana,"Camila Cabello",99700,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
7,Silence,Marshmello,98673,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
8,"Glorious (feat. Skylar Grey)",Macklemore,98027,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
9,"New Rules","Dua Lipa",96860,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
10,Senorita,"Kay One",91817,https://open.spotify.com/track/5OHOykHs3Ct2pgbqod8uMD
11,"What About Us",P!nk,90408,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
12,"Feel It Still","Portugal. The Man",83749,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
13,Perfect,"Ed Sheeran",83287,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
14,"Without You (feat. Sandro Cavazza)",Avicii,83219,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
15,Primo,"RAF Camora",80415,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
16,Thunder,"Imagine Dragons",76122,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
17,"What Lovers Do (feat. SZA)","Maroon 5",73959,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
18,"Mi Gente","J Balvin",69163,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
19,Columbo,Wanda,68257,https://open.spotify.com/track/2mhwX8vAz2l3i2wlrG8Av1
20,Stargazing,Kygo,67591,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
21,"Friends (with BloodPop®)","Justin Bieber",67030,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
22,"Too Good At Goodbyes - Edit","Sam Smith",66050,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
23,"Look What You Made Me Do","Taylor Swift",65021,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
24,Unforgettable,"French Montana",61928,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
25,"Zieh' den Rucksack aus",Kollegah,61379,https://open.spotify.com/track/6F0fXw4G0dqRWJnvWPZM67
26,"Summer Air",ItaloBrothers,56268,https://open.spotify.com/track/0V9cosR5jWa4fr2koARmhD
27,OK,"Robin Schulz",56005,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
28,1-800-273-8255,Logic,54743,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
29,"Shape of You","Ed Sheeran",54525,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
30,Mama,"Jonas Blue",53664,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
31,"Lonely Together (feat. Rita Ora)",Avicii,53460,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
32,"Schnell machen",Sa4,53458,https://open.spotify.com/track/3dA1Z1MFUVbdY796jNEjr2
33,"Sturmmaske Auf [Intro]",Kollegah,52536,https://open.spotify.com/track/2nvUC76Xju4HuqIFXeiCyI
34,"Bon Voyage","Miami Yacine",51271,https://open.spotify.com/track/1VfSu8qtTf5PMi3d8XVZGj
35,"Your Song","Rita Ora",50622,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
36,"Kleiner Cabrón",Veysel,50528,https://open.spotify.com/track/36XNdtXaPIAfhOiyKIPpWl
37,"All Stars","Martin Solveig",50129,https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9
38,Attention,"Charlie Puth",47872,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
39,"Strip That Down","Liam Payne",47702,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
40,"Andere Liga","RAF Camora",47387,https://open.spotify.com/track/2NWZiXyRdKEolP8QrjBGmp
41,"Sorry Not Sorry","Demi Lovato",46138,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
42,"Let You Down",NF,44510,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
43,"Good Old Days (feat. Kesha)",Macklemore,43092,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
44,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",42735,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
45,Telefon,Dardan,42026,https://open.spotify.com/track/1SkeK7yhwSkCUkbAG9604j
46,Believer,"Imagine Dragons",41767,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
