,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,2140768,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",1855259,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,SAD!,XXXTENTACION,1564210,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
4,"All The Stars (with SZA)","Kendrick Lamar",1405847,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
5,"Love Lies (with Normani)",Khalid,1337398,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
6,FRIENDS,Marshmello,1239956,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
7,"The Middle",Zedd,1188363,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
8,IDGAF,"Dua Lipa",1163225,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
9,Mine,Bazzi,1105773,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
10,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1054187,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
11,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",998982,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
12,"Pray For Me (with Kendrick Lamar)","The Weeknd",958606,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
13,"I Fall Apart","Post Malone",925037,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
14,"River (feat. Ed Sheeran)",Eminem,879194,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
15,"Never Be the Same","Camila Cabello",862622,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
16,"Look Alive (feat. Drake)","BlocBoy JB",831969,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
17,rockstar,"Post Malone",808752,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
18,"Freaky Friday (feat. Chris Brown)","Lil Dicky",796429,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
19,"Finesse - Remix; feat. Cardi B","Bruno Mars",711752,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
20,"Go Bang",PNAU,688172,https://open.spotify.com/track/6PKxFkewPt55P5ao5tVS5o
21,"Stir Fry",Migos,684406,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
22,"I Miss You (feat. Julia Michaels)","Clean Bandit",673945,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
23,"Say Something (feat. Chris Stapleton)","Justin Timberlake",661832,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
24,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",661772,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
25,"Shape of You","Ed Sheeran",656848,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
26,Moonlight,XXXTENTACION,643376,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
27,Heaven,"Julia Michaels",640092,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
28,Wolves,"Selena Gomez",637014,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
29,Everyday,Logic,620280,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
30,"Him & I (with Halsey)",G-Eazy,592878,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
31,Perfect,"Ed Sheeran",587651,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
32,"Do Right",Glades,586282,https://open.spotify.com/track/45w70aQhNwke1yrQZO0ffm
33,Chateau,"Angus & Julia Stone",573952,https://open.spotify.com/track/1LIbTjMdFP15jIXGkcICSU
34,"Capital Letters","Hailee Steinfeld",572065,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
35,"Candy Paint","Post Malone",569526,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
36,"Havana (feat. Young Thug)","Camila Cabello",567636,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
37,"We're Going Home","Vance Joy",567230,https://open.spotify.com/track/5J7zqPpQkN9JZiaELHNKSL
38,"Let You Down",NF,565023,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
39,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",551365,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
40,NUMB,"Hayden James",549889,https://open.spotify.com/track/1jJtDLctkzilPae8saJe37
41,"Feel It Still","Portugal. The Man",542349,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
42,changes,XXXTENTACION,536186,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
43,Silence,Marshmello,534028,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
44,"New Rules","Dua Lipa",514805,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
45,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,510229,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
46,"Dirty Sexy Money (feat. Charli XCX & French Montana)","David Guetta",499103,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH
47,Anywhere,"Rita Ora",494366,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
48,"My My My!","Troye Sivan",481718,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
49,"This Is Me","Keala Settle",471511,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
50,"Young Dumb & Broke",Khalid,470775,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
51,"Homemade Dynamite - REMIX",Lorde,452713,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep
52,Cola,CamelPhat,448179,https://open.spotify.com/track/1HrMWH5GUdK6Yi94rbANJA
53,Delicate,"Taylor Swift",437422,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
54,"Ric Flair Drip (& Metro Boomin)",Offset,436678,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
55,"Galway Girl","Ed Sheeran",423340,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
56,"I Like Me Better",Lauv,417664,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
57,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",410262,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
58,"Everybody Hates Me","The Chainsmokers",409064,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
