,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Vervloekt,Frenna,1728461,https://open.spotify.com/track/5VjqFNoLNl0xvG50diCuwx
2,"Op Me Monnie","Famke Louise",1723263,https://open.spotify.com/track/0eki4ryWM1aGA5596xT2Hx
3,Officieel,Broederliefde,1708389,https://open.spotify.com/track/22lVuTzTKquulGDUoXpwZD
4,Patsergedrag,"Sevn Alias",1248273,https://open.spotify.com/track/4tNpAeDH7S7cJGEo28Ogi4
5,rockstar,"Post Malone",1198837,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
6,"16 Million",Frenna,1188079,https://open.spotify.com/track/3AkhtRarPRwQ2lAzvnH64n
7,"In Amsterdam","Sevn Alias",1156815,https://open.spotify.com/track/4QXLXEcGPl18ghSz4cSEzP
8,Havana,"Camila Cabello",1050650,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
9,Wolves,"Selena Gomez",1041246,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
10,Perfect,"Ed Sheeran",1034066,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
11,#JM,Broederliefde,994282,https://open.spotify.com/track/3NjkLv0yVjQvNp5J3Ov0yn
12,"Too Good At Goodbyes","Sam Smith",991772,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
13,Stargazing,Kygo,922375,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
14,"New Rules","Dua Lipa",876807,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
15,"What Lovers Do (feat. SZA)","Maroon 5",833306,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
16,"Dusk Till Dawn - Radio Edit",ZAYN,818989,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
17,Architect,"Jonna Fraser",807077,https://open.spotify.com/track/3UPsdBBqs9vnVF0fYTGA8n
18,"Let You Down",NF,797509,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
19,Silence,Marshmello,792412,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
20,"What About Us",P!nk,733438,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
21,"Walk On Water (feat. Beyoncé)",Eminem,696720,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ
22,Merry,"Nafthaly Ramona",685194,https://open.spotify.com/track/3hHHaTr65mG7bpApRW5CZQ
23,"Net Iets Meer","Lil Kleine",682058,https://open.spotify.com/track/2SdXCB4OPo6J6Yc7V249pS
24,"Reggaetón Lento (Remix)",CNCO,673822,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
25,"Ride Or Die",Josylvio,672932,https://open.spotify.com/track/7sMPXHS84uuTGeb21IgXnU
26,"Gucci Gang","Lil Pump",653435,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
27,"Love Song (feat. Frenna)",Equalz,647822,https://open.spotify.com/track/4iqxP3VsinqFk21A3B9cyq
28,"Man's Not Hot","Big Shaq",603409,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
29,"Lonely Together (feat. Rita Ora)",Avicii,587121,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
30,"Wanna Be Mine",Frenna,583210,https://open.spotify.com/track/6bNzyAWKpKRl7A6U2iorzU
31,"Lovely Body",SFB,575691,https://open.spotify.com/track/65ExBcuMthmxRVnPVvWCe3
32,"How Long","Charlie Puth",550521,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
33,"I Miss You (feat. Julia Michaels)","Clean Bandit",546692,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
34,"Better Days",Frenna,538514,https://open.spotify.com/track/4NfphNeMAmfPoEi84V02Vf
35,"Glorious (feat. Skylar Grey)",Macklemore,517072,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
36,"Too Much To Ask","Niall Horan",508207,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK
37,"Op De Weg (feat. Adje & CHO)",Equalz,502826,https://open.spotify.com/track/32VAEczWfk1FyU8AGCY2wi
38,Loterij,"Lil Kleine",488527,https://open.spotify.com/track/260azNxQzQIloG7OpjQtTC
39,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",481542,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
40,Unforgettable,"French Montana",480395,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
41,Rain,"The Script",479370,https://open.spotify.com/track/2QWP8NYYplOqEFBYGCcq0S
42,"Friends (with BloodPop®)","Justin Bieber",474801,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
43,"Feel It Still","Portugal. The Man",470272,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
44,Krantenwijk,"Lil Kleine",470263,https://open.spotify.com/track/1X8py2jInjgIQ9Y9roDQZC
45,"Walk Away",Frenna,469363,https://open.spotify.com/track/4AsX4ht3CgLqXnnWa2wjgd
46,Karaat,Frenna,460278,https://open.spotify.com/track/6E34OzvcElvSOnzgOw5E5g
47,"Without You (feat. Sandro Cavazza)",Avicii,442145,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
48,"Bon Jovi",Frenna,435340,https://open.spotify.com/track/5rNqmXTvj6c7C79NwQKuv7
49,Thunder,"Imagine Dragons",421558,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
50,"Shape of You","Ed Sheeran",419505,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
51,1-800-273-8255,Logic,388494,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
52,Ball,Frenna,385144,https://open.spotify.com/track/0YL1XdzjDQyLCECEY2IWbW
53,Cartier,Dopebwoy,377606,https://open.spotify.com/track/6zcSWREy1vcJ4aWt7bzBW3
54,"Mi Gente","J Balvin",365148,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
55,"Money Money (feat. Bollebof)",F1rstman,358294,https://open.spotify.com/track/18CkDfMW10KhueHaqAFgWK
56,"More Than You Know","Axwell /\ Ingrosso",343653,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
57,Traag,Bizzey,339036,https://open.spotify.com/track/7shAADk9RbPvnwCSkjctFJ
58,"Alles Delen",Equalz,317574,https://open.spotify.com/track/4613Yq0p8BHSr1qKK12dEq
59,"On My Way",Latifah,313370,https://open.spotify.com/track/1v3fyyGJRlblbobabiXxIs
60,"A Different Way (with Lauv)","DJ Snake",312849,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
61,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",310054,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
62,Questions,"Chris Brown",301414,https://open.spotify.com/track/3ojTJaonfkL96iIWa47SU3
63,"Voy a Bailar (feat. Boef & Rolf Sanchez)","Ali B",300707,https://open.spotify.com/track/6h8Vwpox9ARTx8DIxn5PD6
64,"Dirty Sexy Money (feat. Charli XCX & French Montana)","David Guetta",298365,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH
65,"Échame La Culpa","Luis Fonsi",290648,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
66,"Sieben Intro",Frenna,284484,https://open.spotify.com/track/3yZFAqCTutCoBQoPvQTvCW
67,Alleen,"Lil Kleine",283986,https://open.spotify.com/track/1VDFn1PCpp8EOXLMURS8kP
68,Hoop,Hef,283045,https://open.spotify.com/track/2IMCpTi5EgSuIAqrHwFwYZ
69,"I Like Me Better",Lauv,282007,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
70,"Blow It All",Bizzey,281069,https://open.spotify.com/track/1k18FcU8nC4Bs0SSLbeslg
71,"Mind Made Up",Wulf,280520,https://open.spotify.com/track/5wrDrajYZSJqta7rJBvcJV
72,Mama,"Jonas Blue",279389,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
73,"Whatever It Takes","Imagine Dragons",278901,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
74,"Alles Contant","Jermaine Niffer",277988,https://open.spotify.com/track/22WvRabMlCVrtOUr38vZtq
75,Pray,"Sam Smith",277227,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg
76,"Pull Up Game Strong",SBMG,276187,https://open.spotify.com/track/2ar7h324zj4zNLHQa3Dipm
77,Afstand,Dopebwoy,273624,https://open.spotify.com/track/5UzHhnucIfPfj1CxGOJqu4
78,"Your Song","Rita Ora",261208,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
79,Thuis,"Marco Borsato",259570,https://open.spotify.com/track/4Be8EG2D47xKEzaULrYEpl
80,Attention,"Charlie Puth",257216,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
81,"All I Want for Christmas Is You","Mariah Carey",254285,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
82,"Doe Rustig!",Lijpe,252798,https://open.spotify.com/track/3GpH5Vdf5AOjkkf9Uo7kvd
83,"Drop Top",SBMG,252167,https://open.spotify.com/track/4k12HV48jKYfTnsnD5BVEI
84,"I Fall Apart","Post Malone",252127,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
85,"Sorry Not Sorry","Demi Lovato",251092,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
86,"If I'm Lucky","Jason Derulo",250122,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
87,"Come Again","Ronnie Flex",249517,https://open.spotify.com/track/0bWzmIbEKh0xFRb1pTSQAw
88,"Cocaina - Remix",Kempi,248937,https://open.spotify.com/track/6OpKBghxyHSJ9lqqJ4EkJu
89,"C'est la vie","The Partysquad",246974,https://open.spotify.com/track/3Ri4BMe03irzuJQQdXAh7U
90,"Young Dumb & Broke",Khalid,244978,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
91,"XO Tour Llif3","Lil Uzi Vert",244164,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
92,"Badman Ollo",Bizzey,236565,https://open.spotify.com/track/4uFilJdTcMu9A7R4pVIKoF
93,"Is Dit Over","Ronnie Flex",235491,https://open.spotify.com/track/0fsmTJldWyMkaCWTWt68yq
94,"Way It Goes",SFB,230976,https://open.spotify.com/track/6N9FSZAEYdWG7rhW8XXbUg
95,"Came Here for Love",Sigala,225899,https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD
96,"Say You Won't Let Go","James Arthur",224856,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
97,"Laat Me Zien",Hansie,224580,https://open.spotify.com/track/4BlvfQJfZa1Dk84Hl7CTcM
98,"Stay Strong Appie",Anu-D,223716,https://open.spotify.com/track/4O5br00LcKd2X9Nd9VU0il
99,Congratulations,"Post Malone",221005,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
100,"Complicated (feat. Kiiara)","Dimitri Vegas & Like Mike",220700,https://open.spotify.com/track/1Sl3njkhhz8nrSPZroDQ82
101,"Jou & Mij",Tabitha,219713,https://open.spotify.com/track/1n12QsWHbc6nGsAaR6rozi
102,Kenia,"Mula B",214042,https://open.spotify.com/track/05Wjds52t0xdTqqb9FaatS
103,"Ric Flair Drip (& Metro Boomin)",Offset,212924,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
104,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",212816,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
105,"Slapend Rijk",Boef,209376,https://open.spotify.com/track/3PiDnD8RhPrlmzMpAgF9xK
106,"Alsof Je Vliegt","Marco Borsato",205152,https://open.spotify.com/track/6g4IACezLu1gRneSDaJWss
107,"Sunny Days (feat. Josh Cumbee)","Armin van Buuren",204480,https://open.spotify.com/track/6cHYdlHO65h3Dtt2pPKmBF
108,"Bank Account","21 Savage",203959,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
109,"Good Old Days (feat. Kesha)",Macklemore,203752,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
110,"All Falls Down (feat. Juliander)","Alan Walker",203534,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
111,"Candy Paint","Post Malone",203296,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
112,Anywhere,"Rita Ora",201939,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
113,"Slow Hands","Niall Horan",201161,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
114,Energie,"Ronnie Flex",200674,https://open.spotify.com/track/1riPE3NCV1OBmSXqpYiMJY
115,"4x Duurder",SBMG,200187,https://open.spotify.com/track/2GmVap1TUXocIewXZRaRo7
116,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",199638,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
117,"Wat Nog Meer?",Keizer,196769,https://open.spotify.com/track/05iq3quQKW2b7rr03YKR2m
118,"Kids in Love (feat. The Night Game)",Kygo,196341,https://open.spotify.com/track/1Bxzw8ag71snOU9IbhXVD6
119,"18 Jaar","Marco Borsato",194973,https://open.spotify.com/track/4Sr0ypVsTwNgRBlFAyHv1z
120,"There's Nothing Holdin' Me Back","Shawn Mendes",194852,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
121,"Symphony (feat. Zara Larsson)","Clean Bandit",194319,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
122,Habiba,Boef,191193,https://open.spotify.com/track/6G41AeVgQkpvEbTxN5fNkW
123,Instruction,"Jax Jones",189113,https://open.spotify.com/track/2ytH5wDuqhgLTiDVYioteq
124,Geluk,Vic9,185370,https://open.spotify.com/track/2OgDZhhw3mJUtGp4zUnSVI
125,"Liegen Voor Jou","Lil Kleine",185086,https://open.spotify.com/track/1Tdjuqth02Y1CNeVMb6UwZ
126,"Rich Love (with Seeb)",OneRepublic,183834,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
127,OK,"Robin Schulz",183390,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
128,"Kleine Jongen","Lil Kleine",182582,https://open.spotify.com/track/0Ub2WcpO3sjeDPZhc1iRoa
129,Trabajo,Murda,180121,https://open.spotify.com/track/10bLXNSAizFC9cNAogDXUQ
130,"2U (feat. Justin Bieber)","David Guetta",178822,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
131,"Something Just Like This","The Chainsmokers",178346,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
132,"Scandinavian Boy",Joost,178324,https://open.spotify.com/track/6YPkb4MZmQQ0BLXnp7CmJc
133,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",175025,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
134,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",174919,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
135,"Pardon Doe Normaal",Supergaande,173710,https://open.spotify.com/track/4Ss4iM3ST9QuJRic27sxBG
136,"Homemade Dynamite - REMIX",Lorde,173536,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep
137,MOT,"Jonna Fraser",173216,https://open.spotify.com/track/3S09qoQYEEChFOsDcolAiG
138,"Geen Regrets","Jonna Fraser",171587,https://open.spotify.com/track/7GvvoUqwPR8AV8SALB3rXP
139,"There for You","Martin Garrix",169112,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
140,"Voor Jou","Marco Borsato",168982,https://open.spotify.com/track/3FAkTfO1rgAv0mQU0PFosu
141,"Fear None",Vic9,168091,https://open.spotify.com/track/1J3D5F1C6V4QRpGDtlaJdy
142,"Mbila (feat. Jozo)",Bartofso,168086,https://open.spotify.com/track/40D2Jzu4M3xNbZSmGAG49o
143,Party,"Jonna Fraser",167612,https://open.spotify.com/track/5bznfV59JXjzobL625Da2v
144,Believer,"Imagine Dragons",167067,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
145,"Galway Girl","Ed Sheeran",165737,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
146,"Mad Max",Jairzinho,164562,https://open.spotify.com/track/3uQS5QlTKUTfLP6fvb1Rhz
147,"Bodak Yellow","Cardi B",164121,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
148,Daily,Vinchenzo,164045,https://open.spotify.com/track/4HnSHcMuCSiytNZMoO5IGU
149,"Last Christmas",Wham!,164024,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
150,Heimwee,Lijpe,163314,https://open.spotify.com/track/0HrL5W7vPZlJzyRw1KXq4L
151,"Pon Road",SFB,159655,https://open.spotify.com/track/0QkyPFZhkkuOXjEBKceZ0y
152,"Een Beetje",Glades,159271,https://open.spotify.com/track/3GaIRIw3eBvT1gUBgFjblH
153,"Gemaakt Voor Dit","Lil Kleine",158761,https://open.spotify.com/track/7GikqtK826hJgqpcFU4sVM
154,Zoutelande,BLØF,157094,https://open.spotify.com/track/1rQfM1l1gcZF1tKJtLYRnm
155,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",156369,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
156,"Van Mij",Jayh,155147,https://open.spotify.com/track/5udXAq5qv3sRRD0L60vJu2
157,"It Ain't Me (with Selena Gomez)",Kygo,154954,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
158,Omhoog/Away,Emms,154111,https://open.spotify.com/track/3FlQZaRomON5BdHQfGPLTH
159,"Mi Gente (feat. Beyoncé)","J Balvin",152650,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
160,"No Limit",G-Eazy,152645,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
161,Rwina,Pyramids,151340,https://open.spotify.com/track/4seqI89wXyPPQYNe4yNXjQ
162,Skurbah,"Johnny 500",150801,https://open.spotify.com/track/1HxeewbSlhZcoWEIrVPMTx
163,MotorSport,Migos,150195,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
164,Lemon,N.E.R.D,149752,https://open.spotify.com/track/6tUgfsOa8PLkoede5nOR7D
165,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",149426,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
166,"Plain Jane","A$AP Ferg",146516,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
167,Engeltje,Jebroer,144405,https://open.spotify.com/track/5ZgA4F6aJ3nxKKYZq6KWco
168,"Tip Toe (feat. French Montana)","Jason Derulo",144316,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
169,Wakker,"Marco Borsato",142011,https://open.spotify.com/track/5ML9BWBMbhLneX0if8Il91
170,New,Daya,141230,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
171,Touchdown,"Jonna Fraser",140684,https://open.spotify.com/track/1h09D0pSmK66dhNHKxd4v4
172,"This Town","Niall Horan",140664,https://open.spotify.com/track/3UwT4FadEGWyMdaSwYcUBY
173,Laag/Boven,SBMG,140183,https://open.spotify.com/track/2e6HUZ6thgWkKKi5vOWNov
174,"September Song","JP Cooper",139875,https://open.spotify.com/track/2Inz7gGPGgieN0CTw9TOOs
175,Barz,3robi,138868,https://open.spotify.com/track/4pylmGeiMLcRKPHZAuZ7KH
176,"Voor Alle Soldiers","Sevn Alias",137840,https://open.spotify.com/track/6w8TtnuyVPUiEHt3JOcmvN
177,"Tempo (feat. Sevn Alias, Bko & Boef)",Jairzinho,136591,https://open.spotify.com/track/2YeKWxs3kfBFt7UduCEXub
178,Jungle,Broederliefde,136390,https://open.spotify.com/track/2Ro1i5jA2krJYkFJOrRrFa
179,Leef,"André Hazes Jr.",136189,https://open.spotify.com/track/7jfy5GJjyoAOvDSCw9cir3
180,Away,Frenna,135921,https://open.spotify.com/track/5oUkY2Eb0yOrXL12KYS3UG
181,Volume,"Lil Kleine",134925,https://open.spotify.com/track/36hJijGKl67dsUof8JiwbC
182,Sterrenstof,"De Jeugd Van Tegenwoordig",134572,https://open.spotify.com/track/7D5vAulNfrQV6xEwzgH0OF
183,"Bad At Love",Halsey,133967,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
184,"Thinking out Loud","Ed Sheeran",133199,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
185,Zina,"Soufiane Eddyani",132893,https://open.spotify.com/track/5d4E871YLQjYkUtTYdvwpl
186,Issues,"Julia Michaels",132683,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
187,"Revenge (feat. Eminem)",P!nk,131202,https://open.spotify.com/track/3OEer2dQj1eWhSqxatGiru
188,"Scared to Be Lonely","Martin Garrix",130456,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
189,HUMBLE.,"Kendrick Lamar",130199,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
