,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,MIDDLE CHILD,0.149,0.837,0.364,0.0,0.271,-11.713,1,0.276,123.984,4,0.463,9705724,America,2JvzF1RMd7lE3KmFlsyZD8
1,Sunflower - Spider-Man: Into the Spider-Verse,0.556,0.76,0.479,0.0,0.0703,-5.574,1,0.0466,89.911,4,0.913,9244330,America,3KkXRkHbMCARz0aVfEt68P
2,7 rings,0.592,0.778,0.317,0.0,0.0881,-10.732,0,0.334,140.048,4,0.327,8940035,America,6ocbgoVGwYJhOv1GgI9NsF
3,Sucker,0.0427,0.842,0.734,0.0,0.106,-5.065,0,0.0588,137.958,4,0.952,8659677,America,4y3OI86AEP6PQoDE6olYhO
4,Murder On My Mind,0.145,0.759,0.73,3.06e-06,0.11,-7.985,0,0.0516,115.007,4,0.74,8543504,America,7eBqSVxrzQZtK2mmgRG6lC
5,Wow.,0.163,0.833,0.539,2.1e-06,0.101,-7.399,0,0.178,99.947,4,0.385,7921548,America,6MWtB6iiXyIwun0YzU6DFP
6,Going Bad (feat. Drake),0.259,0.889,0.496,0.0,0.252,-6.365,0,0.0905,86.003,4,0.544,7404839,America,2IRZnDFmlqMuOrYOLnZZyc
7,Robbery,0.328,0.685,0.692,0.0,0.153,-5.122,1,0.0457,159.966,5,0.578,7383551,America,6Hj9jySrnFppAI0sEMCZpJ
8,"break up with your girlfriend, i'm bored",0.0421,0.726,0.554,0.0,0.106,-5.29,0,0.0917,169.999,4,0.335,7333906,America,4kV4N9D1iKVxx1KLvtTpjS
9,Swervin (feat. 6ix9ine),0.0153,0.581,0.662,0.0,0.111,-5.239,1,0.303,93.023,4,0.434,6546618,America,1wJRveJZLSb1rjhnUHQiv6
10,Old Town Road,0.0361,0.908,0.517,1.73e-06,0.0949,-6.063,1,0.129,136.019,4,0.471,6333465,America,53CJANUxooaqGOtdsBTh7O
11,a lot,0.0395,0.837,0.636,0.00125,0.342,-7.643,1,0.086,145.972,4,0.274,5785643,America,2t8yVaLvJ0RenpXUIAC52d
12,Thotiana,0.18,0.906,0.382,0.0,0.113,-12.89,0,0.269,104.025,4,0.391,5784471,America,3oh6SCCeLuXhFpEyepla6G
13,Mixed Personalities (feat. Kanye West),0.457,0.661,0.44,0.0,0.128,-9.104,1,0.0803,149.937,4,0.352,5783116,America,6vWEAOUSxohKxhp0K1BsxL
14,Pure Water (with Migos),0.172,0.68,0.559,0.0,0.318,-5.545,1,0.129,202.006,4,0.137,5632148,America,63cd4JkwGgYJrbOizbfmsp
15,Drip Too Hard (Lil Baby & Gunna),0.0852,0.897,0.662,0.0,0.534,-6.903,0,0.292,112.511,4,0.389,5349686,America,78QR3Wp35dqAhFEc2qAGjE
16,Fast,0.426,0.623,0.608,0.0,0.105,-5.937,0,0.0434,84.98,4,0.263,5301736,America,6MjNilJCVKJq0LfFvo5jWJ
17,Here With Me,0.0623,0.791,0.565,0.0,0.156,-3.933,0,0.0439,99.961,4,0.181,5228862,America,5icOoE6VgqFKohjWWNp0Ac
18,Talk,0.0501,0.9,0.4,0.0,0.0876,-8.443,1,0.124,136.001,4,0.338,5092080,America,0rTV5WefWd1J3OwIheTzxM
19,SICKO MODE,0.00513,0.834,0.73,0.0,0.124,-3.714,1,0.222,155.008,4,0.446,5051132,America,2xLMifQCjDGFmkHkpNLD9h
20,"thank u, next",0.229,0.717,0.653,0.0,0.101,-5.634,1,0.0658,106.966,4,0.412,5047173,America,3e9HZxeyfWwjeyPAMmWSSQ
21,Without Me,0.297,0.752,0.488,9.11e-06,0.0936,-7.05,1,0.0705,136.041,4,0.533,4850959,America,5p7ujcrUXASCNwRaWNHR1C
22,Numb Numb Juice,0.00122,0.886,0.47,3.36e-05,0.121,-7.756,0,0.458,156.997,4,0.184,4806388,America,4dTiQezDWmEOWcdCbWVWMp
