,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,10472301,America,7ytR5pFWmSjzHJIeQkgog4
1,Party Girl,0.749,0.728,0.431,0.0,0.0996,-9.966,0,0.0622,130.022,4,0.629,7349537,America,5RqR4ZCCKJDcBLIn4sih9l
2,Blueberry Faygo,0.207,0.774,0.554,0.0,0.132,-7.909,1,0.0383,99.034,4,0.349,6620720,America,22LAwLoDA5b4AaGSkg6bKW
3,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,6612087,America,0VjIjW4GlUZAMYd2vXMi3b
4,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,6028536,America,6UelLqGlWMcVH1E5c4H7lY
5,THE SCOTTS,0.233,0.716,0.537,0.0,0.157,-7.648,0,0.0514,129.979,4,0.28,5858743,America,39Yp9wwQiSRIDOvrVg7mbk
6,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,5435062,America,0nbXyq5TXYPCO7pr3N8S4I
7,The Bigger Picture,0.0127,0.59,0.618,0.0,0.244,-5.756,1,0.334,96.459,3,0.153,5430966,America,44gRhRi2OhEf7moAUj6MD1
8,WHATS POPPIN,0.017,0.923,0.604,0.0,0.272,-6.671,0,0.245,145.062,4,0.826,5167067,America,1jaTQ3nqY3oAAYyCTbIvnM
9,Toosie Slide,0.289,0.83,0.49,3.04e-06,0.113,-8.82,0,0.209,81.604,4,0.845,4997871,America,466cKvZn1j45IpxDdYZqdA
10,Roses - Imanbek Remix,0.0167,0.77,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898,4939057,America,24Yi9hE78yPEbZ4kxyoXAI
11,Savage Remix (feat. Beyoncé),0.016,0.822,0.743,0.0,0.127,-4.772,0,0.28,84.459,4,0.636,4918488,America,5v4GgrXPMghOnBBLmveLac
12,Rain On Me (with Ariana Grande),0.021,0.672,0.855,0.0,0.323,-3.764,1,0.0397,123.056,4,0.646,4742174,America,7ju97lgwC2rKQ6wwsf9no9
13,Walk Em Down (feat. Roddy Ricch),0.268,0.867,0.744,0.0,0.0713,-5.171,1,0.227,84.005,4,0.645,4476811,America,4cSSL3YafYjM3yjgFO1vJg
14,Tommy Lee (feat. Post Malone),0.218,0.457,0.621,0.0,0.0944,-5.923,1,0.138,85.359,3,0.634,4472543,America,5QZKcQDp0tCcvMdyqEciBV
15,After Party,0.00981,0.629,0.692,0.331,0.603,-8.045,1,0.0376,162.948,4,0.453,4403076,America,527k23H0A4Q0UJN3vGs0Da
16,Sunday Best,0.183,0.878,0.525,0.0,0.0714,-6.832,1,0.0578,112.022,4,0.694,4344142,America,1Cv1YLb4q0RzL6pybtaMLo
17,VACATION,0.0247,0.821,0.61,0.0,0.185,-6.22,1,0.0959,110.973,4,0.47,4268189,America,6q2uIyLqASSpv2SIv2ehWK
18,death bed (coffee for your head),0.731,0.726,0.431,0.0,0.696,-8.765,0,0.135,144.026,4,0.348,4244003,America,7eJMfftS33KTjuF7lTsMCx
19,Intentions (feat. Quavo),0.3,0.806,0.546,0.0,0.102,-6.637,1,0.0575,147.986,4,0.874,4121311,America,4umIPjkehX1r7uhmGvXiSV
20,GO (feat. Juice WRLD),0.185,0.544,0.744,0.0,0.336,-5.007,1,0.0889,73.699,4,0.572,3916805,America,2t7D3y0jvYjR8IP9Bosyew
21,Circles,0.192,0.695,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553,3813460,America,21jGcNKet2qwijlDFuPiPb
