,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Better Now,0.331,0.68,0.578,0.0,0.135,-5.804,1,0.04,145.038,4,0.341,21229827,America,7dt6x5M1jzdTEt8oCbisTK
1,Psycho (feat. Ty Dolla $ign),0.546,0.75,0.56,0.0,0.111,-8.094,1,0.105,140.06,4,0.459,18050828,America,3swc6WTsr7rl9DqQKQA55C
2,Paranoid,0.038,0.625,0.536,2.31e-05,0.167,-5.428,1,0.0776,159.914,4,0.253,17367198,America,3fpVWegR6YOS1Yk5HSMYIq
3,Spoil My Night (feat. Swae Lee),0.341,0.672,0.717,2.4e-05,0.106,-2.714,1,0.034,160.981,4,0.225,14913159,America,5VuxWXbt7XENQCtE9TzpTv
4,Rich & Sad,0.198,0.599,0.571,0.0,0.0969,-4.998,1,0.0665,151.974,4,0.285,14843589,America,2VdT56BGpdqNHUgOe1j5vc
5,Stay,0.449,0.507,0.48,0.0,0.147,-5.418,1,0.0266,86.046,4,0.35,14699696,America,4H7WNRErSbONkM06blBoGc
6,Nice For What,0.0934,0.567,0.913,0.000124,0.114,-6.471,1,0.0736,93.35,4,0.792,14670828,America,1cTZMwcBJT0Ka3UJPXOeeN
7,Over Now,0.139,0.569,0.777,0.0,0.132,-4.041,0,0.0834,164.027,4,0.181,13322831,America,09IOPhEh1OMe0HD9b36FJk
8,Ball For Me (feat. Nicki Minaj),0.513,0.797,0.55,0.0,0.0786,-4.166,1,0.24,134.206,4,0.543,13224032,America,6IaieqiCVvsNvEt6Y7yOFa
9,Zack And Codeine,0.15,0.738,0.824,0.0,0.132,-5.165,0,0.0437,138.039,4,0.386,13100662,America,5lZZmityu9TAjNvSY6GLhR
10,rockstar (feat. 21 Savage),0.124,0.585,0.52,7.01e-05,0.131,-6.136,0,0.0712,159.801,4,0.129,12370765,America,0e7ipj03S05BNilyu5bRzt
11,Takin' Shots,0.61,0.762,0.621,0.0,0.464,-6.24,1,0.0866,120.056,4,0.593,12318544,America,5ffntNJnJOeFv7b7DCd0Bw
12,Same Bitches (feat. G-Eazy & YG),0.434,0.731,0.774,3.34e-06,0.114,-5.273,0,0.0555,100.005,4,0.219,12010143,America,688QpQAwqsLdBR6lr13wK1
13,92 Explorer,0.265,0.798,0.733,1.25e-06,0.114,-4.811,0,0.0476,146.046,4,0.861,11083324,America,1D2L6MefbXon28PzIk9I3r
14,Otherside,0.318,0.652,0.643,2.87e-06,0.208,-5.667,0,0.0353,104.932,4,0.109,10537783,America,4qWCFTuNnmGNdY4egtb4ZY
15,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,1,0.103,77.176,4,0.373,10342154,America,2XW4DbS6NddZxRPm5rMCeY
16,Candy Paint,0.64,0.664,0.667,1.22e-06,0.0753,-5.941,1,0.154,180.064,4,0.381,10274908,America,32lItqlMi4LBhb4k0BaSaC
17,Blame It On Me,0.145,0.652,0.591,5.65e-06,0.164,-7.274,0,0.0418,121.873,4,0.274,10004527,America,1ZemPoaj7LBj1RAQrb89EC
18,KOD,0.21,0.823,0.783,0.0,0.113,-6.274,1,0.154,141.882,4,0.199,9044353,America,7yotKA30dwTKNEGomV9ZsI
19,I Like It,0.099,0.816,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65,8601256,America,58q2HKrzhC3ozto2nDdN4z
20,Sugar Wraith,0.262,0.606,0.775,0.0,0.1,-4.269,0,0.0671,164.02,4,0.307,8512865,America,0MrRAUcB8AZiB9ue2VOBYe
21,Look Alive (feat. Drake),0.00104,0.922,0.581,5.86e-05,0.105,-7.495,1,0.27,140.022,4,0.595,8080997,America,4qKcDkK6siZ7Jp1Jb4m0aL
22,no tears left to cry,0.0375,0.703,0.696,5.65e-06,0.274,-5.482,1,0.0529,121.969,4,0.366,7854779,America,5SxkdsY1ufZzoq9iXceLw9
23,SAD!,0.258,0.74,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,7427711,America,3ee8Jmje8o58CHK66QrVC2
24,Jonestown (Interlude),0.755,0.38,0.454,0.623,0.263,-10.271,0,0.0362,77.592,4,0.288,6910619,America,0R6Jlsq25eZB3Wftpxi3oF
25,Kevin’s Heart,0.482,0.829,0.527,0.0,0.631,-6.644,0,0.367,116.079,4,0.475,6885366,America,6tZ3b7ik1QDXFAZlXib0YZ
26,Plug Walk,0.202,0.876,0.519,0.0,0.108,-6.531,1,0.143,94.981,4,0.158,6785568,America,6mAz8D1TmlTuef90dbNIiZ
27,Call Out My Name,0.218,0.489,0.598,0.0,0.35,-4.929,1,0.036,134.045,3,0.172,6614934,America,1gm616Plq4ScqNi7TVkZ5N
28,Walk It Talk It,0.0876,0.907,0.633,2.6e-06,0.106,-5.145,1,0.184,145.914,4,0.395,6325018,America,6n4U3TlzUGhdSFbUUhTvLP
29,ATM,0.115,0.772,0.498,0.0,0.0898,-7.661,1,0.649,81.817,4,0.351,6110698,America,2UciqgwVDwro0fev3MFbxJ
30,Freaky Friday (feat. Chris Brown),0.147,0.755,0.599,0.0,0.109,-5.042,1,0.224,133.123,4,0.755,6032617,America,10Igtw8bSDyyFs7KIsKngZ
31,JAPAN,0.121,0.733,0.678,0.0,0.344,-7.771,1,0.438,175.985,4,0.841,5852480,America,5PTG6rrL6EPFD9E2QMI2pl
32,Motiv8,0.135,0.869,0.385,0.0,0.0931,-7.801,1,0.297,149.897,4,0.596,5606320,America,1AT4xjNarTswd0UZ5FlmKF
33,Love Lies (with Normani),0.0956,0.708,0.648,0.0,0.134,-5.626,1,0.0449,143.955,4,0.338,5516663,America,45Egmo7icyopuzJN0oMEdk
34,OTW,0.183,0.652,0.678,3.26e-05,0.106,-6.183,1,0.0541,72.989,4,0.28,5509883,America,6Hgh47WXVKtXN5zGOu0hjI
35,Ric Flair Drip (& Metro Boomin),0.149,0.88,0.428,5.07e-05,0.114,-8.28,1,0.206,100.007,4,0.333,5392642,America,7sO5G9EABYOXQKNPNiE9NR
36,1985 - Intro to “The Fall Off”,0.145,0.679,0.648,0.0,0.182,-5.892,1,0.445,94.378,4,0.635,5061793,America,7EulRO07ZgchxqKUHb8Pvc
37,Powerglide (feat. Juicy J),0.0149,0.712,0.829,0.0,0.122,-4.707,0,0.141,173.953,4,0.593,5049380,America,2yUbCEiaolfSMluDo9RMmG
38,I Fall Apart,0.0689,0.556,0.538,0.0,0.196,-5.408,0,0.0382,143.95,4,0.291,5039408,America,75ZvA4QfFiZvzhj2xkaWAh
39,The Middle,0.208,0.748,0.652,0.0,0.128,-3.02,1,0.058,106.914,4,0.431,4959808,America,2ARqIya5NAuvFVHSN3bL0m
40,Be Careful,0.0256,0.82,0.568,0.0,0.0952,-8.23,0,0.411,152.279,4,0.535,4877215,America,2Yl4OmDby9iitgNWZPwxkd
41,Famous,0.708,0.534,0.815,0.0,0.111,-2.815,1,0.0278,159.848,4,0.564,4790449,America,2HGymMoOdB4ZYv0AAqYmgF
42,Playinwitme (feat. Kehlani),0.302,0.687,0.587,0.0,0.278,-5.772,0,0.124,156.575,4,0.676,4784330,America,43cFjTTCD9Cni4aSL0sORz
43,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,4,0.592,4720345,America,7ef4DlsgrMEH11cDZd32M6
44,Photograph,0.0299,0.691,0.487,0.0,0.0868,-6.416,1,0.268,104.98,3,0.358,4541684,America,0bhnUFDQFCEHCBlsQfHnj5
45,Mine,0.0161,0.71,0.789,2.77e-06,0.451,-3.874,1,0.0722,142.929,4,0.717,4433888,America,7uzmGiiJyRfuViKKK3lVmR
46,Moonlight,0.556,0.921,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711,4394928,America,0JP9xo3adEtGSdUEISiszL
47,Meant to Be (feat. Florida Georgia Line),0.047,0.643,0.783,0.0,0.083,-6.458,1,0.0856,154.084,4,0.579,4388691,America,7iDa6hUg2VgEL1o1HjmfBn
