,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,What’s Next,0.0136,0.781,0.594,0.0,0.162,-6.959,0,0.0485,129.895,4,0.0628,14124328,America,3aQem4jVGdhtg116TmJnHz
1,Wants and Needs (feat. Lil Baby),0.0618,0.578,0.449,2.17e-06,0.119,-6.349,1,0.286,136.006,4,0.1,12804148,America,65OVbaJR5O1RmwOQx0875b
2,Lemon Pepper Freestyle (feat. Rick Ross),0.103,0.77,0.637,0.0,0.171,-5.53,1,0.345,94.966,4,0.431,9007393,America,4FRW5Nza1Ym91BGV4nFWXI
3,Leave The Door Open,0.182,0.586,0.616,0.0,0.0927,-7.964,1,0.0324,148.088,4,0.719,8750406,America,7MAibcTli4IisCtbHKrGMh
4,drivers license,0.721,0.585,0.436,1.31e-05,0.105,-8.761,1,0.0601,143.874,4,0.132,7685399,America,7lPN2DXiMsVn7XUKtOW1CS
5,Calling My Phone,0.451,0.907,0.393,1.35e-06,0.135,-7.636,0,0.0539,104.949,4,0.202,7154375,America,5Kskr9LcNYa0tpt5f0ZEJx
6,telepatía,0.112,0.653,0.524,0.0,0.203,-9.016,0,0.0502,83.97,4,0.553,7085168,America,6tDDoYIxWvMLTdKpjFkc1B
7,Up,0.0012,0.868,0.795,0.0193,0.0461,-6.044,1,0.269,166.0,4,0.819,6830615,America,1M4OcYkxAtu3ErzSgDEfoi
8,Good Days,0.499,0.436,0.655,8.1e-06,0.688,-8.37,0,0.0583,121.002,4,0.412,6227970,America,3YJJjQPAbDT7mGpX3WtQ9A
9,Streets,0.208,0.749,0.463,0.0371,0.337,-8.433,1,0.0828,90.028,4,0.19,6048752,America,60ynsPSSKe6O3sfwRnIBRf
10,Save Your Tears,0.0212,0.68,0.826,1.24e-05,0.543,-5.487,1,0.0309,118.051,4,0.644,5630283,America,5QO79kh1waicV47BqGRL3g
11,Hold On,0.0106,0.658,0.634,0.0,0.132,-5.797,0,0.0413,139.98,4,0.29,5591186,America,4u4NyuceXP7Uzh7XFJKCr1
12,Astronaut In The Ocean,0.175,0.778,0.695,0.0,0.15,-6.865,0,0.0913,149.996,4,0.472,4669791,America,3VT8hOC5vuDXBsHrR53WFh
13,Back In Blood (feat. Lil Durk),0.151,0.759,0.538,0.0,0.126,-8.256,0,0.384,146.933,4,0.831,4517536,America,7FGdjbZ32vMybPuP0IuE7d
14,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,4488532,America,0VjIjW4GlUZAMYd2vXMi3b
15,Heartbreak Anniversary,0.524,0.449,0.465,1.02e-06,0.303,-8.964,1,0.0791,89.087,3,0.543,4204717,America,3FAJ6O0NOHQV8Mc5Ri6ENp
16,Heat Waves,0.44,0.761,0.525,6.7e-06,0.0921,-6.9,1,0.0944,80.87,4,0.531,4198482,America,02MWAaffLxlfxAUY7c5dvx
17,Best Friend (feat. Doja Cat),0.00302,0.84,0.766,3.61e-06,0.0684,-4.12,1,0.136,94.018,4,0.402,4173207,America,2etHQJxIbV0soyPhelVs9Y
18,Mood (feat. iann dior),0.221,0.7,0.722,0.0,0.272,-3.558,0,0.0369,90.989,4,0.756,4157730,America,3tjFYV6RSFtuktYl3ZtYcq
19,Levitating (feat. DaBaby),0.00883,0.702,0.825,0.0,0.0674,-3.787,0,0.0601,102.977,4,0.915,4143436,America,5nujrmhLynf4yMoMtj8AQF
20,WITHOUT YOU,0.213,0.662,0.413,0.0,0.134,-7.357,1,0.0299,93.005,4,0.467,4006457,America,27OeeYzk6klgBh83TSvGMA
21,DÁKITI,0.401,0.731,0.573,5.22e-05,0.113,-10.059,0,0.0544,109.928,4,0.145,3911257,America,4MzXwWMhyBbmu6hOcLVD49
22,Whoopty,0.2,0.719,0.648,0.0,0.127,-7.6,0,0.125,140.201,4,0.66,3873119,America,1t9WgS8FN0534tLBRwbaxO
23,34+35,0.237,0.83,0.585,0.0,0.248,-6.476,1,0.094,109.978,4,0.485,3388181,America,6Im9k8u9iIzKMrmV7BWtlF
24,Sweater Weather,0.0495,0.612,0.807,0.0177,0.101,-2.81,1,0.0336,124.053,4,0.398,3318087,America,2QjOHCTQ1Jl3zawyYOpxh6
25,What You Know Bout Love,0.65,0.709,0.548,1.59e-06,0.133,-8.493,1,0.353,83.995,4,0.543,3307400,America,1tkg4EHVoqnhR6iFEXb60y
26,Laugh Now Cry Later (feat. Lil Durk),0.244,0.761,0.518,3.47e-05,0.107,-8.871,1,0.134,133.976,4,0.522,3298974,America,2SAqBLGA283SUiwJ3xOUVI
27,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.8,0.658,0.0,0.111,-6.142,0,0.079,140.042,4,0.462,3295772,America,7hxHWCCAIIxFLCzvDgnQHX
28,Real As It Gets (feat. EST Gee),0.00471,0.779,0.705,0.0,0.0971,-5.891,0,0.163,140.005,4,0.196,3289875,America,7eX3um6NpOQKWJMGCi97XD
29,positions,0.468,0.737,0.802,0.0,0.0931,-4.771,1,0.0878,144.015,4,0.682,3170443,America,35mvY5S1H3J2QZyna3TFe0
30,On Me,0.00327,0.856,0.564,0.0,0.134,-6.295,0,0.392,77.972,4,0.483,3168760,America,4Iedi94TIaB2GGb1nMB68v
31,For The Night (feat. Lil Baby & DaBaby),0.114,0.823,0.586,0.0,0.193,-6.606,0,0.2,125.971,4,0.347,3153195,America,0PvFJmanyNQMseIFrU708S
32,WAP (feat. Megan Thee Stallion),0.0194,0.935,0.454,0.0,0.0824,-7.509,1,0.375,133.073,4,0.357,3131434,America,4Oun2ylbjFKMPTiaSbbCih
33,Beat Box 3 (feat. DaBaby),0.0765,0.853,0.426,0.0,0.104,-6.812,1,0.374,160.051,4,0.201,3030019,America,6toQdWWc4noiOk3Eo5mVDS
34,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,2984753,America,7ytR5pFWmSjzHJIeQkgog4
35,Therefore I Am,0.218,0.889,0.34,0.13,0.055,-7.773,0,0.0697,94.009,4,0.716,2947773,America,54bFM56PmE4YLRnqpW6Tha
36,Life's A Mess II (with Clever & Post Malone),0.806,0.53,0.37,0.0,0.112,-9.989,1,0.0279,140.061,4,0.701,2935083,America,4O3RwH1TFG1EjPezLIYehI
37,my ex's best friend (with blackbear),0.00473,0.731,0.675,0.0,0.141,-5.134,0,0.0434,124.939,4,0.298,2931767,America,7kDUspsoYfLkWnZR7qwHZl
38,Wishing Well,0.00336,0.65,0.613,0.0,0.267,-6.13,0,0.128,149.972,4,0.0804,2928309,America,2U5WueTLIK5WJLD7mvDODv
39,All Girls Are The Same,0.0769,0.671,0.529,0.000335,0.0856,-7.226,1,0.307,161.989,4,0.203,2874516,America,4VXIryQMWpIdGgYR4TrjT1
40,you broke me first,0.785,0.667,0.373,0.0,0.0906,-9.389,1,0.05,124.148,4,0.0823,2835741,America,45bE4HXI0AwGZXfZtMp8JR
41,Wasted On You,0.373,0.505,0.657,0.00107,0.126,-5.24,0,0.0318,196.0,3,0.252,2757760,America,3cBsEDNhFI9E82vPj3kvi3
42,Martin & Gina,0.345,0.832,0.534,0.0,0.165,-7.813,0,0.253,93.924,4,0.116,2746044,America,1VLtjHwRWOVJiE5Py7JxoQ
43,Hello (feat. A Boogie Wit da Hoodie),0.0187,0.905,0.647,0.0,0.282,-5.065,0,0.107,130.97,4,0.367,2746000,America,2r6OAV3WsYtXuXjvJ1lIDi
44,Come & Go (with Marshmello),0.0172,0.625,0.814,0.0,0.158,-5.181,1,0.0657,144.991,4,0.535,2713849,America,2Y0wPrPQBrGhoLn14xRYCG
45,Anyone,0.181,0.686,0.538,3.13e-06,0.113,-8.026,1,0.0345,115.884,4,0.584,2681929,America,31qCy5ZaophVA81wtlwLc4
46,Goosebumps - Remix,0.418,0.841,0.593,0.0,0.124,-7.846,1,0.0379,124.917,4,0.808,2662122,America,5uEYRdEIh9Bo4fpjDd4Na9
47,Lucid Dreams,0.349,0.511,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218,2653184,America,285pBltuF7vW8TeWk8hdRR
48,Opp Stoppa (feat. 21 Savage),0.00734,0.829,0.343,0.0,0.179,-4.937,0,0.102,78.035,4,0.312,2635095,America,59fFsGRwFiuhxKDPc1k6xW
49,Circles,0.192,0.695,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553,2613350,America,21jGcNKet2qwijlDFuPiPb
50,SugarCrash!,0.53,0.745,0.74,7.37e-05,0.0936,-6.558,1,0.097,97.735,4,0.36,2612224,America,3FxPbp05KjMBa4HbhAJTH0
51,We're Good,0.0319,0.722,0.588,0.0,0.183,-5.932,1,0.0544,134.01,4,0.59,2604346,America,1diS6nkxMQc3wwC4G1j0bh
52,Sunflower - Spider-Man: Into the Spider-Verse,0.533,0.755,0.522,0.0,0.0685,-4.368,1,0.0575,89.96,4,0.925,2601772,America,0RiRZpuVRbi7oqRdSMwhQY
53,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0.0631,0.904,0.723,0.0,0.185,-5.224,0,0.26,145.013,4,0.835,2569976,America,0ZLuW8uOXdFNWcI40C0OC2
54,Bang!,0.0183,0.74,0.516,0.0,0.0558,-6.233,0,0.0507,139.918,4,0.698,2509612,America,53BHUFdQphHiZUUG3nx9zn
55,Blueberry Faygo,0.207,0.774,0.554,0.0,0.132,-7.909,1,0.0383,99.034,4,0.349,2509174,America,22LAwLoDA5b4AaGSkg6bKW
56,ROLLIN N CONTROLLIN FREESTYLE,0.0975,0.69,0.514,0.497,0.346,-11.81,0,0.328,72.791,4,0.307,2496401,America,1xqRKo0SDFDO5Jy8yEVD0X
57,Selfish Love (with Selena Gomez),0.0206,0.723,0.646,0.352,0.0994,-7.973,0,0.102,110.971,4,0.443,2452735,America,3XoflnowYPFRPOh3uFvHcm
58,Body,0.0166,0.914,0.732,0.0,0.107,-6.1,0,0.241,94.066,4,0.469,2444227,America,0A1hoCfMLkiAgvhWkkucJa
59,Cry Baby (feat. DaBaby),0.00402,0.957,0.437,0.0,0.219,-7.882,1,0.359,130.058,4,0.616,2436132,America,4aarlAfLKVCTxUDNgbwhjH
60,Robbery,0.328,0.685,0.692,0.0,0.153,-5.122,1,0.0457,159.966,5,0.578,2413365,America,6Hj9jySrnFppAI0sEMCZpJ
61,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,2400441,America,7qEHsqek33rTcFNT9PFqLf
62,Sand In My Boots,0.59,0.403,0.537,0.0,0.112,-6.628,1,0.031,69.877,4,0.414,2392075,America,0uRrG2jRR5tuifsYIJHEao
63,Better Together,0.827,0.552,0.225,0.0,0.111,-11.501,1,0.0477,138.002,4,0.67,2341443,America,6gdLyYNuhWBzqwlOFSsXC7
64,No Role Modelz,0.301,0.692,0.521,0.0,0.0565,-8.465,0,0.33,100.45,4,0.463,2329644,America,62vpWI1CHwFy7tMIcSStl8
65,Heather,0.584,0.357,0.425,0.0,0.322,-7.301,1,0.0333,102.078,3,0.27,2314122,America,4xqrdfXkTW4T0RauPLv3WA
66,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,2311546,America,0nbXyq5TXYPCO7pr3N8S4I
67,LA NOCHE DE ANOCHE,0.0303,0.856,0.618,0.0,0.0866,-4.892,1,0.286,81.993,4,0.391,2301757,America,2XIc1pqjXV3Cr2BQUGNBck
68,Tyler Herro,0.0872,0.792,0.793,0.0,0.22,-6.185,0,0.0841,123.031,4,0.775,2259432,America,3w1WjD2zJqjBjDz5fwqQPJ
69,Life Is Good (feat. Drake),0.067,0.795,0.574,0.0,0.15,-6.903,0,0.487,142.053,4,0.537,2251269,America,1K5KBOgreBi5fkEHvg5ap3
70,Daddy Issues,0.0678,0.588,0.521,0.149,0.123,-9.461,1,0.0329,85.012,4,0.337,2225889,America,5E30LdtzQTGqRvNd7l6kG5
71,Dreams - 2004 Remaster,0.0644,0.828,0.492,0.00428,0.128,-9.744,1,0.0276,120.151,4,0.789,2205556,America,0ofHAoxe9vBkTCp2UQIavz
72,Hayloft,0.00475,0.527,0.922,0.000162,0.422,-2.666,0,0.0728,95.975,4,0.49,2193303,America,2kS6td1yvmpNgZTt1q5pQq
73,Arcade,0.827,0.453,0.35,0.00122,0.144,-11.639,0,0.0425,72.017,3,0.279,2187513,America,1J14CdDAvBTE1AJYUOwl6C
74,Way Out (feat. Big Sean),0.114,0.945,0.582,0.0,0.103,-8.357,0,0.0719,108.025,4,0.907,2178426,America,57VeLYXrvNxe8Vs18K2M9W
75,Runnin,0.00748,0.819,0.626,0.101,0.167,-4.574,0,0.202,143.01,4,0.415,2167448,America,5SWnsxjhdcEDc7LJjq9UHk
76,Bad Boy (with Young Thug),0.00215,0.697,0.674,0.0,0.138,-6.326,1,0.0533,81.535,4,0.198,2123087,America,43CIWpJaJHRcI4mUSjqgc2
77,The Business,0.414,0.798,0.62,0.0192,0.112,-7.079,0,0.232,120.031,4,0.235,2104582,America,6f3Slt0GbA2bPZlz0aIFXN
78,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,2098828,America,6UelLqGlWMcVH1E5c4H7lY
