,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Bad and Boujee (feat. Lil Uzi Vert),0.061,0.927,0.665,0.0,0.123,-5.313,1,0.244,127.076,4,0.175,11504142,America,4Km5HrUvYTaSUfiSGPJeQR
1,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,10256249,America,7qiZfU4dY1lWllzX7mPBI3
2,Fake Love,0.105,0.928,0.481,0.0,0.176,-9.35,0,0.287,134.007,4,0.613,7513713,America,343YBumqHu19cGoGARUTsd
3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",0.0631,0.735,0.451,1.3e-05,0.325,-8.374,1,0.0585,117.973,4,0.0862,7490530,America,3NdDpSvN911VPGivFlV5d0
4,Paris,0.0215,0.653,0.658,1.66e-06,0.0939,-6.428,1,0.0304,99.99,4,0.219,7307665,America,72jbDTw1piOOj770jWNeaG
5,T-Shirt,0.242,0.865,0.687,0.0,0.158,-3.744,0,0.217,139.023,4,0.486,6808471,America,7KOlJ92bu51cltsD9KU5I7
6,Bounce Back,0.106,0.78,0.575,0.0,0.129,-5.628,0,0.139,81.502,4,0.273,6126440,America,0SGkqnVQo9KPytSri1H6cF
7,iSpy (feat. Lil Yachty),0.378,0.746,0.653,0.0,0.229,-6.745,1,0.289,75.016,4,0.672,5809582,America,2EEeOnHehOozLq4aS0n6SL
8,Starboy,0.165,0.681,0.594,3.49e-06,0.134,-7.028,1,0.282,186.054,4,0.535,5808972,America,5aAx2yezTd8zXrkmtKl66Z
9,Caroline,0.303,0.945,0.394,0.0,0.131,-8.571,1,0.492,120.058,4,0.743,5129571,America,5GFDrUTLGJix84sNhjCG0g
10,Bad Things (with Camila Cabello),0.214,0.697,0.691,0.0,0.185,-4.757,1,0.146,137.853,4,0.305,5003047,America,1PSBzsahR2AKwLJgx8ehBj
11,I Feel It Coming,0.426,0.773,0.819,0.0,0.0679,-5.946,0,0.118,92.99,4,0.585,4926830,America,5GXAXm5YOmYT0kL5jHvYBt
12,Closer,0.414,0.748,0.524,0.0,0.111,-5.599,1,0.0338,95.01,4,0.661,4785483,America,7BKLCZ1jbUBVqRi2FVlTVw
13,Black Beatles,0.142,0.794,0.632,0.0,0.128,-6.163,1,0.0649,145.926,4,0.355,4599570,America,6fujklziTHa8uoM5OQSfIo
14,Say You Won't Let Go,0.695,0.358,0.557,0.0,0.0902,-7.398,1,0.059,85.043,4,0.494,4385605,America,5uCax9HTNlzGybIStD3vDh
15,Castle on the Hill,0.0232,0.461,0.834,1.14e-05,0.14,-4.868,1,0.0989,135.007,4,0.471,4118704,America,6PCUP3dWmTjcTtXY02oFdT
16,X (feat. Future),0.373,0.835,0.413,0.00133,0.101,-9.81,1,0.396,149.004,4,0.111,3832062,America,6fwdbPMwP1zVStm8FybmkO
17,All Time Low,0.0584,0.617,0.567,0.0,0.0933,-4.188,1,0.0828,90.246,4,0.505,3823678,America,1CnPYaKxTVb4LWOtiGOm0m
18,Broccoli (feat. Lil Yachty),0.236,0.886,0.525,0.0,0.057,-7.39,1,0.131,145.99,4,0.708,3823533,America,7yyRTcZmCiyzzJlNzGC9Ol
19,Don't Wanna Know,0.338,0.783,0.623,0.0,0.0975,-6.126,1,0.08,100.048,4,0.447,3602035,America,5MFzQMkrl1FOOng9tq6R9r
20,Kelly Price (feat. Travis Scott),0.53,0.745,0.685,0.0,0.176,-5.7,0,0.0313,121.977,4,0.437,3461175,America,204U3zjm9kkzX25Pr4Rdld
21,"How Far I'll Go - From ""Moana""",0.157,0.314,0.555,0.000108,0.067,-9.601,1,0.37,179.666,4,0.159,3435877,America,5hYTyyh2odQKphUbMqc5gN
22,No Heart,0.136,0.906,0.444,6.44e-05,0.173,-8.692,0,0.384,140.063,4,0.678,3426445,America,4gmmRb6bZJffOOiww1JGTO
23,Call On Me - Ryan Riback Extended Remix,0.0604,0.67,0.838,0.000611,0.159,-4.031,1,0.0362,104.998,4,0.717,3390422,America,78rIJddV4X0HkNAInEcYde
24,Issues,0.368,0.683,0.427,0.0,0.0604,-6.827,1,0.0777,113.634,4,0.426,3361061,America,1sXUWdKx03aP9Gmzft58rt
25,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),0.105,0.803,0.743,2.12e-06,0.099,-3.602,0,0.0681,108.005,4,0.674,3354072,America,0fg8CqpjdojMyXLNzM2PaJ
26,Deja Vu,0.352,0.657,0.421,0.000218,0.187,-11.378,1,0.412,174.063,4,0.181,3343236,America,6I6NX6tjGsxFAsIfGzY9lJ
27,Scared to Be Lonely,0.0895,0.584,0.54,0.0,0.261,-7.786,0,0.0576,137.972,4,0.195,3339752,America,3ebXMykcMXOcLeJ9xZ17XH
28,Call Casting,0.0962,0.852,0.727,0.0,0.154,-4.851,1,0.267,130.014,4,0.496,3290144,America,0jOfl1nZf6sVBTG08Q4brn
29,Slippery (feat. Gucci Mane),0.307,0.92,0.674,0.0,0.104,-5.662,0,0.264,141.967,4,0.741,3278561,America,6p8NuHm8uCGnn2Dtbtf7zE
30,Swang,0.2,0.681,0.314,9.82e-06,0.1,-9.319,1,0.0581,139.992,4,0.166,3217617,America,6mapJIPnQ23RTAevUoE0DL
31,Weak,0.137,0.673,0.637,0.0,0.184,-4.518,1,0.0429,123.98,4,0.678,3213111,America,3E2Zh20GDCR9B1EYjfXWyv
32,Get Right Witcha,0.0646,0.95,0.743,1.19e-05,0.103,-5.861,0,0.238,136.98,4,0.62,3184643,America,76Y0gxtTxN0FyDCYh5qYQj
33,Rockabye (feat. Sean Paul & Anne-Marie),0.406,0.72,0.763,0.0,0.18,-4.068,0,0.0523,101.965,4,0.742,3149166,America,5knuzwU65gJK7IF5yJsuaW
34,24K Magic,0.034,0.818,0.803,0.0,0.153,-4.282,1,0.0797,106.97,4,0.632,3123739,America,6b8Be6ljOzmkOmFslEb23P
35,Party Monster,0.189,0.573,0.63,2.31e-05,0.259,-8.389,1,0.105,77.525,4,0.218,3044200,America,4F7A0DXBrmUAkp32uenhZt
36,Redbone,0.172,0.745,0.356,0.00943,0.123,-10.425,1,0.0941,160.033,4,0.607,3003473,America,3kxfsdsCpFgN412fpnW85Y
37,Chill Bill (feat. J. Davi$ & Spooks),0.0312,0.886,0.427,0.00099,0.0906,-10.028,1,0.145,108.034,4,0.23,2999911,America,5uDASfU19gDxSjW8cnCaBp
38,Congratulations,0.215,0.63,0.804,0.0,0.253,-4.183,1,0.0363,123.146,4,0.492,2988238,America,3a1lNhkSLSkpJE4MSHpDu9
39,One Dance,0.00784,0.791,0.619,0.00423,0.351,-5.886,1,0.0532,103.989,4,0.371,2977200,America,1xznGGDReH1oQq0xzbwXa3
40,Side To Side,0.0408,0.648,0.738,0.0,0.292,-5.883,0,0.247,159.145,4,0.603,2897525,America,4pLwZjInHj3SimIyN9SnOz
41,Sneakin’,0.00496,0.806,0.558,1.45e-06,0.16,-6.538,1,0.172,85.011,4,0.26,2881432,America,4ckuS4Nj4FZ7i3Def3Br8W
42,Some Kind Of Drug (feat. Marc E. Bassy),0.0705,0.634,0.525,0.0,0.0729,-8.968,1,0.47,130.271,4,0.49,2823622,America,1Bqxj0aH5KewYHKUg1IdrF
43,Both (feat. Drake),0.119,0.85,0.405,0.000118,0.0707,-7.509,0,0.225,139.976,4,0.344,2804832,America,5tFep7dXGd7vEJ668wTPux
44,Just Hold On,0.00383,0.647,0.932,1.5e-06,0.0574,-3.515,1,0.0824,114.991,4,0.374,2772235,America,3EmmCZoqpWOTY1g2GBwJoR
45,Starving,0.371,0.636,0.633,0.0,0.102,-4.23,1,0.126,99.721,4,0.512,2772210,America,1qOLh0tI7trd1zdDKxYZTe
46,Love Me Now,0.591,0.495,0.762,0.0,0.0763,-3.842,1,0.0862,123.893,4,0.708,2745033,America,6nxQdXa1uAL0rY72wPZu89
47,Mercy,0.137,0.469,0.68,0.0,0.11,-4.921,0,0.117,147.734,4,0.374,2724747,America,4TZy1wLyHec06pwgFYDh1a
48,In the Name of Love,0.0592,0.49,0.485,0.0,0.337,-6.237,0,0.0406,133.889,4,0.196,2697786,America,04DwTuZ2VBdJCCC5TROn7L
49,You Was Right,0.069,0.843,0.359,0.0,0.12,-7.417,1,0.461,81.987,4,0.156,2623650,America,2ANLarE8yHVsLWW21nj79M
50,goosebumps,0.0847,0.841,0.728,0.0,0.149,-3.37,1,0.0484,130.049,4,0.43,2617199,America,6gBFPUFcJLzWGx4lenP6h2
