,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Vermissen (feat. Henning May),0.169,0.718,0.667,0.0,0.0674,-5.008,0,0.0551,89.029,4,0.48,8014115,Germany,1SSzM044DUbVpYNNHWIhYJ
1,Ohne Sinn,0.104,0.712,0.746,0.0,0.139,-6.831,0,0.0689,160.008,4,0.83,2881277,Germany,7KO3iofeNz34vOQgSnKuU1
2,bad guy,0.328,0.701,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,2824588,Germany,2Fxmhks0bxGSBdJ92vM42m
3,Next,0.0199,0.825,0.749,0.0,0.14,-4.805,0,0.182,154.943,4,0.31,2796282,Germany,1x4MJYA9mJRph3fygU51K4
4,Rolex,0.346,0.813,0.59,0.0,0.0335,-6.542,0,0.345,91.985,4,0.716,2676933,Germany,38lQ7lYhN3eSWepnZHaiBF
5,Cherry Lady,0.877,0.838,0.549,0.000964,0.115,-7.145,0,0.0755,114.445,4,0.654,2506962,Germany,3r1cV21xPMkgCmxk8VqWOB
6,Old Town Road (feat. Billy Ray Cyrus) - Remix,0.0533,0.878,0.619,0.0,0.113,-5.56,1,0.102,136.041,4,0.639,2391623,Germany,6u7jPi22kF8CTQ3rb9DHE7
7,cOcO MAmA,0.176,0.515,0.59,2.47e-06,0.141,-6.761,0,0.217,99.785,4,0.374,2338325,Germany,0oOPa0AlLnjCO6eci0HIdH
8,Old Town Road,0.0361,0.908,0.517,1.73e-06,0.0949,-6.063,1,0.129,136.019,4,0.471,2280968,Germany,53CJANUxooaqGOtdsBTh7O
9,Mary,0.03,0.652,0.702,0.0,0.0831,-8.124,1,0.0803,151.995,4,0.82,2176749,Germany,6BZhkqUtaFJm57Hm5TTQSH
10,Wie im Traum,0.292,0.82,0.734,0.0,0.341,-5.724,0,0.137,101.048,4,0.474,2132943,Germany,3ld409h4DdrdPJzEdeU1WS
11,SOS,0.272,0.802,0.645,0.0,0.119,-6.181,0,0.0715,100.001,4,0.376,2118135,Germany,6nDKrPlXdpomGBgAlO7UdP
12,Blackberry Sky,0.302,0.821,0.577,0.00341,0.0635,-8.545,0,0.0587,102.989,4,0.689,1949300,Germany,11rBlJlRoWNj69twOOki03
13,Harami,0.236,0.645,0.774,0.0,0.128,-4.839,0,0.344,86.692,4,0.635,1929209,Germany,5xIODxqlpUnRVA9ewZUCug
14,Quarterback,0.266,0.791,0.594,1.72e-05,0.11,-5.983,1,0.273,86.034,4,0.577,1874952,Germany,0WGG3xWyW6AlXOaW6CHu4A
