,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,rockstar,Post Malone,2061074,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,Camila Cabello,1158983,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,Gucci Gang,Lil Pump,940091,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
4,Wolves,Selena Gomez,916091,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
5,What Lovers Do (feat. SZA),Maroon 5,828711,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
6,Silence,Marshmello,801418,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
7,1-800-273-8255,Logic,781349,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
8,New Rules,Dua Lipa,747428,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
9,Bank Account,21 Savage,738237,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
10,Let You Down,NF,696948,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
11,Dusk Till Dawn - Radio Edit,ZAYN,691280,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
12,Too Good At Goodbyes - Edit,Sam Smith,678529,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
13,I Fall Apart,Post Malone,669049,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
14,MotorSport,Migos,662171,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
15,Sorry Not Sorry,Demi Lovato,656332,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
16,Perfect,Ed Sheeran,647085,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
17,Unforgettable,French Montana,639445,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
18,Bodak Yellow,Cardi B,632741,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
