,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Lucky You (feat. Joyner Lucas),Eminem,1731714,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
2,I Love It (& Lil Pump),Kanye West,1649178,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
3,SICKO MODE,Travis Scott,1428206,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
4,In My Feelings,Drake,1240997,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
5,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,1098936,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
6,Eastside (with Halsey & Khalid),benny blanco,1092620,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
7,The Ringer,Eminem,1077590,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
8,Happier,Marshmello,1031924,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,Promises (with Sam Smith),Calvin Harris,983375,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
10,Lucid Dreams,Juice WRLD,949223,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
11,Nonstop,Drake,927611,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
12,Taste (feat. Offset),Tyga,913971,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
13,Girls Like You (feat. Cardi B),Maroon 5,900638,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
14,Not Alike (feat. Royce Da 5'9),Eminem,874264,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
15,No Brainer,DJ Khaled,874072,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
16,Fall,Eminem,835247,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
17,Body (feat. brando),Loud Luxury,788402,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
18,Better Now,Post Malone,775641,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
19,breathin,Ariana Grande,772797,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
20,Youngblood,5 Seconds of Summer,759874,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
21,I Like It,Cardi B,728208,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
22,Jackie Chan,Ti?sto,706864,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
23,Greatest,Eminem,697497,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
24,SAD!,XXXTENTACION,657329,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
25,Kamikaze,Eminem,637465,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
26,STARGAZING,Travis Scott,634010,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
27,In My Mind,Dynoro,625933,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
28,Natural,Imagine Dragons,605468,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
29,Be Alright,Dean Lewis,594171,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
30,Electricity (with Dua Lipa),Silk City,591738,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
31,God is a woman,Ariana Grande,587138,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
32,Moonlight,XXXTENTACION,586879,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
33,Yes Indeed,Lil Baby,558561,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
34,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,539465,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
35,Rise,Jonas Blue,526356,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
36,Self Care,Mac Miller,521395,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
37,SWISH,Tyga,514213,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
38,God's Plan,Drake,506137,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
39,Nice For What,Drake,493683,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
40,Normal,Eminem,493349,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
41,Stepping Stone,Eminem,481731,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
42,Venom - Music From The Motion Picture,Eminem,477011,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
43,Beautiful (feat. Camila Cabello),Bazzi,473258,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
