,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,In My Feelings,Drake,2038635,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,SICKO MODE,Travis Scott,1685904,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
3,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,1374287,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
4,No Brainer,DJ Khaled,1276780,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
5,Girls Like You (feat. Cardi B),Maroon 5,1104812,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
6,STARGAZING,Travis Scott,1095455,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
7,Eastside (with Halsey & Khalid),benny blanco,1080627,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
8,Taste (feat. Offset),Tyga,1062670,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
9,I Like It,Cardi B,1035158,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,Lucid Dreams,Juice WRLD,1024381,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
11,Better Now,Post Malone,1023678,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
12,Jackie Chan,Ti?sto,954709,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
13,Body (feat. brando),Loud Luxury,942770,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
14,Nonstop,Drake,849282,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
15,Youngblood,5 Seconds of Summer,793713,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
16,SAD!,XXXTENTACION,732720,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
17,God is a woman,Ariana Grande,707464,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
18,Solo (feat. Demi Lovato),Clean Bandit,678319,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
19,Nice For What,Drake,640985,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
20,Rise,Jonas Blue,634280,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
21,In My Mind,Dynoro,592235,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
22,Moonlight,XXXTENTACION,591903,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
23,God's Plan,Drake,591439,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
24,YOSEMITE,Travis Scott,589036,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
25,Ocean (feat. Khalid),Martin Garrix,579546,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
26,DonÅft Matter To Me (with Michael Jackson),Drake,552672,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
27,Psycho (feat. Ty Dolla $ign),Post Malone,549203,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
28,One Kiss (with Dua Lipa),Calvin Harris,548244,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
29,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,536723,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
30,Born To Be Yours,Kygo,531228,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
31,Barbie Dreams,Nicki Minaj,525220,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B
