,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,In My Feelings,Drake,3179954,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
2,DonÅft Matter To Me,Drake,1911418,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
3,Nonstop,Drake,1905172,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
4,I Like It,Cardi B,1349186,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
5,Better Now,Post Malone,1325886,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
6,Lucid Dreams,Juice WRLD,1283948,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
7,Girls Like You (feat. Cardi B),Maroon 5,1282392,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
8,Taste (feat. Offset),Tyga,1228090,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
9,Nice For What,Drake,1189936,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
10,Jackie Chan,Ti?sto,1179048,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
11,SAD!,XXXTENTACION,1137458,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
12,I'm Upset,Drake,1129381,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
13,Mob Ties,Drake,1107235,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
14,God's Plan,Drake,1024673,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
15,Body,Loud Luxury,960527,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
16,Emotionless,Drake,892062,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
17,One Kiss (with Dua Lipa),Calvin Harris,885186,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
18,Moonlight,XXXTENTACION,841693,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
19,Ocean (feat. Khalid),Martin Garrix,821392,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
20,Youngblood,5 Seconds of Summer,801772,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
21,CanÅft Take A Joke,Drake,769369,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
22,Elevate,Drake,755057,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
23,Back To You,Selena Gomez,746807,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
24,Solo (feat. Demi Lovato),Clean Bandit,734400,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
25,no tears left to cry,Ariana Grande,703269,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
26,Yes Indeed,Lil Baby,696998,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
27,Psycho (feat. Ty Dolla $ign),Post Malone,682724,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
28,Look Alive (feat. Drake),BlocBoy JB,649437,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
29,Blue Tint,Drake,637578,https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g
30,Talk Up,Drake,617998,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP
31,Born To Be Yours,Kygo,610710,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
32,8 Out Of 10,Drake,605707,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN
33,Bed (feat. Ariana Grande),Nicki Minaj,588784,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
34,Summer Games,Drake,571874,https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL
35,Survival,Drake,568375,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
36,rockstar (feat. 21 Savage),Post Malone,567549,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
37,Ball For Me (feat. Nicki Minaj),Post Malone,563819,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
38,APESHIT,The Carters,556559,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
39,changes,XXXTENTACION,550747,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
40,Jocelyn Flores,XXXTENTACION,540283,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
41,After Dark,Drake,535893,https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp
42,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,533092,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
43,All Mine,Kanye West,532459,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
44,SandraÅfs Rose,Drake,528567,https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq
45,Playinwitme (feat. Kehlani),KYLE,523011,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
46,ThatÅfs How You Feel,Drake,508761,https://open.spotify.com/track/0SVsEdvot6vU4byv5yW0oj
47,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,505735,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
48,Nevermind,Dennis Lloyd,488171,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
49,Somebody,The Chainsmokers,479888,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
50,Rise,Jonas Blue,477592,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
51,Plug Walk,Rich The Kid,459745,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
52,lovely (with Khalid),Billie Eilish,458352,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
53,Simple,Florida Georgia Line,456005,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
54,OTW,Khalid,449879,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
55,Finesse,Drake,449784,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn
56,Jaded,Drake,431631,https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx
57,Guatemala - From Swaecation,Rae Sremmurd,428277,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
58,The Middle,Zedd,419544,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
59,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,407176,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
60,Peak,Drake,405303,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV
61,Yikes,Kanye West,403860,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
62,Boo'd Up,Ella Mai,391633,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
63,Fuck Love (feat. Trippie Redd),XXXTENTACION,391240,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
64,Walk It Talk It,Migos,385388,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
65,Ratchet Happy Birthday,Drake,381807,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy
66,All Girls Are The Same,Juice WRLD,381576,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
67,Is There More,Drake,374428,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT
68,This Is America,Childish Gambino,374162,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
69,Havana (feat. Young Thug),Camila Cabello,371966,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
70,Love Lies (with Normani),Khalid,366898,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
71,FRIENDS,Marshmello,359287,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
72,Final Fantasy,Drake,355798,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j
73,High Hopes,Panic! At The Disco,354927,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
74,Champion (feat. Travis Scott),NAV,354386,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
75,JAPAN,Famous Dex,351312,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
76,14-Mar,Drake,327472,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH
77,Mine,Bazzi,327121,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
78,Ric Flair Drip (& Metro Boomin),Offset,326584,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
79,Start Again (feat. Logic),OneRepublic,324786,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
80,2002,Anne-Marie,323793,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
81,Drug Addicts,Lil Pump,320907,https://open.spotify.com/track/6tpHfEM8eaETzlPOARYWfZ
82,I'm a Mess,Bebe Rexha,314911,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
83,Bigger Than You (feat. Drake & Quavo),2 Chainz,311421,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
84,Audio,Sia,308905,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
85,Shape of You,Ed Sheeran,308700,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
86,Everybody Dies In Their Nightmares,XXXTENTACION,308100,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
87,Look At Me!,XXXTENTACION,304385,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
88,Growing Pains,Alessia Cara,304053,https://open.spotify.com/track/003eoIwxETJujVWmNFMoZy
89,Like To Be You feat. Julia Michaels,Shawn Mendes,304031,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
90,I Fall Apart,Post Malone,301710,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
