,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Youngblood,0.0169,0.596,0.854,0.0,0.124,-5.114,0,0.463,120.274,4,0.152,2120898,Australia,55S2PQgSMYAhgoTCcGCDfw
1,Better Now,0.331,0.68,0.578,0.0,0.135,-5.804,1,0.04,145.038,4,0.341,1837395,Australia,7dt6x5M1jzdTEt8oCbisTK
2,All Mine,0.125,0.925,0.308,0.0,0.0933,-6.562,0,0.338,122.099,4,0.265,1345381,Australia,3qnoOm4fwZPBS116f5hpgF
3,Nice For What,0.0934,0.567,0.913,0.000124,0.114,-6.471,1,0.0736,93.35,4,0.792,1230628,Australia,1cTZMwcBJT0Ka3UJPXOeeN
4,This Is America,0.117,0.854,0.463,0.0,0.354,-6.159,1,0.137,120.024,4,0.549,1171270,Australia,0b9oOr2ZgvyQu88wzixux9
5,Love Lies (with Normani),0.0956,0.708,0.648,0.0,0.134,-5.626,1,0.0449,143.955,4,0.338,1152074,Australia,45Egmo7icyopuzJN0oMEdk
6,Back To You,0.0984,0.6,0.683,1.26e-06,0.11,-6.271,1,0.0493,102.036,4,0.494,1143886,Australia,514rhnksEwHUh6LxXsQ4Y9
7,lovely (with Khalid),0.934,0.351,0.296,0.0,0.095,-10.109,0,0.0333,115.284,4,0.12,1141100,Australia,0u2P5u6lvoDfwTYjAADbn4
8,Ghost Town,0.0954,0.572,0.543,0.0,0.329,-4.251,0,0.0287,83.364,4,0.329,1122936,Australia,6Bg7MznA9X0dIhlAsLyBYj
9,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,4,0.592,1109674,Australia,7ef4DlsgrMEH11cDZd32M6
10,no tears left to cry,0.0375,0.703,0.696,5.65e-06,0.274,-5.482,1,0.0529,121.969,4,0.366,1072237,Australia,5SxkdsY1ufZzoq9iXceLw9
11,Yikes,0.145,0.676,0.777,0.0,0.228,-3.241,0,0.357,173.931,4,0.226,1032034,Australia,2r4JRwcbIeuAzWjH4YXlLs
12,OTW,0.183,0.652,0.678,3.26e-05,0.106,-6.183,1,0.0541,72.989,4,0.28,955594,Australia,6Hgh47WXVKtXN5zGOu0hjI
13,Psycho (feat. Ty Dolla $ign),0.546,0.75,0.56,0.0,0.111,-8.094,1,0.105,140.06,4,0.459,929051,Australia,3swc6WTsr7rl9DqQKQA55C
14,I Said Hi,0.00753,0.317,0.86,0.0,0.0554,-3.798,1,0.132,72.101,4,0.352,923928,Australia,2MuOQdl7uyEteKYCQtG4XE
15,2002,0.0372,0.697,0.683,0.0,0.137,-2.881,0,0.117,96.133,4,0.603,908818,Australia,6SFStUDQZNaGPKWOx9ZiJB
16,Lucid Dreams,0.349,0.511,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218,879170,Australia,0X8DcetL926BYiPJYstJTc
17,Wouldn't Leave,0.494,0.555,0.433,0.0,0.313,-8.559,1,0.546,164.236,4,0.352,839857,Australia,3dG6tjetoR4GMmUGZUprLt
18,Nevermind,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0,0.201,99.977,4,0.0793,838505,Australia,63SevszngYpZOwf63o61K4
19,I Like It,0.099,0.816,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65,827308,Australia,58q2HKrzhC3ozto2nDdN4z
20,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,1,0.103,77.176,4,0.373,816974,Australia,2XW4DbS6NddZxRPm5rMCeY
21,1950,0.648,0.6,0.535,4.7e-06,0.162,-7.043,1,0.107,71.912,4,0.269,795068,Australia,0CZ8lquoTX2Dkg7Ak2inwA
22,Violent Crimes,0.374,0.665,0.417,0.0,0.186,-6.731,0,0.524,110.111,4,0.04,791763,Australia,2VYb3Fb5iK5Y8HGZ8oEEkp
23,I Thought About Killing You,0.822,0.742,0.407,0.0,0.0541,-6.938,1,0.426,116.064,4,0.39,784668,Australia,6EuE9M1viu9gkdFSafia9o
24,Just Friends,0.105,0.639,0.685,0.0,0.143,-4.571,0,0.049,110.041,4,0.363,762482,Australia,1quuqraz6z6RusyJZtyDcm
25,Call Out My Name,0.218,0.489,0.598,0.0,0.35,-4.929,1,0.036,134.045,3,0.172,748677,Australia,1gm616Plq4ScqNi7TVkZ5N
26,No Mistakes,0.039,0.64,0.643,0.0,0.109,-2.442,0,0.0625,80.025,4,0.335,719012,Australia,1DdgqEZk4Hqfpl3drdXJun
27,Youth feat. Khalid,0.569,0.518,0.596,0.0,0.133,-6.653,0,0.124,100.28,4,0.326,709534,Australia,5SwEgzUFDHwpWHKrbnP32Z
28,Hurt Somebody (With Julia Michaels),0.361,0.83,0.557,0.0,0.249,-5.146,1,0.118,114.966,4,0.492,687417,Australia,026IC4Vj88QjLlnIPDExhz
29,Girls Like You (feat. Cardi B),0.568,0.851,0.541,0.0,0.13,-6.825,1,0.0505,124.959,4,0.448,685716,Australia,6FRLCMO5TUHTexlWo8ym1W
30,Remind Me to Forget,0.158,0.689,0.505,0.0,0.138,-6.389,1,0.0933,99.017,4,0.312,680536,Australia,6xTU6B6nFwKKTSZ9ySXS80
31,FRIENDS,0.205,0.626,0.88,0.0,0.128,-2.384,0,0.0504,95.079,4,0.534,678478,Australia,08bNPGLD8AhKpnnERrAc6G
32,The Middle,0.208,0.748,0.652,0.0,0.128,-3.02,1,0.058,106.914,4,0.431,675802,Australia,2ARqIya5NAuvFVHSN3bL0m
33,Playinwitme (feat. Kehlani),0.339,0.689,0.584,0.0,0.297,-5.768,0,0.119,156.572,4,0.676,662781,Australia,4F1yvJfQ7gJkrcgFJQDjOr
34,rockstar (feat. 21 Savage),0.124,0.585,0.52,7.01e-05,0.131,-6.136,0,0.0712,159.801,4,0.129,647806,Australia,0e7ipj03S05BNilyu5bRzt
35,Somebody,0.186,0.532,0.616,0.0,0.0928,-7.074,0,0.0328,101.883,4,0.292,606918,Australia,3pWcj8hxj3fsb9TDAcMpEl
36,Nothing to Regret,0.243,0.697,0.521,0.0,0.189,-6.519,1,0.031,91.998,4,0.331,604705,Australia,3C2xQqHVkhA1Ht17SzPRke
37,Solo (feat. Demi Lovato),0.0441,0.737,0.636,6.66e-05,0.35,-4.546,0,0.0437,105.005,4,0.565,601733,Australia,6kPJZM97LwdG9QIsT7khp6
38,I'm Upset,0.263,0.899,0.592,0.0,0.0831,-7.901,0,0.333,149.953,4,0.504,594455,Australia,54oMZ3blwWwuPN4wEoG5mk
39,I Fall Apart,0.0689,0.556,0.538,0.0,0.196,-5.408,0,0.0382,143.95,4,0.291,584007,Australia,75ZvA4QfFiZvzhj2xkaWAh
40,Praise The Lord (Da Shine) (feat. Skepta),0.0609,0.854,0.569,0.0816,0.1,-8.151,0,0.106,80.015,4,0.294,580652,Australia,7ycWLEP1GsNjVvcjawXz3z
41,Freaky Friday (feat. Chris Brown),0.147,0.755,0.599,0.0,0.109,-5.042,1,0.224,133.123,4,0.755,561012,Australia,10Igtw8bSDyyFs7KIsKngZ
42,In My Blood,0.0582,0.622,0.709,0.0,0.126,-7.32,1,0.0669,140.018,4,0.488,550949,Australia,21YnmkSDhUkmkkni22Svc4
43,Flames,0.0723,0.609,0.726,8.45e-06,0.0895,-4.346,0,0.0414,93.958,4,0.362,546107,Australia,33IOhptvC2Qoy2UhjiHXLV
44,Look Alive (feat. Drake),0.00104,0.922,0.581,5.86e-05,0.105,-7.495,1,0.27,140.022,4,0.595,534328,Australia,4qKcDkK6siZ7Jp1Jb4m0aL
45,Taste (feat. Offset),0.0236,0.884,0.559,0.0,0.101,-7.442,1,0.12,97.994,4,0.342,530267,Australia,5IaHrVsrferBYDm0bDyABy
46,Meant to Be (feat. Florida Georgia Line),0.047,0.643,0.783,0.0,0.083,-6.458,1,0.0856,154.084,4,0.579,526721,Australia,7iDa6hUg2VgEL1o1HjmfBn
47,Saturday Sun,0.484,0.637,0.864,0.0,0.222,-4.381,1,0.0468,99.995,4,0.706,526359,Australia,2RiBogNRfulkNf7fVbPOrJ
48,All The Stars (with SZA),0.0605,0.698,0.633,0.000194,0.0926,-4.946,1,0.0597,96.924,4,0.552,504169,Australia,3GCdLUSnKSMJhs4Tj6CV3s
49,SAD!,0.258,0.74,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,502118,Australia,3ee8Jmje8o58CHK66QrVC2
50,IDGAF,0.0403,0.836,0.544,0.0,0.0824,-5.975,1,0.0943,97.028,4,0.51,462857,Australia,76cy1WJvNGJTj78UqeA5zr
51,I Wanna Know (feat. Bea Miller),0.0253,0.661,0.725,0.0,0.123,-4.859,1,0.0563,119.927,4,0.605,459073,Australia,18W92Zm1KjLCbUIszOhpkD
52,Paranoid,0.038,0.625,0.536,2.31e-05,0.167,-5.428,1,0.0776,159.914,4,0.253,454000,Australia,3fpVWegR6YOS1Yk5HSMYIq
53,Dazed & Confused,0.102,0.688,0.5,0.0,0.355,-7.411,1,0.138,127.906,3,0.418,444001,Australia,2pyjbGTpJCPjMYwCbdymiF
54,Bloom,0.031,0.708,0.701,0.0,0.392,-5.196,1,0.0328,120.932,4,0.504,423857,Australia,1hSOt9IeshMkuKP9ri4hOf
55,Fire,0.0256,0.679,0.69,8.92e-06,0.07,-2.744,0,0.054,99.949,4,0.648,415870,Australia,3BZkEOJwKUYRlkLWZB1izC
56,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,406884,Australia,7qiZfU4dY1lWllzX7mPBI3
