,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Despacito - Remix,0.229,0.694,0.815,0.0,0.0924,-4.328,1,0.12,88.931,4,0.813,1403283,Australia,5CtI0qwDJkDQGwXD1H1cLb
1,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.0329,0.671,0.672,0.0,0.118,-3.094,0,0.0688,97.979,4,0.632,1257568,Australia,1OAh8uOEOvTDqkKFsKksCi
2,Strip That Down,0.246,0.869,0.485,0.0,0.0765,-5.595,1,0.0545,106.028,4,0.527,1101954,Australia,6EpRaXYhGOB3fj4V2uDkMJ
3,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",0.0552,0.609,0.668,0.0,0.167,-4.284,1,0.0367,80.924,4,0.811,1089580,Australia,3DXncPQOG4VBw3QHh3S817
4,2U (feat. Justin Bieber),0.219,0.548,0.65,0.0,0.225,-5.827,0,0.0591,144.937,4,0.557,1003961,Australia,3A7qX2QjDlPnazUsRk5y0M
5,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.0642,0.893,0.745,0.0,0.0943,-3.105,0,0.0571,101.018,4,0.872,981486,Australia,5bcTCxgc7xVfSaMV3RuVke
6,Mama,0.091,0.739,0.792,0.0,0.0516,-4.256,0,0.0418,104.016,4,0.547,929985,Australia,0NiXXAI876aGImAd6rTj8w
7,Attention,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0,0.0432,100.041,4,0.777,885026,Australia,4iLqG9SeJSnt0cSPICSjxv
8,Slow Hands,0.0142,0.728,0.426,0.0,0.0546,-6.69,1,0.0509,85.908,4,0.844,856753,Australia,167NczpNbRF7oWakJaY3Hh
9,Thunder,0.00683,0.6,0.81,0.21,0.155,-4.749,1,0.0479,167.88,4,0.298,853823,Australia,0tKcYR2II1VCQWT79i5NrW
10,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,844916,Australia,3B54sVLJ402zGa6Xm4YGNe
11,HUMBLE.,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0,0.102,150.011,4,0.421,830015,Australia,7KXjTSCq5nL1LoYtL7XAwS
12,There's Nothing Holdin' Me Back,0.381,0.857,0.8,0.0,0.0913,-4.035,1,0.0583,121.996,4,0.966,782790,Australia,79cuOz3SPQTuFrp8WgftAu
13,Pretty Girl - Cheat Codes X CADE Remix,0.15,0.703,0.868,0.132,0.104,-4.661,0,0.0291,121.03,4,0.733,767847,Australia,1NDxZ7cFAo481dtYWdrUnR
14,There for You,0.124,0.611,0.644,0.0,0.124,-7.607,0,0.0553,105.969,4,0.13,760589,Australia,6jA8HL9i4QGzsj6fjoxp8Y
15,Redbone,0.172,0.745,0.356,0.00943,0.123,-10.425,1,0.0941,160.033,4,0.607,753535,Australia,3kxfsdsCpFgN412fpnW85Y
16,Congratulations,0.215,0.63,0.804,0.0,0.253,-4.183,1,0.0363,123.146,4,0.492,733546,Australia,3a1lNhkSLSkpJE4MSHpDu9
17,Your Song,0.158,0.855,0.624,0.0,0.0513,-4.093,1,0.0488,117.959,4,0.962,725866,Australia,4c2W3VKsOFoIg2SFaO6DY5
18,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,708296,Australia,7qiZfU4dY1lWllzX7mPBI3
19,Bad Liar,0.175,0.953,0.41,0.0,0.0768,-6.543,1,0.0705,121.074,4,0.718,693160,Australia,1sCxVKWImDZSZKvG0U9B23
20,Symphony (feat. Zara Larsson),0.259,0.707,0.629,1.6e-05,0.138,-4.581,0,0.0563,122.863,4,0.457,635685,Australia,1x5sYLZiu9r5E43kMlt9f8
21,No Promises (feat. Demi Lovato),0.0575,0.741,0.667,0.0,0.106,-5.445,1,0.134,112.956,4,0.595,633745,Australia,1louJpMmzEicAn7lzDalPW
22,Something Just Like This,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0,0.0317,103.019,4,0.446,622861,Australia,6RUKPb4LETWmmr3iAEQktW
23,XO TOUR Llif3,0.00264,0.732,0.75,0.0,0.109,-6.366,0,0.231,155.096,4,0.401,619663,Australia,2eMwDehkIC1j68U6FA3Eiq
24,Most Girls,0.0416,0.755,0.57,0.0,0.0891,-7.132,1,0.0888,102.991,4,0.406,602602,Australia,2mfUa8bLs2s5N4VaqJZ4lZ
25,Now Or Never,0.107,0.67,0.585,1.11e-06,0.131,-4.861,0,0.0354,110.03,4,0.447,596933,Australia,7i2DJ88J7jQ8K7zqFX2fW8
26,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.075,0.696,0.817,0.0,0.187,-3.862,1,0.109,98.064,4,0.782,594221,Australia,6kex4EBAj0WHXDKZMEJaaF
27,Stay (with Alessia Cara),0.232,0.679,0.634,0.0,0.115,-5.024,0,0.0654,102.013,4,0.498,589308,Australia,0dA2Mk56wEzDgegdC6R17g
28,Location,0.33,0.736,0.449,0.000162,0.0898,-11.462,0,0.425,80.126,4,0.326,587527,Australia,152lZdxL1OR0ZMW6KquMif
29,Signs,0.0864,0.801,0.727,0.00406,0.112,-4.687,1,0.0606,107.371,4,0.218,583231,Australia,5EnYT6F7wEcdege6mDHEfO
30,Slide (feat. Frank Ocean & Migos),0.498,0.736,0.795,1.21e-06,0.254,-3.299,0,0.0545,104.066,4,0.511,583182,Australia,7tr2za8SQg2CI8EDgrdtNl
31,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",0.132,0.738,0.814,9.64e-06,0.126,-4.414,0,0.0999,119.041,4,0.483,582680,Australia,3Ytr1SUCUi6J3L9dRFx5iH
32,Malibu,0.0577,0.565,0.782,4.16e-05,0.0757,-6.413,1,0.0506,140.004,4,0.4,573105,Australia,2habSXqcJGExM6JJyskY7O
33,Glorious (feat. Skylar Grey),0.0323,0.731,0.794,2.59e-05,0.112,-5.126,0,0.0522,139.994,4,0.356,548161,Australia,3HVr6jTVwBHBa2flM0eURR
34,Galway Girl,0.0735,0.624,0.876,0.0,0.327,-3.374,1,0.1,99.943,4,0.781,545660,Australia,0afhq8XCExXpqazXczTSve
35,Crying in the Club,0.334,0.334,0.617,0.0,0.163,-5.834,0,0.383,85.227,4,0.603,538359,Australia,1SJtlNRJDeYHioymcvsqev
36,Waves,0.163,0.518,0.776,0.0,0.0884,-5.791,0,0.0444,156.894,4,0.387,495607,Australia,64xJ1MMFxxK6osZxJH857T
37,It Ain't Me (with Selena Gomez),0.119,0.64,0.533,0.0,0.0864,-6.596,1,0.0706,99.968,4,0.515,490749,Australia,3eR23VReFzcdmS7TYCrhCe
38,1-800-273-8255,0.569,0.62,0.574,0.0,0.19,-7.788,0,0.0479,100.023,4,0.357,486599,Australia,5tz69p7tJuGPeMGwNTxYuV
39,That's What I Like,0.013,0.853,0.56,0.0,0.0944,-4.961,1,0.0406,134.066,4,0.86,469939,Australia,0KKkJNfGyhkQ5aFogxQAPU
40,Moments (feat. Gavin James),0.387,0.632,0.724,0.0,0.0991,-7.183,1,0.326,82.227,4,0.311,468537,Australia,6SlJooJullmwjBsrnRNROA
41,Fake Magic,0.0408,0.726,0.862,0.2,0.63,-2.984,0,0.104,101.982,4,0.701,457466,Australia,0lvXfUug5YmOHOyHgXufqF
42,Mask Off,0.0102,0.833,0.434,0.0219,0.165,-8.795,1,0.431,150.062,4,0.281,446761,Australia,3rOSwuTsUlJp0Pu0MkN8r8
43,Rollin (feat. Future & Khalid),0.446,0.753,0.76,3.13e-05,0.182,-4.518,0,0.0859,91.953,4,0.657,445742,Australia,0lMbuWUpfTWhEmOKxppEau
44,Passionfruit,0.256,0.809,0.463,0.085,0.109,-11.377,1,0.0396,111.98,4,0.364,434522,Australia,7hDc8b7IXETo14hHIHdnhd
45,Believer,0.0524,0.779,0.787,0.0,0.14,-4.305,0,0.108,124.982,4,0.708,420721,Australia,0CcQNd8CINkwQfe1RDtGV6
46,The Cure,0.0745,0.696,0.503,0.0,0.0869,-4.842,1,0.0356,99.977,4,0.559,407364,Australia,51PIvodunv6NmX5250zxAh
47,Swish Swish,0.0196,0.836,0.716,1.83e-05,0.101,-5.211,0,0.0549,119.938,4,0.534,379407,Australia,2kVHAQKVtczchKctctzbtK
48,iSpy (feat. Lil Yachty),0.378,0.746,0.653,0.0,0.229,-6.745,1,0.289,75.016,4,0.672,371893,Australia,2EEeOnHehOozLq4aS0n6SL
49,Body Like A Back Road,0.447,0.732,0.458,0.0,0.136,-7.225,1,0.0311,98.938,4,0.661,370100,Australia,7mldq42yDuxiUNn08nvzHO
50,Green Light,0.0162,0.616,0.714,1.23e-05,0.0817,-7.792,1,0.0982,128.924,4,0.24,357238,Australia,0gbBzIqrECJOEPvQJIBFs5
