,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,1831370,Canada,7ytR5pFWmSjzHJIeQkgog4
1,Roses - Imanbek Remix,0.0167,0.77,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898,1463245,Canada,24Yi9hE78yPEbZ4kxyoXAI
2,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,1127059,Canada,0VjIjW4GlUZAMYd2vXMi3b
3,Party Girl,0.749,0.728,0.431,0.0,0.0996,-9.966,0,0.0622,130.022,4,0.629,1049502,Canada,5RqR4ZCCKJDcBLIn4sih9l
4,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,1027203,Canada,6UelLqGlWMcVH1E5c4H7lY
5,Savage Love (Laxed - Siren Beat),0.234,0.767,0.481,0.0,0.269,-8.52,0,0.0803,150.076,4,0.761,1017317,Canada,1xQ6trAsedVPCdbtDAmk0c
6,Toosie Slide,0.289,0.83,0.49,3.04e-06,0.113,-8.82,0,0.209,81.604,4,0.845,894544,Canada,466cKvZn1j45IpxDdYZqdA
7,Rain On Me (with Ariana Grande),0.021,0.672,0.855,0.0,0.323,-3.764,1,0.0397,123.056,4,0.646,871281,Canada,7ju97lgwC2rKQ6wwsf9no9
8,death bed (coffee for your head),0.731,0.726,0.431,0.0,0.696,-8.765,0,0.135,144.026,4,0.348,862783,Canada,7eJMfftS33KTjuF7lTsMCx
9,Blueberry Faygo,0.207,0.774,0.554,0.0,0.132,-7.909,1,0.0383,99.034,4,0.349,851623,Canada,22LAwLoDA5b4AaGSkg6bKW
10,Intentions (feat. Quavo),0.3,0.806,0.546,0.0,0.102,-6.637,1,0.0575,147.986,4,0.874,799540,Canada,4umIPjkehX1r7uhmGvXiSV
11,THE SCOTTS,0.233,0.716,0.537,0.0,0.157,-7.648,0,0.0514,129.979,4,0.28,786162,Canada,39Yp9wwQiSRIDOvrVg7mbk
12,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,779521,Canada,1rgnBhdG2JDFTbYkYRZAku
13,Sunday Best,0.183,0.878,0.525,0.0,0.0714,-6.832,1,0.0578,112.022,4,0.694,757782,Canada,1Cv1YLb4q0RzL6pybtaMLo
14,Don't Start Now,0.0123,0.793,0.793,0.0,0.0951,-4.521,0,0.083,123.95,4,0.679,756287,Canada,3PfIrDoz19wz7qK7tYeu62
15,Breaking Me,0.223,0.789,0.72,0.0,0.129,-5.652,0,0.218,122.031,4,0.664,753149,Canada,3H7ihDc1dqLriiWXwsc2po
16,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,742592,Canada,0nbXyq5TXYPCO7pr3N8S4I
17,ily (i love you baby) (feat. Emilee),0.0686,0.674,0.774,0.00188,0.393,-7.567,0,0.0892,112.05,4,0.33,728553,Canada,62aP9fBQKYKxi7PDXwcUAS
18,MAMACITA,0.19,0.88,0.626,0.000755,0.094,-7.062,1,0.0473,105.01,4,0.441,702866,Canada,24IgCW19L8lXKyFZwzFtD3
19,WHATS POPPIN,0.017,0.923,0.604,0.0,0.272,-6.671,0,0.245,145.062,4,0.826,672284,Canada,1jaTQ3nqY3oAAYyCTbIvnM
20,Savage Remix (feat. Beyonc?),0.016,0.822,0.743,0.0,0.127,-4.772,0,0.28,84.459,4,0.636,658975,Canada,5v4GgrXPMghOnBBLmveLac
21,Break My Heart,0.167,0.73,0.729,1.39e-06,0.349,-3.434,0,0.0883,113.013,4,0.467,647006,Canada,017PF4Q3l4DBUiWoXk4OWT
22,Be Kind (with Halsey),0.00776,0.63,0.633,0.0,0.0541,-7.088,1,0.0457,93.995,4,0.452,634326,Canada,3Z8FwOEN59mRMxDCtb8N0A
23,Stuck with U (with Justin Bieber),0.223,0.597,0.45,0.0,0.382,-6.658,1,0.0418,178.765,3,0.537,631347,Canada,4HBZA5flZLE435QTztThqH
24,The Bigger Picture,0.0127,0.59,0.618,0.0,0.244,-5.756,1,0.334,96.459,3,0.153,602798,Canada,44gRhRi2OhEf7moAUj6MD1
25,Circles,0.192,0.695,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553,597821,Canada,21jGcNKet2qwijlDFuPiPb
26,GOOBA,0.0264,0.611,0.688,0.0,0.251,-5.688,1,0.341,178.462,4,0.393,590704,Canada,4NhDYoQTYCdWHTvlbGVgwo
27,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,568288,Canada,7qEHsqek33rTcFNT9PFqLf
28,After Party,0.00981,0.629,0.692,0.331,0.603,-8.045,1,0.0376,162.948,4,0.453,565011,Canada,527k23H0A4Q0UJN3vGs0Da
29,Chicago Freestyle (feat. Giveon),0.629,0.735,0.449,0.0,0.113,-7.507,1,0.347,122.947,4,0.0397,563996,Canada,4wVOKKEHUJxHCFFNUWDn0B
30,GO (feat. Juice WRLD),0.185,0.544,0.744,0.0,0.336,-5.007,1,0.0889,73.699,4,0.572,563283,Canada,2t7D3y0jvYjR8IP9Bosyew
31,Supalonely,0.305,0.863,0.631,3.04e-05,0.123,-4.689,1,0.0534,128.977,4,0.817,557422,Canada,4nK5YrxbMGZstTLbvj6Gxw
32,Tommy Lee (feat. Post Malone),0.218,0.457,0.621,0.0,0.0944,-5.923,1,0.138,85.359,3,0.634,546805,Canada,5QZKcQDp0tCcvMdyqEciBV
33,Lose Somebody,0.344,0.58,0.586,0.0,0.0755,-6.883,1,0.0357,147.988,4,0.507,524954,Canada,1sgDyuLooyvEML4oHspNza
34,Walk Em Down (feat. Roddy Ricch),0.268,0.867,0.744,0.0,0.0713,-5.171,1,0.227,84.005,4,0.645,517214,Canada,4cSSL3YafYjM3yjgFO1vJg
35,Before You Go,0.604,0.459,0.575,0.0,0.0885,-4.858,1,0.0573,111.881,4,0.183,498390,Canada,2gMXnyrvIjhVBUZwvLZDMP
36,Falling,0.123,0.784,0.43,0.0,0.0887,-8.756,0,0.0364,127.087,4,0.236,491384,Canada,2rRJrJEo19S2J82BDsQ3F7
