,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,HIGHEST IN THE ROOM,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0,0.0317,76.469,4,0.0605,2121892,Canada,3eekarcy7kvN4yt5ZFzltW
1,Circles,0.192,0.695,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553,1397005,Canada,21jGcNKet2qwijlDFuPiPb
2,Bandit (with YoungBoy Never Broke Again),0.0687,0.474,0.631,0.0,0.132,-5.884,0,0.343,180.051,4,0.425,1288282,Canada,6Gg1gjgKi2AK4e0qzsR7sd
3,"10,000 Hours (with Justin Bieber)",0.153,0.654,0.63,0.0,0.111,-4.644,1,0.0259,89.991,4,0.43,1259984,Canada,2wrJq5XKLnmhRXHIAf9xBa
4,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,1125564,Canada,1rgnBhdG2JDFTbYkYRZAku
5,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,1124953,Canada,7qEHsqek33rTcFNT9PFqLf
6,Lights Up,0.0426,0.585,0.62,0.00224,0.15,-8.09,0,0.0327,101.939,4,0.281,1100911,Canada,2plLJpUcYPFrl1sW2pMG63
7,hot girl bummer,0.128,0.778,0.559,0.0,0.399,-7.109,0,0.0776,129.989,1,0.678,968949,Canada,7aiClxsDWFRQ0Kzk5KI5ku
8,Se?orita,0.0392,0.759,0.548,0.0,0.0828,-6.049,0,0.029,116.967,4,0.749,962146,Canada,6v3KW9xbzN5yKLt9YKDYA2
9,Memories,0.837,0.764,0.32,0.0,0.0822,-7.209,1,0.0546,91.019,4,0.575,950092,Canada,2b8fOow8UzyDFAE27YhOZM
10,Ransom,0.0204,0.745,0.642,0.0,0.0658,-6.257,0,0.287,179.974,4,0.226,894902,Canada,1lOe9qE0vR9zwWQAOk6CoO
11,Lalala,0.178,0.843,0.39,0.0,0.137,-7.899,1,0.0846,129.972,4,0.495,837686,Canada,51Fjme0JiitpyXKuyQiCDo
12,Truth Hurts,0.11,0.715,0.624,0.0,0.123,-3.046,0,0.114,158.087,4,0.412,817347,Canada,5qmq61DAAOUaW8AUo8xKhh
