,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Se?orita,0.037,0.759,0.54,0.0,0.0945,-6.039,0,0.0287,116.947,4,0.75,2319171,Canada,0TK2YIli7K1leLovkQiNik
1,Goodbyes (Feat. Young Thug),0.447,0.58,0.653,0.0,0.111,-3.818,1,0.0745,150.231,4,0.175,1871198,Canada,6vBdBCoOhKHiYDDOcorfNo
2,Beautiful People (feat. Khalid),0.124,0.64,0.647,0.0,0.0801,-8.114,0,0.186,92.979,4,0.546,1705123,Canada,70eFcWOvlMObDhURTqT4Fv
3,Money In The Grave (Drake ft. Rick Ross),0.101,0.831,0.502,0.0,0.122,-4.045,0,0.046,100.541,4,0.101,1612104,Canada,5ry2OE6R2zPQFDO85XkgRb
4,I Don't Care (with Justin Bieber),0.0902,0.798,0.676,0.0,0.0894,-5.041,1,0.0442,101.956,4,0.843,1562620,Canada,0hVXuCcriWRGvwMV1r5Yn9
5,Antisocial (with Travis Scott),0.132,0.716,0.823,0.0,0.361,-5.313,0,0.0495,151.957,4,0.91,1423849,Canada,1DhRbox3xkceP64k3JeYfW
6,Old Town Road (feat. Billy Ray Cyrus) - Remix,0.0533,0.878,0.619,0.0,0.113,-5.56,1,0.102,136.041,4,0.639,1259029,Canada,6u7jPi22kF8CTQ3rb9DHE7
7,One Thing Right,0.0644,0.659,0.625,0.0,0.582,-2.253,1,0.045,88.042,4,0.442,1182712,Canada,4hPpVbbakQNv8YTHYaOJP4
8,Panini,0.342,0.703,0.594,0.0,0.123,-6.146,0,0.0752,153.848,4,0.475,1153447,Canada,6fTt0CH2t0mdeB2N9XFG5r
9,Ransom,0.0204,0.745,0.642,0.0,0.0658,-6.257,0,0.287,179.974,4,0.226,1101765,Canada,1kBbgxAUc4HQv7cgIayIDH
10,South of the Border (feat. Camila Cabello & Cardi B),0.148,0.857,0.621,0.0,0.0865,-6.376,0,0.0825,97.989,4,0.668,1057706,Canada,4vUmTMuQqjdnvlZmAH61Qk
11,bad guy (with Justin Bieber),0.252,0.67,0.453,0.33,0.117,-11.265,1,0.295,135.055,4,0.68,1035746,Canada,3yNZ5r3LKfdmjoS3gkhUCT
12,Remember The Name (feat. Eminem & 50 Cent),0.135,0.852,0.666,0.0,0.798,-6.923,0,0.184,91.046,4,0.726,1017399,Canada,0AtP8EkGPn6SwxKDaUuXec
13,Truth Hurts,0.11,0.715,0.624,0.0,0.123,-3.046,0,0.114,158.087,4,0.412,983344,Canada,5qmq61DAAOUaW8AUo8xKhh
14,bad guy,0.328,0.701,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,983008,Canada,2Fxmhks0bxGSBdJ92vM42m
15,Cross Me (feat. Chance the Rapper & PnB Rock),0.212,0.746,0.787,0.0,0.0669,-6.373,1,0.12,95.005,4,0.607,945794,Canada,4wuCQX7JvAZLlrcmH4AeZF
16,Lalala,0.178,0.843,0.39,0.0,0.137,-7.899,1,0.0846,129.972,4,0.495,865885,Canada,51Fjme0JiitpyXKuyQiCDo
17,Sunflower - Spider-Man: Into the Spider-Verse,0.556,0.76,0.479,0.0,0.0703,-5.574,1,0.0466,89.911,4,0.913,854773,Canada,3KkXRkHbMCARz0aVfEt68P
18,If I Can't Have You,0.524,0.692,0.809,0.0,0.147,-4.198,1,0.0602,123.911,4,0.864,806163,Canada,6LsAAHotRLMOHfCsSfYCsz
19,The London (feat. J. Cole & Travis Scott),0.0247,0.796,0.586,0.0,0.132,-6.946,0,0.147,97.981,4,0.179,768033,Canada,7DcvwMAiqKJQD1rrdfxSDx
20,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),0.179,0.661,0.723,1.23e-05,0.14,-6.976,0,0.0566,113.778,4,0.316,747835,Canada,40OMBMYRk5IQL6xCzGM0JA
21,No Guidance (feat. Drake),0.123,0.696,0.454,0.0,0.155,-6.756,0,0.153,92.928,4,0.136,743911,Canada,6XHVuErjQ4XNm6nDPVCxVX
22,You Need To Calm Down,0.00838,0.768,0.678,0.0,0.0596,-5.604,1,0.0505,85.025,4,0.706,736077,Canada,29fRTIKsJhLUJoldM89GZS
23,The Git Up,0.0669,0.847,0.678,0.0,0.274,-8.635,1,0.109,97.984,4,0.811,718052,Canada,5dW1VZPcFqB4n0P08rGDgm
24,Call You Mine (feat. Bebe Rexha),0.225,0.591,0.702,0.0,0.414,-5.59,1,0.0289,104.003,4,0.501,715958,Canada,05CwHjIk71RXVU40boRMnR
25,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,715151,Canada,7qEHsqek33rTcFNT9PFqLf
26,Don't Check On Me (feat. Justin Bieber & Ink),0.873,0.661,0.395,0.0,0.112,-5.242,1,0.0333,82.028,4,0.679,692065,Canada,7ILEWkpfdK6AjH2D7jppWk
27,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",0.189,0.883,0.525,0.0,0.0971,-8.054,0,0.0633,99.978,4,0.312,683981,Canada,2zjGJ0dChMR0KxBZS15aqo
